"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","provenance.long","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","latbi","complex","force.z","photo.z","chill.z"
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","12","timeonly",29.83333333,1669,"1.5","30","21-Jan-2015",42.531705,-72.18992,15,12,3.86041666666667,29.83333333,"exp","exp","bothest",1669,76.2718839215756,"Acer_pensylvanicum",7,-0.0351292418212253,-0.242892681737139,-0.350106162800676
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","8","timeonly",46.66666667,1685,"1.5","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,3.88541666666667,46.66666667,"exp","exp","bothest",1685,78.1051281597331,"Acer_pensylvanicum",7,-1.21196501044368,-1.00803446073276,-0.342190528661979
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","12","timeonly",8.833333333,1669,"1.5","30","21-Jan-2015",42.531705,-72.18992,15,12,3.86041666666667,8.833333333,"exp","exp","bothest",1669,76.2718839215756,"Acer_pensylvanicum",7,-0.0351292418212253,-0.242892681737139,-0.350106162800676
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","8","timeonly",42.83333333,1685,"1.5","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,3.88541666666667,42.83333333,"exp","exp","bothest",1685,78.1051281597331,"Acer_pensylvanicum",7,-0.32933818397684,-1.00803446073276,-0.342190528661979
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","8","timeonly",20.33333333,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,20.33333333,"exp","exp","bothest",1669,81.5830994379268,"Acer_pensylvanicum",7,-0.32933818397684,-1.00803446073276,0.124831885521123
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","8","timeonly",40.66666667,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,40.66666667,"exp","exp","bothest",1669,81.5830994379268,"Acer_pensylvanicum",7,-0.32933818397684,-1.00803446073276,0.124831885521123
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","12","timeonly",41.75,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,41.75,"exp","exp","bothest",1669,81.5830994379268,"Acer_pensylvanicum",7,-0.917756068288069,-0.242892681737139,0.124831885521123
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","12","timeonly",13,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,13,"exp","exp","bothest",1669,81.5830994379268,"Acer_pensylvanicum",7,-0.917756068288069,-0.242892681737139,0.124831885521123
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","12","timeonly",31.5,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,31.5,"exp","exp","bothest",1669,81.5830994379268,"Acer_pensylvanicum",7,-0.0351292418212253,-0.242892681737139,0.124831885521123
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","8","timeonly",13.66666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,13.66666667,"exp","exp","bothest",1685,83.4163436760843,"Acer_pensylvanicum",7,-1.21196501044368,-1.00803446073276,0.132747519659819
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","8","timeonly",15.4,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,15.4,"exp","exp","bothest",1669,81.5830994379268,"Acer_pensylvanicum",7,-1.21196501044368,-1.00803446073276,0.124831885521123
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","12","timeonly",42,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,42,"exp","exp","bothest",1685,83.4163436760843,"Acer_pensylvanicum",7,-0.917756068288069,-0.242892681737139,0.132747519659819
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","8","timeonly",44,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,44,"exp","exp","bothest",1669,81.5830994379268,"Acer_pensylvanicum",7,-1.21196501044368,-1.00803446073276,0.124831885521123
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","12","timeonly",15,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,15,"exp","exp","bothest",1669,81.5830994379268,"Acer_pensylvanicum",7,-0.0351292418212253,-0.242892681737139,0.124831885521123
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","12","timeonly",17.16666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,17.16666667,"exp","exp","bothest",1685,83.4163436760843,"Acer_pensylvanicum",7,-0.0351292418212253,-0.242892681737139,0.132747519659819
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","12","timeonly",27,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,27,"exp","exp","bothest",1685,83.4163436760843,"Acer_pensylvanicum",7,-0.0351292418212253,-0.242892681737139,0.132747519659819
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","12","timeonly",13.5,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,13.5,"exp","exp","bothest",1685,83.4163436760843,"Acer_pensylvanicum",7,-0.917756068288069,-0.242892681737139,0.132747519659819
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","8","timeonly",49.33333333,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,49.33333333,"exp","exp","bothest",1685,83.4163436760843,"Acer_pensylvanicum",7,-1.21196501044368,-1.00803446073276,0.132747519659819
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","8","timeonly",20.33333333,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,20.33333333,"exp","exp","bothest",1685,83.4163436760843,"Acer_pensylvanicum",7,-0.32933818397684,-1.00803446073276,0.132747519659819
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","8","timeonly",42.8,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,42.8,"exp","exp","bothest",1685,83.4163436760843,"Acer_pensylvanicum",7,-0.32933818397684,-1.00803446073276,0.132747519659819
"zohner16","exp1","Acer","platanoides","","yes","18","14","8","timeonly",50.5625,989,"","","21-Dec-2013",48.16447,11.50293,15.3333333333333,8,4.44791666666667,50.5625,"exp","exp","fldest",989,61.1148070881309,"Acer_platanoides",8,0.0237125466098977,-1.00803446073276,-0.164088760541305
"zohner16","exp1","Acer","platanoides","","yes","18","14","8","timeonly",35.375,1831,"","","10-Feb-2014",48.16447,11.50293,15.3333333333333,8,6.875,35.375,"exp","exp","fldest",1831,95.3468886724268,"Acer_platanoides",8,0.0237125466098977,-1.00803446073276,0.604387387090495
"zohner16","exp1","Acer","platanoides","","yes","18","14","8","timeonly",30.64325,2380,"","","21-Mar-2014",48.16447,11.50293,15.3333333333333,8,9.26458333333333,30.64325,"exp","exp","fldest",2380,123.490985386386,"Acer_platanoides",8,0.0237125466098977,-1.00803446073276,1.36099008351425
"zohner16","exp1","Acer","platanoides","","yes","18","14","16","timeonly",50.5625,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,50.5625,"exp","exp","fldest",989,61.1148070881309,"Acer_platanoides",8,0.259079700334389,0.522249097258486,-0.164088760541305
"zohner16","exp1","Acer","platanoides","","yes","18","14","16","timeonly",32.9375,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,32.9375,"exp","exp","fldest",1831,95.3468886724268,"Acer_platanoides",8,0.259079700334389,0.522249097258486,0.604387387090495
"zohner16","exp1","Acer","platanoides","","yes","18","14","16","timeonly",30.1875,2380,"","","21-Mar-2014",48.16447,11.50293,16.6666666666667,16,9.26458333333333,30.1875,"exp","exp","fldest",2380,123.490985386386,"Acer_platanoides",8,0.259079700334389,0.522249097258486,1.36099008351425
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",30,1092,"ambient","","13-Dec-2013",49.89,11.05,17.3333333333333,8,4.86666666666667,30,"exp","exp","fldest",1092,64.2707639478616,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,-0.0315018887181361
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",30.926,1250,"ambient","","25-Dec-2013",49.89,11.05,17.3333333333333,8,5.27291666666667,30.926,"exp","exp","fldest",1250,71.585632716803,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.0971271660356844
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",28.148,1391,"ambient","","03-Jan-2014",49.89,11.05,17.3333333333333,8,5.76666666666667,28.148,"exp","exp","fldest",1391,76.8404972765761,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.253460940274943
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",27.593,1539,"ambient","","11-Jan-2014",49.89,11.05,17.3333333333333,8,6.24166666666667,27.593,"exp","exp","fldest",1539,83.6378829247062,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.403857988910179
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",24.815,1730,"ambient","","22-Jan-2014",49.89,11.05,17.3333333333333,8,6.56666666666667,24.815,"exp","exp","fldest",1730,89.3065939872727,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.506761232713236
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",22.593,1805,"ambient","","31-Jan-2014",49.89,11.05,17.3333333333333,8,6.67916666666667,22.593,"exp","exp","fldest",1805,92.7633455698108,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.542381586337371
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",21.111,1936,"ambient","","10-Feb-2014",49.89,11.05,17.3333333333333,8,7.0125,21.111,"exp","exp","fldest",1936,100.0352119626,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.647923374853326
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",18.519,2107,"ambient","","20-Feb-2014",49.89,11.05,17.3333333333333,8,7.55208333333333,18.519,"exp","exp","fldest",2107,107.816926642461,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.818769145013529
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",16.111,2265,"ambient","","03-Mar-2014",49.89,11.05,17.3333333333333,8,8.08333333333333,16.111,"exp","exp","fldest",2265,115.070323344126,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,0.986976370460833
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",18.704,2337,"ambient","","10-Mar-2014",49.89,11.05,17.3333333333333,8,8.37291666666667,18.704,"exp","exp","fldest",2337,119.825100103083,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,1.07866579923407
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",15.185,2439,"ambient","","19-Mar-2014",49.89,11.05,17.3333333333333,8,8.89166666666667,15.185,"exp","exp","fldest",2439,125.839175859585,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,1.24291520761202
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",12.407,2522,"ambient","","25-Mar-2014",49.89,11.05,17.3333333333333,8,9.21458333333333,12.407,"exp","exp","fldest",2522,129.752452011044,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,1.34515881523686
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","8","timeonly",5.741,2597,"ambient","","31-Mar-2014",49.89,11.05,17.3333333333333,8,9.45625,5.741,"exp","exp","fldest",2597,133.23802049487,"Acer_pseudolatauns",9,0.376763277196635,-1.00803446073276,1.42167661191092
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",28.704,1230,"ambient","","24-Dec-2013",49.89,11.05,18.6666666666667,16,5.18958333333333,28.704,"exp","exp","fldest",1230,71.4642777515383,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.0707417189066956
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",22.778,1555,"ambient","","12-Jan-2014",49.89,11.05,18.6666666666667,16,6.27083333333333,22.778,"exp","exp","fldest",1555,83.4564742102619,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.413092895405326
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",24.815,1391,"ambient","","03-Jan-2014",49.89,11.05,18.6666666666667,16,5.76666666666667,24.815,"exp","exp","fldest",1391,76.8404972765761,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.253460940274943
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",20.926,1805,"ambient","","30-Jan-2014",49.89,11.05,18.6666666666667,16,6.67916666666667,20.926,"exp","exp","fldest",1805,92.7602803783082,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.542381586337371
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",15,1936,"ambient","","10-Feb-2014",49.89,11.05,18.6666666666667,16,7.0125,15,"exp","exp","fldest",1936,100.0352119626,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.647923374853326
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",22.593,1714,"ambient","","21-Jan-2014",49.89,11.05,18.6666666666667,16,6.56666666666667,22.593,"exp","exp","fldest",1714,89.1711317405805,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.506761232713236
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",20.185,2107,"ambient","","20-Feb-2014",49.89,11.05,18.6666666666667,16,7.55208333333333,20.185,"exp","exp","fldest",2107,107.816926642461,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,0.818769145013529
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",12.407,2425,"ambient","","18-Mar-2014",49.89,11.05,18.6666666666667,16,8.81041666666667,12.407,"exp","exp","fldest",2425,125.861779503575,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,1.21718939666126
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",68.837,2597,"ambient","","31-Mar-2014",49.89,11.05,18.6666666666667,16,9.45625,68.837,"exp","exp","fldest",2597,133.23802049487,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,1.42167661191092
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",14.63,2328,"ambient","","09-Mar-2014",49.89,11.05,18.6666666666667,16,8.34375,14.63,"exp","exp","fldest",2328,119.554920202872,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,1.06943089273892
"malyshev18","exp1","Acer","pseudolatauns",NA,"Yes","20","16","16","timeonly",6.852,2508,"ambient","","24-Mar-2014",49.89,11.05,18.6666666666667,16,9.16666666666667,6.852,"exp","exp","fldest",2508,129.427932271914,"Acer_pseudolatauns",9,0.612130430921127,0.522249097258486,1.32998718313769
"basler12","exp1","Acer","pseudoplatanus","","yes","5","","9.5","timeonly",47.26,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,47.26,"ramped","ramped","fldest",1345,81.8044874041654,"Acer_pseudoplatanus",10,-1.80038289475491,-0.721106293609404,0.0562297229857518
"basler12","exp1","Acer","pseudoplatanus","","yes","5","","11","timeonly",46.23,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,46.23,"ramped","ramped","fldest",1297,89.6547488698292,"Acer_pseudoplatanus",10,-1.80038289475491,-0.434178126486045,0.00345882872777432
"basler12","exp1","Acer","pseudoplatanus","","yes","5","","9.5","timeonly",36.79,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,36.79,"ramped","ramped","fldest",1345,81.8044874041654,"Acer_pseudoplatanus",10,-1.80038289475491,-0.721106293609404,0.0562297229857518
"basler12","exp1","Acer","pseudoplatanus","","yes","5","","11","timeonly",36.23,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,36.23,"ramped","ramped","fldest",1297,89.6547488698292,"Acer_pseudoplatanus",10,-1.80038289475491,-0.434178126486045,0.00345882872777432
"basler12","exp1","Acer","pseudoplatanus","","yes","5","","9.5","timeonly",57.26,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,57.26,"ramped","ramped","fldest",1345,81.8044874041654,"Acer_pseudoplatanus",10,-1.80038289475491,-0.721106293609404,0.0562297229857518
"basler12","exp1","Acer","pseudoplatanus","","yes","5","","11","timeonly",56.7,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,56.7,"ramped","ramped","fldest",1297,89.6547488698292,"Acer_pseudoplatanus",10,-1.80038289475491,-0.434178126486045,0.00345882872777432
"basler12","exp1","Acer","pseudoplatanus","","yes","5","","9.5","timeonly",34.81,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,34.81,"ramped","ramped","fldest",1345,81.8044874041654,"Acer_pseudoplatanus",10,-1.80038289475491,-0.721106293609404,0.0562297229857518
"basler12","exp1","Acer","pseudoplatanus","","yes","5","","11","timeonly",34.72,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,34.72,"ramped","ramped","fldest",1297,89.6547488698292,"Acer_pseudoplatanus",10,-1.80038289475491,-0.434178126486045,0.00345882872777432
"basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",34.62,1857,"","122","31-Mar-2010",46.315,8.265,21,16,7.71041666666667,34.62,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.868901494558607
"basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",19.44,1857,"","122","31-Mar-2010",46.315,8.265,21,16,7.71041666666667,19.44,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.868901494558607
"basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",19.95,1857,"","122","31-Mar-2010",46.315,8.265,21,16,7.71041666666667,19.95,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.868901494558607
"basler14","exp1","Acer","pseudoplatanus","","yes","6","6","9.2","timeonly",42.48,1857,"","122","31-Mar-2010",46.315,8.265,6,9.2,7.71041666666667,42.48,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,-1.62385752946154,-0.778491927034076,0.868901494558607
"basler14","exp1","Acer","pseudoplatanus","","yes","6","6","10.2","timeonly",43.51,1857,"","122","31-Mar-2010",46.315,8.265,6,10.2,7.71041666666667,43.51,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,-1.62385752946154,-0.58720648228517,0.868901494558607
"basler14","exp1","Acer","pseudoplatanus","","yes","9","9","9.2","timeonly",36.32,1857,"","122","31-Mar-2010",46.315,8.265,9,9.2,7.71041666666667,36.32,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,-1.09428143358144,-0.778491927034076,0.868901494558607
"basler14","exp1","Acer","pseudoplatanus","","yes","9","9","10.2","timeonly",34.09,1857,"","122","31-Mar-2010",46.315,8.265,9,10.2,7.71041666666667,34.09,"exp","ramped","fldest",1857,111.522957248158,"Acer_pseudoplatanus",10,-1.09428143358144,-0.58720648228517,0.868901494558607
"basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",32.85,1219,"","57","27-Jan-2010",46.315,8.265,21,16,5.21875,32.85,"exp","ramped","fldest",1219,73.1802177497165,"Acer_pseudoplatanus",10,1.02402294993899,0.522249097258486,0.0799766254018418
