chillutah,chillports,gdd,siteslist,year,lat,long,lat.long,cc,lo,mat
1524,94.00065517,110.3587349,34,2006,48.4333,10.4167,48.4333 10.4167,2000-2010,116,4.81213104
3084,130.1009855,98.56405631,34,2007,48.4333,10.4167,48.4333 10.4167,2000-2010,108,8.071311295
2472,122.245458,54.6824176,34,2008,48.4333,10.4167,48.4333 10.4167,2000-2010,112,5.824590034
1956,103.9886766,91.30856157,34,2009,48.4333,10.4167,48.4333 10.4167,2000-2010,104,7.079508038
1908,105.4490083,129.0414069,34,2010,48.4333,10.4167,48.4333 10.4167,2000-2010,120,5.803606428
2472,122.9883503,86.8902623,35,2001,50.1167,8.91667,50.1167 8.91667,2000-2010,96,7.659344091
2880,134.3541364,57.0184456,35,2002,50.1167,8.91667,50.1167 8.91667,2000-2010,88,8.511639154
2568,119.8861297,104.0813564,35,2003,50.1167,8.91667,50.1167 8.91667,2000-2010,96,9.513278476
2088,119.9838186,90.20280878,35,2004,50.1167,8.91667,50.1167 8.91667,2000-2010,100,8.6390162
1872,109.3214659,121.3824268,35,2005,50.1167,8.91667,50.1167 8.91667,2000-2010,95,8.804753902
1476,97.14248799,98.50158827,35,2006,50.1167,8.91667,50.1167 8.91667,2000-2010,109,6.617376901
3276,134.3366728,76.31002956,35,2007,50.1167,8.91667,50.1167 8.91667,2000-2010,95,10.35639321
2880,134.5352546,56.45757097,35,2008,50.1167,8.91667,50.1167 8.91667,2000-2010,102,7.229835904
2328,117.3377207,65.80058085,35,2009,50.1167,8.91667,50.1167 8.91667,2000-2010,95,9.552130934
1716,94.33748948,82.451645,35,2010,50.1167,8.91667,50.1167 8.91667,2000-2010,96,8.197868669
2424,122.4140838,76.47016066,36,2001,50.9667,8.5,50.9667 8.5,2000-2010,120,5.35999988
3156,136.8454319,65.15987017,36,2002,50.9667,8.5,50.9667 8.5,2000-2010,112,6.454098216
2628,118.8611687,94.90533725,36,2003,50.9667,8.5,50.9667 8.5,2000-2010,111,7.015901483
2124,120.4416185,95.90869953,36,2004,50.9667,8.5,50.9667 8.5,2000-2010,114,6.39196707
2004,111.1994895,138.9636839,36,2005,50.9667,8.5,50.9667 8.5,2000-2010,115,6.804753946
1584,96.3481926,94.35351389,36,2006,50.9667,8.5,50.9667 8.5,2000-2010,122,4.21606548
3324,138.4150835,91.24923404,36,2007,50.9667,8.5,50.9667 8.5,2000-2010,105,8.369671944
2868,130.9920598,57.92041243,36,2008,50.9667,8.5,50.9667 8.5,2000-2010,120,5.089999886
2460,112.5706435,89.33137308,36,2009,50.9667,8.5,50.9667 8.5,2000-2010,102,7.674262124
1872,94.47210116,67.99623344,36,2010,50.9667,8.5,50.9667 8.5,2000-2010,111,6.11098347
2244,118.4905624,89.56724457,37,2001,49.95,11.1667,49.95 11.1667,2000-2010,120,5.796557247
3024,133.9033755,70.35240163,37,2002,49.95,11.1667,49.95 11.1667,2000-2010,112,6.520819526
2460,112.8819346,100.7249073,37,2003,49.95,11.1667,49.95 11.1667,2000-2010,111,6.919671976
1752,108.2044383,87.58894569,37,2004,49.95,11.1667,49.95 11.1667,2000-2010,112,6.393934283
1476,95.86803738,122.9788491,37,2005,49.95,11.1667,49.95 11.1667,2000-2010,112,6.349671989
1488,95.27361858,128.0087545,37,2006,49.95,11.1667,49.95 11.1667,2000-2010,122,4.75688514
3120,132.8266627,100.7418574,37,2007,49.95,11.1667,49.95 11.1667,2000-2010,105,8.469344073
2616,126.8975373,53.47679107,37,2008,49.95,11.1667,49.95 11.1667,2000-2010,117,5.372786765
2112,108.1036559,79.65689645,37,2009,49.95,11.1667,49.95 11.1667,2000-2010,101,7.550655569
1860,96.69563447,84.41707901,37,2010,49.95,11.1667,49.95 11.1667,2000-2010,115,5.799672002
2160,113.3855535,22.20763699,38,2001,47.5667,10.7,47.5667 10.7,2000-2010,106,3.797049095
3084,130.8832787,22.251853,38,2002,47.5667,10.7,47.5667 10.7,2000-2010,105,4.53114744
1956,103.8617792,42.51168169,38,2003,47.5667,10.7,47.5667 10.7,2000-2010,114,4.527049079
1572,95.92443732,20.46424144,38,2004,47.5667,10.7,47.5667 10.7,2000-2010,107,3.4365573
1560,90.10816399,38.37935853,38,2005,47.5667,10.7,47.5667 10.7,2000-2010,113,3.804917948
1524,89.6648527,48.70203213,38,2006,47.5667,10.7,47.5667 10.7,2000-2010,120,2.309016342
2556,114.4363138,48.22728824,38,2007,47.5667,10.7,47.5667 10.7,2000-2010,105,6.316393301
2196,114.0730833,19.4631563,38,2008,47.5667,10.7,47.5667 10.7,2000-2010,117,2.999999933
1584,97.7410806,45.01189654,38,2009,47.5667,10.7,47.5667 10.7,2000-2010,104,4.57639334
1812,96.55201977,52.41662463,38,2010,47.5667,10.7,47.5667 10.7,2000-2010,117,3.750327785
2292,115.4387551,59.51188514,39,2001,53.3333,8.48333,53.3333 8.48333,2000-2010,104,5.584753974
2808,127.5458104,66.84265869,39,2002,53.3333,8.48333,53.3333 8.48333,2000-2010,100,7.529671963
2880,127.1037052,77.27434584,39,2003,53.3333,8.48333,53.3333 8.48333,2000-2010,109,7.551967044
2532,124.8701458,65.47715738,39,2004,53.3333,8.48333,53.3333 8.48333,2000-2010,101,7.694098189
2136,110.6062874,82.86904909,39,2005,53.3333,8.48333,53.3333 8.48333,2000-2010,100,7.301639181
1392,97.57464304,78.32611267,39,2006,53.3333,8.48333,53.3333 8.48333,2000-2010,114,5.104262181
3336,140.9678968,74.73221233,39,2007,53.3333,8.48333,53.3333 8.48333,2000-2010,96,9.780491585
3240,140.2696239,29.67418255,39,2008,53.3333,8.48333,53.3333 8.48333,2000-2010,99,6.681311326
2676,122.0933873,85.54466835,39,2009,53.3333,8.48333,53.3333 8.48333,2000-2010,101,8.841803081
1656,91.4740076,66.76379974,39,2010,53.3333,8.48333,53.3333 8.48333,2000-2010,96,7.125409677
2232,118.9267357,57.78811635,40,2001,50.3,10.4667,50.3 10.4667,2000-2010,116,5.702950692
2892,134.0182361,52.86734963,40,2002,50.3,10.4667,50.3 10.4667,2000-2010,102,6.539344116
2424,113.9871902,119.4044533,40,2003,50.3,10.4667,50.3 10.4667,2000-2010,115,6.752786734
1908,112.5525792,84.22619336,40,2004,50.3,10.4667,50.3 10.4667,2000-2010,112,6.3763933
1680,101.8057527,111.2774709,40,2005,50.3,10.4667,50.3 10.4667,2000-2010,108,6.39344248
1584,97.02535183,92.69428877,40,2006,50.3,10.4667,50.3 10.4667,2000-2010,117,4.316229412
3264,137.8670283,83.11395125,40,2007,50.3,10.4667,50.3 10.4667,2000-2010,105,8.03852441
2796,128.7349671,36.7710251,40,2008,50.3,10.4667,50.3 10.4667,2000-2010,114,5.376885126
2208,108.7711543,78.74917445,40,2009,50.3,10.4667,50.3 10.4667,2000-2010,101,7.638360485
1848,94.4017266,66.95652384,40,2010,50.3,10.4667,50.3 10.4667,2000-2010,111,5.915081835
1932,107.6051197,45.58585017,41,2001,49.6167,12.35,49.6167 12.35,2000-2010,118,4.710983501
2844,125.5023805,55.66332139,41,2002,49.6167,12.35,49.6167 12.35,2000-2010,115,5.305245783
1704,98.5075387,81.06688956,41,2003,49.6167,12.35,49.6167 12.35,2000-2010,113,5.645901513
1500,93.72351658,66.34315275,41,2004,49.6167,12.35,49.6167 12.35,2000-2010,112,5.197049064
1464,84.88047526,90.72342437,41,2005,49.6167,12.35,49.6167 12.35,2000-2010,110,5.162950704
1536,88.54260626,87.68845984,41,2006,49.6167,12.35,49.6167 12.35,2000-2010,120,3.70344254
2940,123.5011592,106.6485414,41,2007,49.6167,12.35,49.6167 12.35,2000-2010,108,7.85983589
2472,121.5423276,44.02568296,41,2008,49.6167,12.35,49.6167 12.35,2000-2010,117,4.66016383
1704,94.37165436,109.309231,41,2009,49.6167,12.35,49.6167 12.35,2000-2010,105,6.821475257
1932,91.16393868,58.62410561,41,2010,49.6167,12.35,49.6167 12.35,2000-2010,114,5.00229497
2388,120.8877714,38.26121178,42,2001,50.9167,8.1,50.9167 8.1,2000-2010,117,4.561639242
3324,139.6383036,38.15347758,42,2002,50.9167,8.1,50.9167 8.1,2000-2010,94,5.845409705
2652,119.9728152,57.15774694,42,2003,50.9167,8.1,50.9167 8.1,2000-2010,105,6.604098213
1956,115.5526267,46.97271297,42,2004,50.9167,8.1,50.9167 8.1,2000-2010,105,5.855081836
1728,105.6326044,98.89557263,42,2005,50.9167,8.1,50.9167 8.1,2000-2010,107,6.366065431
1548,97.77037532,73.27374891,42,2006,50.9167,8.1,50.9167 8.1,2000-2010,120,3.824917947
3312,138.0777613,64.28799102,42,2007,50.9167,8.1,50.9167 8.1,2000-2010,103,8.348524404
2916,130.1044689,13.12878557,42,2008,50.9167,8.1,50.9167 8.1,2000-2010,111,4.548524488
2412,112.8658834,61.41251219,42,2009,50.9167,8.1,50.9167 8.1,2000-2010,100,7.350491639
1896,94.78451754,50.5619176,42,2010,50.9167,8.1,50.9167 8.1,2000-2010,106,5.722458888
2004,112.6683242,46.49988311,43,2001,49.4333,12.5833,49.4333 12.5833,2000-2010,118,4.824753991
2928,129.6273204,44.0779011,43,2002,49.4333,12.5833,49.4333 12.5833,2000-2010,113,5.277868734
1908,103.9621181,69.60558379,43,2003,49.4333,12.5833,49.4333 12.5833,2000-2010,113,5.449508075
1620,101.7040655,44.94152965,43,2004,49.4333,12.5833,49.4333 12.5833,2000-2010,108,5.011475298
1620,87.73076265,79.94308277,43,2005,49.4333,12.5833,49.4333 12.5833,2000-2010,109,4.702131042
1572,87.96757673,70.2907377,43,2006,49.4333,12.5833,49.4333 12.5833,2000-2010,115,3.844590078
2976,125.0228166,29.00651355,43,2007,49.4333,12.5833,49.4333 12.5833,2000-2010,101,7.453442456
2532,122.5531853,24.00067212,43,2008,49.4333,12.5833,49.4333 12.5833,2000-2010,103,4.709508091
1740,96.26647303,55.64534264,43,2009,49.4333,12.5833,49.4333 12.5833,2000-2010,100,6.659344113
1920,93.49591871,39.24891142,43,2010,49.4333,12.5833,49.4333 12.5833,2000-2010,109,4.710491698
2340,116.4295075,76.5473125,44,2001,52.4,9.45,52.4 9.45,2000-2010,112,6.010655603
2772,128.1610045,74.03549917,44,2002,52.4,9.45,52.4 9.45,2000-2010,94,7.561147372
2748,125.8463869,74.19074568,44,2003,52.4,9.45,52.4 9.45,2000-2010,105,7.870491627
2268,119.0493596,78.51736847,44,2004,52.4,9.45,52.4 9.45,2000-2010,96,7.950819494
1944,107.3215503,110.4897901,44,2005,52.4,9.45,52.4 9.45,2000-2010,103,7.590163765
1188,94.0821732,64.41106627,44,2006,52.4,9.45,52.4 9.45,2000-2010,106,5.669835939
3228,137.7288404,72.45858652,44,2007,52.4,9.45,52.4 9.45,2000-2010,96,9.742458799
3108,138.2308741,42.7279148,44,2008,52.4,9.45,52.4 9.45,2000-2010,103,6.813934274
2448,117.0808205,84.60287449,44,2009,52.4,9.45,52.4 9.45,2000-2010,99,9.324098152
1692,92.68240637,101.6491267,44,2010,52.4,9.45,52.4 9.45,2000-2010,99,7.593442453
2208,116.8011133,51.68954473,45,2001,49.45,10.3167,49.45 10.3167,2000-2010,94,6.023114619
3012,135.4141611,37.7608543,45,2002,49.45,10.3167,49.45 10.3167,2000-2010,92,6.494590019
2280,112.1553702,60.11437066,45,2003,49.45,10.3167,49.45 10.3167,2000-2010,104,6.948688369
1764,109.5314187,50.05114714,45,2004,49.45,10.3167,49.45 10.3167,2000-2010,105,6.192458878
1560,96.99740114,64.90932735,45,2005,49.45,10.3167,49.45 10.3167,2000-2010,100,5.887540852
1356,91.3341141,107.2880514,45,2006,49.45,10.3167,49.45 10.3167,2000-2010,116,4.711803173
3168,132.7517724,26.90982354,45,2007,49.45,10.3167,49.45 10.3167,2000-2010,94,8.276393258
2664,127.616159,33.81257928,45,2008,49.45,10.3167,49.45 10.3167,2000-2010,108,5.576065449
2052,106.5206459,57.47221866,45,2009,49.45,10.3167,49.45 10.3167,2000-2010,99,7.411475244
1824,99.84326224,63.44731514,45,2010,49.45,10.3167,49.45 10.3167,2000-2010,104,5.932294949
