"chillutah","chillports","gdd","siteslist","year","lat","long","lat.long","cc","lo","mat"
1536,88.5426062648249,309.541943786907,31,2006,49.6167,12.35,"49.6167 12.35","2000-2010",120,6.53021724534262
2940,123.501159182299,477.230049619998,31,2007,49.6167,12.35,"49.6167 12.35","2000-2010",108,9.75293456461362
2472,121.542327566951,344.440993068813,31,2008,49.6167,12.35,"49.6167 12.35","2000-2010",117,7.64543461171991
1704,94.3716543596464,447.473902523653,31,2009,49.6167,12.35,"49.6167 12.35","2000-2010",105,8.88956501869404
1932,91.1639386806445,256.30332005274,31,2010,49.6167,12.35,"49.6167 12.35","2000-2010",114,6.73108680607022
3048,131.869380365547,508.28837441859,32,2000,50.4833,8.26667,"50.4833 8.26667","2000-2010",101,10.1224997737445
2436,123.505320145302,442.43193340908,32,2001,50.4833,8.26667,"50.4833 8.26667","2000-2010",116,8.948260669556
3144,136.473786432695,391.960509962927,32,2002,50.4833,8.26667,"50.4833 8.26667","2000-2010",88,9.08293457958928
2544,118.336586051949,503.044045216786,32,2003,50.4833,8.26667,"50.4833 8.26667","2000-2010",107,9.82673891079005
2004,116.773780613486,368.556881164345,32,2004,50.4833,8.26667,"50.4833 8.26667","2000-2010",105,8.44369546344261
1656,104.800581222393,438.914601717673,32,2005,50.4833,8.26667,"50.4833 8.26667","2000-2010",97,9.08217371004107
1500,95.5628517740774,374.460704308155,32,2006,50.4833,8.26667,"50.4833 8.26667","2000-2010",106,7.76423895689051
3336,137.921922177826,576.627625975849,32,2007,50.4833,8.26667,"50.4833 8.26667","2000-2010",100,10.895325843427
2892,132.611879961364,446.144938366148,32,2008,50.4833,8.26667,"50.4833 8.26667","2000-2010",108,8.92815197435329
2460,118.821294039664,492.871801714164,32,2009,50.4833,8.26667,"50.4833 8.26667","2000-2010",100,9.94195629951909
1812,91.8893718098733,302.04696470607,32,2010,50.4833,8.26667,"50.4833 8.26667","2000-2010",103,7.84336938990442
2712,127.075881115595,439.187512975456,33,2000,47.8333,10.8,"47.8333 10.8","2000-2010",120,8.95858675628172
2124,112.165287581413,410.747992574845,33,2001,47.8333,10.8,"47.8333 10.8","2000-2010",116,8.54369546120743
3060,134.999960877281,331.517414779477,33,2002,47.8333,10.8,"47.8333 10.8","2000-2010",107,8.23445633768469
2208,110.719827039394,442.052446630155,33,2003,47.8333,10.8,"47.8333 10.8","2000-2010",101,8.75141284786894
1428,96.198593280091,281.057200576372,33,2004,47.8333,10.8,"47.8333 10.8","2000-2010",100,6.94304332307175
1500,90.5726594191742,380.434711348528,33,2005,47.8333,10.8,"47.8333 10.8","2000-2010",102,7.87945634561955
1524,90.2033311153342,331.714043287099,33,2006,47.8333,10.8,"47.8333 10.8","2000-2010",103,6.78282593534854
2844,122.808316138722,472.151443737317,33,2007,47.8333,10.8,"47.8333 10.8","2000-2010",100,9.62543456746346
2388,117.947641570707,354.177692258948,33,2008,47.8333,10.8,"47.8333 10.8","2000-2010",110,7.81739112961551
1920,104.67060099153,450.002464275757,33,2009,47.8333,10.8,"47.8333 10.8","2000-2010",102,8.93163023514511
1788,97.9562343757582,278.440199374528,33,2010,47.8333,10.8,"47.8333 10.8","2000-2010",100,7.00445636517733
3096,132.073937480095,512.993791987939,34,2000,53.15,8.2,"53.15 8.2","2000-2010",108,10.2566302055291
2280,115.410019227208,371.759677081147,34,2001,53.15,8.2,"53.15 8.2","2000-2010",113,8.13510851381833
2832,129.698502613467,425.932384202803,34,2002,53.15,8.2,"53.15 8.2","2000-2010",96,9.57510848163182
2892,130.211671028301,444.971300791018,34,2003,53.15,8.2,"53.15 8.2","2000-2010",105,9.45369544086735
2484,123.12064968339,412.057021499814,34,2004,53.15,8.2,"53.15 8.2","2000-2010",100,9.18554327294797
2064,111.489217465498,442.294359968787,34,2005,53.15,8.2,"53.15 8.2","2000-2010",103,9.15249979542568
1380,98.2855363417682,400.019282222077,34,2006,53.15,8.2,"53.15 8.2","2000-2010",115,7.98347808242492
3372,142.466797856677,561.318301021625,34,2007,53.15,8.2,"53.15 8.2","2000-2010",97,11.0171736667905
3216,139.840238959002,445.590547990991,34,2008,53.15,8.2,"53.15 8.2","2000-2010",103,9.35130413880815
2676,123.373066762416,517.441682068669,34,2009,53.15,8.2,"53.15 8.2","2000-2010",101,10.474782374566
1716,92.9345987780979,313.24903600637,34,2010,53.15,8.2,"53.15 8.2","2000-2010",99,8.19249981688336
3120,136.090849202868,388.01855586389,35,2000,50.2,6.41667,"50.2 6.41667","2000-2010",100,8.70097806638755
2520,123.598035165264,353.072020251663,35,2001,50.2,6.41667,"50.2 6.41667","2000-2010",118,7.97956503903412
3336,139.004780142511,305.379006420562,35,2002,50.2,6.41667,"50.2 6.41667","2000-2010",113,8.19152155603566
2652,120.723421562134,403.795157678929,35,2003,50.2,6.41667,"50.2 6.41667","2000-2010",105,8.89173893168893
1968,117.614543123214,310.15925294885,35,2004,50.2,6.41667,"50.2 6.41667","2000-2010",107,7.67663026319655
1632,100.754051494585,349.834533640393,35,2005,50.2,6.41667,"50.2 6.41667","2000-2010",115,8.10499981883913
1620,99.4724148028303,300.834873181956,35,2006,50.2,6.41667,"50.2 6.41667","2000-2010",119,6.82934767343914
3216,137.529174244596,498.42347949376,35,2007,50.2,6.41667,"50.2 6.41667","2000-2010",103,10.0373910799946
2952,132.855667404284,378.437240201835,35,2008,50.2,6.41667,"50.2 6.41667","2000-2010",114,7.98217373462799
2508,118.496426119129,396.494252965428,35,2009,50.2,6.41667,"50.2 6.41667","2000-2010",105,8.97836936453519
1860,94.6546274769748,249.106793478499,35,2010,50.2,6.41667,"50.2 6.41667","2000-2010",114,6.909347671651
3000,134.024968390037,424.433492742452,36,2000,50.5667,6.26667,"50.5667 6.26667","2000-2010",117,9.12271718739572
2340,117.668588729796,366.406648823935,36,2001,50.5667,6.26667,"50.5667 6.26667","2000-2010",127,8.1781519911171
3252,142.219207522779,346.430767557995,36,2002,50.5667,6.26667,"50.5667 6.26667","2000-2010",114,8.6109780683992
2736,128.448168515295,435.875378509423,36,2003,50.5667,6.26667,"50.5667 6.26667","2000-2010",116,9.20336935950605
2100,119.924560890061,326.228192228317,36,2004,50.5667,6.26667,"50.5667 6.26667","2000-2010",114,7.87402156313233
1812,104.857532265938,392.631206289865,36,2005,50.5667,6.26667,"50.5667 6.26667","2000-2010",114,8.5810867647195
1392,94.4207247798283,331.455274555699,36,2006,50.5667,6.26667,"50.5667 6.26667","2000-2010",124,7.16717375284466
3480,142.707482181664,512.699439596891,36,2007,50.5667,6.26667,"50.5667 6.26667","2000-2010",109,10.2903258569498
3084,135.705956211379,392.199005070106,36,2008,50.5667,6.26667,"50.5667 6.26667","2000-2010",125,8.27532590198857
2592,124.869955026447,416.321390208811,36,2009,50.5667,6.26667,"50.5667 6.26667","2000-2010",106,9.28543457506306
1812,97.2256465550389,265.930136538553,36,2010,50.5667,6.26667,"50.5667 6.26667","2000-2010",121,7.12999984063208
2904,130.789658087327,499.834550405602,37,2000,49.45,10.3167,"49.45 10.3167","2000-2010",92,9.79978238965344
2208,116.801113316898,439.062218150472,37,2001,49.45,10.3167,"49.45 10.3167","2000-2010",94,8.98847805996142
3012,135.414161050917,364.428776606745,37,2002,49.45,10.3167,"49.45 10.3167","2000-2010",92,8.6651085019719
2280,112.15537021705,506.368293932132,37,2003,49.45,10.3167,"49.45 10.3167","2000-2010",104,9.45663022341045
1764,109.531418714978,343.837649594224,37,2004,49.45,10.3167,"49.45 10.3167","2000-2010",105,7.86184765036096
1560,96.9974011371148,405.120554873115,37,2005,49.45,10.3167,"49.45 10.3167","2000-2010",100,8.14586938314302
1356,91.3341140963316,379.081723889692,37,2006,49.45,10.3167,"49.45 10.3167","2000-2010",116,7.51206504948356
3168,132.751772361663,527.060319511617,37,2007,49.45,10.3167,"49.45 10.3167","2000-2010",94,10.2926084655944
2664,127.616159015861,407.142048921193,37,2008,49.45,10.3167,"49.45 10.3167","2000-2010",108,8.63934763298248
2052,106.520645902577,467.165985319328,37,2009,49.45,10.3167,"49.45 10.3167","2000-2010",99,9.49065196178044
1824,99.8432622378008,305.452976685074,37,2010,49.45,10.3167,"49.45 10.3167","2000-2010",104,7.52217374490979
3216,134.300963545168,504.502183928523,38,2000,53.0333,9.83333,"53.0333 9.83333","2000-2010",92,9.84717369294199
2112,114.635624841751,367.329178954525,38,2001,53.0333,9.83333,"53.0333 9.83333","2000-2010",120,7.84152156385877
2712,127.054073398622,392.79235119938,38,2002,53.0333,9.83333,"53.0333 9.83333","2000-2010",97,8.92749980045483
2628,123.91471248358,431.707600939559,38,2003,53.0333,9.83333,"53.0333 9.83333","2000-2010",110,8.95010849560166
2400,123.532321965293,362.490110630621,38,2004,53.0333,9.83333,"53.0333 9.83333","2000-2010",104,8.58858676455186
1920,107.604408008246,404.297186826405,38,2005,53.0333,9.83333,"53.0333 9.83333","2000-2010",103,8.5752171996333
1416,94.6617392067641,369.651397407738,38,2006,53.0333,9.83333,"53.0333 9.83333","2000-2010",116,7.38032592199338
3324,140.647208647077,537.374435142868,38,2007,53.0333,9.83333,"53.0333 9.83333","2000-2010",102,10.7181519343437
3156,139.140557878475,414.853990966483,38,2008,53.0333,9.83333,"53.0333 9.83333","2000-2010",115,8.8816302362627
2580,119.861050098312,510.590005500674,38,2009,53.0333,9.83333,"53.0333 9.83333","2000-2010",100,10.2557606403311
1716,90.8570528517461,282.249498166127,38,2010,53.0333,9.83333,"53.0333 9.83333","2000-2010",108,7.78336939124552
2520,115.631398350659,468.962780995799,39,2000,49.6333,12.2667,"49.6333 12.2667","2000-2010",114,8.94576066961188
1932,107.605119732134,377.650196732209,39,2001,49.6333,12.2667,"49.6333 12.2667","2000-2010",123,7.87097808493949
2844,125.502380546272,348.229869560763,39,2002,49.6333,12.2667,"49.6333 12.2667","2000-2010",119,8.06673895012911
1704,98.5075387003322,439.000178000998,39,2003,49.6333,12.2667,"49.6333 12.2667","2000-2010",117,8.41076068157006
1500,93.7235165772805,286.9938067886,39,2004,49.6333,12.2667,"49.6333 12.2667","2000-2010",118,6.97445636584788
1464,84.8804752607548,369.48239943551,39,2005,49.6333,12.2667,"49.6333 12.2667","2000-2010",121,7.60804330820785
1536,88.5426062648249,309.541943786907,39,2006,49.6333,12.2667,"49.6333 12.2667","2000-2010",119,6.53021724534262
2940,123.501159182299,477.230049619998,39,2007,49.6333,12.2667,"49.6333 12.2667","2000-2010",110,9.75293456461362
2472,121.542327566951,344.440993068813,39,2008,49.6333,12.2667,"49.6333 12.2667","2000-2010",124,7.64543461171991
1704,94.3716543596464,447.473902523653,39,2009,49.6333,12.2667,"49.6333 12.2667","2000-2010",107,8.88956501869404
1932,91.1639386806445,256.30332005274,39,2010,49.6333,12.2667,"49.6333 12.2667","2000-2010",122,6.73108680607022
2484,117.262271178689,409.455500803883,40,2000,50.0167,11.95,"50.0167 11.95","2000-2010",112,8.28097807577528
1992,106.461470637798,328.72435097318,40,2001,50.0167,11.95,"50.0167 11.95","2000-2010",125,7.09510853706414
2784,123.659086829169,297.938809606527,40,2002,50.0167,11.95,"50.0167 11.95","2000-2010",111,7.4494563552308
1920,103.511570688843,364.665697593993,40,2003,50.0167,11.95,"50.0167 11.95","2000-2010",115,7.57499983068556
1740,100.12964258319,226.849022661654,40,2004,50.0167,11.95,"50.0167 11.95","2000-2010",118,6.31760855444262
1572,87.739135748903,310.7302452412,40,2005,50.0167,11.95,"50.0167 11.95","2000-2010",120,6.85152158598699
1536,88.545042576045,260.216719431751,40,2006,50.0167,11.95,"50.0167 11.95","2000-2010",123,5.83652160867401
2844,123.515902376931,414.10340630064,40,2007,50.0167,11.95,"50.0167 11.95","2000-2010",105,9.01336936375288
2448,118.433542709058,288.419150855432,40,2008,50.0167,11.95,"50.0167 11.95","2000-2010",117,6.88249984616414
1812,94.8903685321639,384.416489557475,40,2009,50.0167,11.95,"50.0167 11.95","2000-2010",108,8.24989111994839
1860,87.7793861902537,194.844786745329,40,2010,50.0167,11.95,"50.0167 11.95","2000-2010",116,5.89739117253086
