"chillutah","mat.lo","chillports","gdd","siteslist","year","lat","long","lat.long","cc","lo","mat"
1752,5.67322567964513,99.2423289644001,66.7299309197292,18,2009,48.75,13.5167,"48.75 13.5167","2000-2010",100,7.17803262644371
1884,7.17387080739342,92.7417624526791,52.8451569498015,18,2010,48.75,13.5167,"48.75 13.5167","2000-2010",112,5.30278676671938
2352,7.45161273666928,121.871969624298,87.6196388027053,19,2001,51.5833,9.3,"51.5833 9.3","2000-2010",122,5.30852447150916
2976,5.99709664014799,133.439457806727,38.8950405851383,19,2002,51.5833,9.3,"51.5833 9.3","2000-2010",109,6.53409821460726
2592,6.45774179114209,123.670000863173,73.8836550712732,19,2003,51.5833,9.3,"51.5833 9.3","2000-2010",109,7.132294922548
2124,6.48580630664383,118.779679370288,62.4082218801281,19,2004,51.5833,9.3,"51.5833 9.3","2000-2010",102,6.82229492947704
1932,9.33967721059678,108.377562535739,114.283743539933,19,2005,51.5833,9.3,"51.5833 9.3","2000-2010",110,6.98295066359102
1296,8.07483852919071,91.7655491596707,85.6856337816648,19,2006,51.5833,9.3,"51.5833 9.3","2000-2010",117,4.4799998998642
3384,7.60225789459242,139.564687565814,78.730871934548,19,2007,51.5833,9.3,"51.5833 9.3","2000-2010",103,9.01721291320368
3000,4.1577418425511,136.191337662311,16.9758928447432,19,2008,51.5833,9.3,"51.5833 9.3","2000-2010",102,5.7952457721055
2484,6.54483856338887,115.882840876105,62.3489724061796,19,2009,51.5833,9.3,"51.5833 9.3","2000-2010",99,8.13245883461882
1824,7.76935466505106,92.6160769802901,61.4529637236984,19,2010,51.5833,9.3,"51.5833 9.3","2000-2010",112,6.46377034732675
2016,5.8329030954309,109.930002489319,47.3663087028604,20,2001,50,12.0833,"50 12.0833","2000-2010",120,4.62672120806013
2904,4.71419344301666,127.477007004336,26.4193048969888,20,2002,50,12.0833,"50 12.0833","2000-2010",98,5.39442610893337
1896,6.0154837365112,99.3326584815339,69.5027556574006,20,2003,50,12.0833,"50 12.0833","2000-2010",113,5.49590151650129
1692,5.35354826743564,100.693248886081,40.8722037390195,20,2004,50,12.0833,"50 12.0833","2000-2010",112,5.2006556214612
1524,7.69161273130486,86.8139535031632,72.2734999388839,20,2005,50,12.0833,"50 12.0833","2000-2010",107,5.13459004916739
1584,7.15258048528865,90.7462508152523,74.1211830798351,20,2006,50,12.0833,"50 12.0833","2000-2010",119,3.62918024675035
3036,6.13838695957055,125.672276976541,41.3202327828573,20,2007,50,12.0833,"50 12.0833","2000-2010",102,7.78409818666758
2604,5.36838697678139,123.791257106934,31.3433322087269,20,2008,50,12.0833,"50 12.0833","2000-2010",115,4.5277048168307
1896,6.12677405660431,96.8121458617195,75.110825611936,20,2009,50,12.0833,"50 12.0833","2000-2010",102,6.79065558592193
1944,6.58612888504661,90.2762258954407,39.2976922015615,20,2010,50,12.0833,"50 12.0833","2000-2010",111,4.77901628662328
2256,5.86612890113986,116.580441548498,41.0350312376632,21,2001,49.3333,10.8,"49.3333 10.8","2000-2010",115,6.3067211705092
3024,6.34999985806644,135.359738282801,48.2663265150317,21,2002,49.3333,10.8,"49.3333 10.8","2000-2010",96,6.74475394760365
2316,6.1999998614192,111.832952349712,72.4033770200626,21,2003,49.3333,10.8,"49.3333 10.8","2000-2010",107,7.03672115419243
1788,6.57580630463218,110.338461770145,64.2373089510296,21,2004,49.3333,10.8,"49.3333 10.8","2000-2010",108,6.62918017969513
1608,8.3490320714491,95.2807310732852,85.0868107199167,21,2005,49.3333,10.8,"49.3333 10.8","2000-2010",104,6.23672117207383
1368,8.21161271968196,92.1051315624323,91.9519980156448,21,2006,49.3333,10.8,"49.3333 10.8","2000-2010",113,5.09934414831586
3216,5.92967728681622,133.598866436208,33.7388924142298,21,2007,49.3333,10.8,"49.3333 10.8","2000-2010",96,8.67016374063296
2724,5.38290310548919,129.252448039188,35.6827804235557,21,2008,49.3333,10.8,"49.3333 10.8","2000-2010",111,5.95852445698053
2100,7.08387080940508,108.514112560173,84.2849151051675,21,2009,49.3333,10.8,"49.3333 10.8","2000-2010",101,7.88622933192576
1884,8.20096755862957,96.8985268370457,79.4404140104702,21,2010,49.3333,10.8,"49.3333 10.8","2000-2010",109,6.32016379315956
2172,6.36193534167063,116.392221425853,50.2058922601758,22,2001,49.4,11.4,"49.4 11.4","2000-2010",119,5.89999986812472
3036,5.72838696873476,134.219742325308,39.4045682525305,22,2002,49.4,11.4,"49.4 11.4","2000-2010",109,6.42836051205265
2160,6.16806437826205,108.279144879386,72.3532338992258,22,2003,49.4,11.4,"49.4 11.4","2000-2010",108,6.83114738829556
1668,6.30064502045993,104.693265459066,57.2578065198478,22,2004,49.4,11.4,"49.4 11.4","2000-2010",110,6.44573756084457
1572,8.30999981425703,91.9690028221593,83.4536287114756,22,2005,49.4,11.4,"49.4 11.4","2000-2010",113,5.5577047938084
1440,7.9793546603572,89.7966595711505,90.3889594076803,22,2006,49.4,11.4,"49.4 11.4","2000-2010",117,4.36655727944902
3144,6.62612888415254,131.447811094518,57.9085477873552,22,2007,49.4,11.4,"49.4 11.4","2000-2010",103,8.18606539079767
2604,4.54225796298875,126.197126265844,27.2092867290255,22,2008,49.4,11.4,"49.4 11.4","2000-2010",110,5.37754086340915
2040,5.39290310526567,107.464633406215,49.5479732536701,22,2009,49.4,11.4,"49.4 11.4","2000-2010",98,7.31098344314416
1812,7.40483854416638,96.4334557836734,59.3740944832327,22,2010,49.4,11.4,"49.4 11.4","2000-2010",114,5.80688511610764
2208,5.68096761495596,118.121355897145,32.5129110251825,23,2001,48.4833,10.6667,"48.4833 10.6667","2000-2010",115,6.40655723385146
3156,5.86387083667421,137.276536197125,41.8097502057294,23,2002,48.4833,10.6667,"48.4833 10.6667","2000-2010",108,6.50819657584194
2184,7.76677401994746,111.307775344842,103.040054538171,23,2003,48.4833,10.6667,"48.4833 10.6667","2000-2010",116,6.63786870409109
1776,6.3825805024995,105.648378759452,61.6523798136808,23,2004,48.4833,10.6667,"48.4833 10.6667","2000-2010",113,6.0181965867943
1560,8.68806432193566,93.6556375725365,94.1013030050243,23,2005,48.4833,10.6667,"48.4833 10.6667","2000-2010",117,5.97295068616628
1500,8.40129013479717,91.8852952846119,106.327821285913,23,2006,48.4833,10.6667,"48.4833 10.6667","2000-2010",118,4.88245890726198
3108,6.71838694660654,130.779103233792,59.6779992642192,23,2007,48.4833,10.6667,"48.4833 10.6667","2000-2010",104,8.03081949262834
2460,6.00677405928652,123.54759013954,43.4650437537844,23,2008,48.4833,10.6667,"48.4833 10.6667","2000-2010",113,5.8906556060385
1956,6.96064500570778,104.112357822242,83.0156648269518,23,2009,48.4833,10.6667,"48.4833 10.6667","2000-2010",103,7.06163918642236
1908,7.47741918770536,105.580682920694,61.299220583948,23,2010,48.4833,10.6667,"48.4833 10.6667","2000-2010",110,5.79590150979577
2004,4.25516119521231,112.668324248504,20.0338546627811,24,2001,49.3833,12.7167,"49.3833 12.7167","2000-2010",113,4.824753990519
2928,4.41741925610169,129.627320400651,22.9403387837725,24,2002,49.3833,12.7167,"49.3833 12.7167","2000-2010",103,5.27786873448945
1908,5.0341934358641,103.962118139828,47.8628950539587,24,2003,49.3833,12.7167,"49.3833 12.7167","2000-2010",110,5.44950807491531
1620,5.14354827212951,101.704065502157,32.9629831386242,24,2004,49.3833,12.7167,"49.3833 12.7167","2000-2010",110,5.01147529782086
1620,7.32064499766115,87.7307626454846,66.3566292067587,24,2005,49.3833,12.7167,"49.3833 12.7167","2000-2010",108,4.70213104244016
1572,7.17580629122113,87.9675767255923,69.6101211716181,24,2006,49.3833,12.7167,"49.3833 12.7167","2000-2010",115,3.84459007800114
2976,6.00451599482086,125.022816630777,44.0398267547572,24,2007,49.3833,12.7167,"49.3833 12.7167","2000-2010",103,7.45344245635339
2532,3.67677411136608,122.553185329124,23.1248454870858,24,2008,49.3833,12.7167,"49.3833 12.7167","2000-2010",107,4.7095080914556
1740,6.65354823837838,96.2664730344543,88.9342191446793,24,2009,49.3833,12.7167,"49.3833 12.7167","2000-2010",104,6.65934411344714
1920,6.32032243937494,93.4959187106136,32.3694697918215,24,2010,49.3833,12.7167,"49.3833 12.7167","2000-2010",107,4.71049169799099
2040,5.59774181036459,109.937007423026,41.6896157485497,25,2001,50.3167,11.9167,"50.3167 11.9167","2000-2010",120,4.13229498960322
2772,4.78451602208999,124.677435143538,24.4831680080444,25,2002,50.3167,11.9167,"50.3167 11.9167","2000-2010",114,4.9078687427596
2004,5.52999987639487,107.572399905602,59.7078720110799,25,2003,50.3167,11.9167,"50.3167 11.9167","2000-2010",115,4.93655726670852
1812,5.01451601694909,102.561986034317,31.6815313816242,25,2004,50.3167,11.9167,"50.3167 11.9167","2000-2010",106,4.93852447977931
1560,7.42612886627115,91.7514217794484,64.818231704762,25,2005,50.3167,11.9167,"50.3167 11.9167","2000-2010",115,4.74032776289787
1500,7.01032242395224,90.5229446976078,66.0417537132893,25,2006,50.3167,11.9167,"50.3167 11.9167","2000-2010",117,3.24163927180601
2988,5.97967728569863,125.681127263831,48.4661433559644,25,2007,50.3167,11.9167,"50.3167 11.9167","2000-2010",104,7.22180311726864
2520,5.68709664707703,121.627129043741,30.8814646251486,25,2008,50.3167,11.9167,"50.3167 11.9167","2000-2010",118,4.24590154444097
1896,6.03032244585695,101.930558697482,76.2429818816524,25,2009,50.3167,11.9167,"50.3167 11.9167","2000-2010",102,6.64524575310652
1848,6.36451598677424,87.8377912201103,38.1937525063488,25,2010,50.3167,11.9167,"50.3167 11.9167","2000-2010",111,4.66295071544706
2268,7.37774177057849,116.75445143548,68.1959477026998,26,2001,49.7,10.0167,"49.7 10.0167","2000-2010",96,6.67737689992932
3000,5.92709664171261,135.706824295765,45.4091884081,26,2002,49.7,10.0167,"49.7 10.0167","2000-2010",81,7.2583604935007
2496,5.08709666048807,114.378955276391,42.0527947894087,26,2003,49.7,10.0167,"49.7 10.0167","2000-2010",102,7.78836048165428
1908,6.70580630172645,114.071717436051,60.5282086516948,26,2004,49.7,10.0167,"49.7 10.0167","2000-2010",103,6.93459000893426
1596,9.38870946756534,100.503825327733,117.963018998796,26,2005,49.7,10.0167,"49.7 10.0167","2000-2010",106,6.7634424717761
1428,8.15838691442003,97.1904803584932,93.1166209510286,26,2006,49.7,10.0167,"49.7 10.0167","2000-2010",111,5.66672118481432
3264,6.43903211414093,136.128178337325,39.6797284470674,26,2007,49.7,10.0167,"49.7 10.0167","2000-2010",95,9.11852438634903
2784,5.39354826654157,132.652343252427,32.3134184726855,26,2008,49.7,10.0167,"49.7 10.0167","2000-2010",97,6.52622936232412
2232,6.46193533943545,112.96198238081,60.8845647178659,26,2009,49.7,10.0167,"49.7 10.0167","2000-2010",97,8.46114735186222
1788,7.06096758411056,97.757036048304,79.0657190926939,26,2010,49.7,10.0167,"49.7 10.0167","2000-2010",98,7.04918017030739
2376,6.27354824687204,119.08508205813,44.5990177425463,27,2001,49.4667,9.58333,"49.4667 9.58333","2000-2010",113,6.69426214545354
3012,7.02741919776365,136.281564967906,62.0753418700198,27,2002,49.4667,9.58333,"49.4667 9.58333","2000-2010",95,7.25295065755605
2448,6.60193533630621,115.659354380341,80.3500975334985,27,2003,49.4667,9.58333,"49.4667 9.58333","2000-2010",106,7.67704900873245
1848,6.77645146143773,110.69652475206,61.2551843427973,27,2004,49.4667,9.58333,"49.4667 9.58333","2000-2010",105,6.81557361815186
1584,9.23774172900425,99.5795327155131,110.33770780557,27,2005,49.4667,9.58333,"49.4667 9.58333","2000-2010",109,6.76836050445305
1380,8.70290303128141,93.4194783078015,104.503107545623,27,2006,49.4667,9.58333,"49.4667 9.58333","2000-2010",114,5.4429506980127
3288,7.02161274628053,135.263944227613,59.7679818249225,27,2007,49.4667,9.58333,"49.4667 9.58333","2000-2010",102,9.04557356830747
2736,5.13387085299098,129.944040217945,30.4744917453046,27,2008,49.4667,9.58333,"49.4667 9.58333","2000-2010",110,6.25622936835909
2184,6.46064501688365,113.251946984338,65.2480276996927,27,2009,49.4667,9.58333,"49.4667 9.58333","2000-2010",98,8.14491785073378
1788,8.17483852695553,98.1933280301124,81.0436943348805,27,2010,49.4667,9.58333,"49.4667 9.58333","2000-2010",104,6.80393427414972
2088,6.6764514636729,114.699903769376,63.1561652075592,28,2001,49.5333,11.6833,"49.5333 11.6833","2000-2010",120,5.69819659394685
2964,5.45129020073481,132.625823285113,37.0879092052478,28,2002,49.5333,11.6833,"49.5333 11.6833","2000-2010",107,6.11836051898169
2148,6.43451598520962,107.777040443457,76.6201403848412,28,2003,49.5333,11.6833,"49.5333 11.6833","2000-2010",111,6.38999985717237
1668,6.74483855891853,104.29424480145,69.916109731803,28,2004,49.5333,11.6833,"49.5333 11.6833","2000-2010",114,6.06934412663467
1488,8.70129012809165,91.4844687104478,95.3559343186536,28,2005,49.5333,11.6833,"49.5333 11.6833","2000-2010",116,5.76393429739553
1524,8.18612884928382,90.250439350027,97.4655305288221,28,2006,49.5333,11.6833,"49.5333 11.6833","2000-2010",119,4.53229498066252
3084,7.04161274583349,128.971612030502,70.6829912428232,28,2007,49.5333,11.6833,"49.5333 11.6833","2000-2010",104,8.21081948860503
2676,5.67258051836923,126.156354450818,39.9784619028777,28,2008,49.5333,11.6833,"49.5333 11.6833","2000-2010",114,5.21770480140799
1944,6.42096759841567,103.480544669153,76.714955925727,28,2009,49.5333,11.6833,"49.5333 11.6833","2000-2010",101,7.38065557273441
1896,7.44451596263436,94.1803998456371,59.8750743035046,28,2010,49.5333,11.6833,"49.5333 11.6833","2000-2010",114,5.69163921704424
1968,5.59064503632967,112.993629459854,31.2634821792922,29,2001,48.8833,12.6,"48.8833 12.6","2000-2010",114,6.21819658232395
3048,5.85096761115616,133.880762004231,39.3393634987608,29,2002,48.8833,12.6,"48.8833 12.6","2000-2010",105,6.41721297131821
1980,5.71032245300951,101.585053352228,53.9521420632363,29,2003,48.8833,12.6,"48.8833 12.6","2000-2010",107,6.29245887574602
1704,5.96129018933542,101.83038176585,41.6340826047442,29,2004,48.8833,12.6,"48.8833 12.6","2000-2010",104,6.01950806217482
1500,6.74096759126311,87.8512771895197,57.9357448040803,29,2005,48.8833,12.6,"48.8833 12.6","2000-2010",102,5.28557365235002
1428,7.92870950019888,88.7559954924763,82.6324938684615,29,2006,48.8833,12.6,"48.8833 12.6","2000-2010",114,4.82344251513848
3216,6.20870953864388,128.281588518354,37.6382496318021,29,2007,48.8833,12.6,"48.8833 12.6","2000-2010",96,8.60590144698737
2544,5.72193535597574,126.018904694121,44.669654853765,29,2008,48.8833,12.6,"48.8833 12.6","2000-2010",110,6.11803265013656
1920,6.84225791157974,102.758496652974,78.4714003043938,29,2009,48.8833,12.6,"48.8833 12.6","2000-2010",100,7.98967195256445
1836,7.94709659656209,93.4674564950126,68.6260166597853,29,2010,48.8833,12.6,"48.8833 12.6","2000-2010",108,6.16901625555436
2088,5.39967729866264,115.033715709346,34.49992031737,30,2001,49.0333,11.4833,"49.0333 11.4833","2000-2010",115,5.90262281888577
3024,6.57774178845988,133.756456745487,55.7596499050648,30,2002,49.0333,11.4833,"49.0333 11.4833","2000-2010",114,6.42557362686904
2052,4.39483861144512,104.46857314988,37.5229550855834,30,2003,49.0333,11.4833,"49.0333 11.4833","2000-2010",101,6.85131132227109
1632,5.5258063281015,103.821746047106,49.8845889350589,30,2004,49.0333,11.4833,"49.0333 11.4833","2000-2010",100,6.21163920542134
1608,8.31419336255039,90.488848918171,83.9830531699312,30,2005,49.0333,11.4833,"49.0333 11.4833","2000-2010",114,5.49426217227563
1440,5.44548374925169,88.411256796697,42.0650782046646,30,2006,49.0333,11.4833,"49.0333 11.4833","2000-2010",106,4.5829507172352
3120,5.49870955451362,128.097070439941,26.0701394162307,30,2007,49.0333,11.4833,"49.0333 11.4833","2000-2010",92,8.25868833999409
2556,3.57064508148018,125.533123600425,14.1565070519358,30,2008,49.0333,11.4833,"49.0333 11.4833","2000-2010",90,5.59442610446303
1992,3.84419346246268,104.996630104636,12.8310579193659,30,2009,49.0333,11.4833,"49.0333 11.4833","2000-2010",92,7.39934409690685
1836,4.34387087064885,96.8761256901905,48.7199614062201,30,2010,49.0333,11.4833,"49.0333 11.4833","2000-2010",95,5.87377036051428
2304,7.22451596755174,121.110816103432,93.5640528362217,31,2001,48.6333,10.0167,"48.6333 10.0167","2000-2010",124,5.74098347823639
3144,5.61032245524468,135.192151994895,38.6548282832641,31,2002,48.6333,10.0167,"48.6333 10.0167","2000-2010",114,5.68672118436728
2076,7.02580629457389,105.404396767517,88.3700575627677,31,2003,48.6333,10.0167,"48.6333 10.0167","2000-2010",117,5.82901626315395
1764,5.70096761450892,103.086034426253,48.6453747700064,31,2004,48.6333,10.0167,"48.6333 10.0167","2000-2010",113,5.40885233811912
1548,7.91225788766338,91.9878709865668,72.3104448325301,31,2005,48.6333,10.0167,"48.6333 10.0167","2000-2010",115,5.20639332625099
1536,7.58870950779848,91.5072012226836,83.1247606801712,31,2006,48.6333,10.0167,"48.6333 10.0167","2000-2010",121,4.3052458054096
3048,6.97032242484631,128.740101838244,77.3690226952173,31,2007,48.6333,10.0167,"48.6333 10.0167","2000-2010",105,8.1108194908402
2568,7.80967724479495,121.889205146771,77.0793480414615,31,2008,48.6333,10.0167,"48.6333 10.0167","2000-2010",125,5.33508184796474
1968,7.60774176543759,104.873569127113,110.188885105109,31,2009,48.6333,10.0167,"48.6333 10.0167","2000-2010",106,6.91983591090338
1824,7.78903208396608,101.226523643909,79.7626345868093,31,2010,48.6333,10.0167,"48.6333 10.0167","2000-2010",119,5.53672118772004
2124,5.85032244988026,113.920760490268,38.722421645354,32,2001,49.6167,11.8167,"49.6167 11.8167","2000-2010",104,5.81344249301025
3012,5.43322568500955,132.349884505113,35.0658164458842,32,2002,49.6167,11.8167,"49.6167 11.8167","2000-2010",100,6.09967199480924
2160,5.53032245703282,105.260764325081,57.0693210893683,32,2003,49.6167,11.8167,"49.6167 11.8167","2000-2010",107,6.28999985940754
1668,6.17967728122828,103.31891899293,50.0905407373268,32,2004,49.6167,11.8167,"49.6167 11.8167","2000-2010",107,6.04442609440474
1524,8.03419336880888,92.7417138615688,77.0044511452556,32,2005,49.6167,11.8167,"49.6167 11.8167","2000-2010",105,5.65426216869936
1584,6.54580630530273,90.7462655421689,54.7962402789454,32,2006,49.6167,11.8167,"49.6167 11.8167","2000-2010",110,4.61967202788982
3096,6.48774179047154,128.205955630164,46.2108936093325,32,2007,49.6167,11.8167,"49.6167 11.8167","2000-2010",102,8.16639326008983
2616,5.23354827011785,125.938377731405,36.6128074783859,32,2008,49.6167,11.8167,"49.6167 11.8167","2000-2010",112,5.30852447150916
1944,8.13387078593575,101.660576915814,123.421356708594,32,2009,49.6167,11.8167,"49.6167 11.8167","2000-2010",108,7.38098344157954
1884,7.4125804794772,93.7922990017353,59.0516402454892,32,2010,49.6167,11.8167,"49.6167 11.8167","2000-2010",116,5.54196708924213
2124,6.64838694817116,110.581457472315,51.4613415476981,33,2001,54.1167,10.1667,"54.1167 10.1667","2000-2010",120,4.3727867875065
2784,5.54999987594783,126.011805008457,34.5309711432537,33,2002,54.1167,10.1667,"54.1167 10.1667","2000-2010",95,6.22377035269117
2616,6.86129016921886,122.888923122811,64.7978825042802,33,2003,54.1167,10.1667,"54.1167 10.1667","2000-2010",114,6.20918018908286
2556,6.79096759014553,125.773647653091,48.1358463736637,33,2004,54.1167,10.1667,"54.1167 10.1667","2000-2010",110,6.58229493484145
1908,7.55903208910698,105.723177734995,66.0362583868958,33,2005,54.1167,10.1667,"54.1167 10.1667","2000-2010",116,5.51524577836399
1452,7.31129015916057,96.4036814258851,57.2316941518236,33,2006,54.1167,10.1667,"54.1167 10.1667","2000-2010",121,3.77049171900163
3528,7.42354822116754,141.976631585887,53.4913536987101,33,2007,54.1167,10.1667,"54.1167 10.1667","2000-2010",102,8.54918013677978
3252,5.6154837454519,141.265781052492,25.7009430807057,33,2008,54.1167,10.1667,"54.1167 10.1667","2000-2010",114,5.96114740774158
2580,5.89806438429702,120.03101830913,33.9459957437266,33,2009,54.1167,10.1667,"54.1167 10.1667","2000-2010",98,7.75016376119657
1728,7.35709660974962,90.6779979462381,59.3280433488503,33,2010,54.1167,10.1667,"54.1167 10.1667","2000-2010",102,6.13147527278691
2340,6.45096759774512,120.502087961416,50.7693425699607,34,2001,48.4333,10.4167,"48.4333 10.4167","2000-2010",119,6.37442608702867
3180,5.9529030927487,136.120443112971,45.1297755219556,34,2002,48.4333,10.4167,"48.4333 10.4167","2000-2010",106,6.47639329786428
2172,8.25322562197764,109.147185855053,126.0677136918,34,2003,48.4333,10.4167,"48.4333 10.4167","2000-2010",121,6.51016378891273
1824,6.88548371706518,105.254445296163,71.2293638319114,34,2004,48.4333,10.4167,"48.4333 10.4167","2000-2010",115,5.93426216244087
1632,8.60483851734429,94.6989410254596,91.858077179791,34,2005,48.4333,10.4167,"48.4333 10.4167","2000-2010",115,5.99770478397364
1524,8.24999981559813,94.0006551707566,101.881107002832,34,2006,48.4333,10.4167,"48.4333 10.4167","2000-2010",116,4.81213103998147
3084,7.55387079889976,130.100985544458,90.2239769482851,34,2007,48.4333,10.4167,"48.4333 10.4167","2000-2010",108,8.07131129500197
2472,5.69935471131917,122.245458010211,38.5574998230071,34,2008,48.4333,10.4167,"48.4333 10.4167","2000-2010",112,5.82459003374469
1956,7.21516112905116,103.988676559917,90.7239123449658,34,2009,48.4333,10.4167,"48.4333 10.4167","2000-2010",104,7.07950803848197
1908,8.08548369024309,105.44900827704,88.2622224868698,34,2010,48.4333,10.4167,"48.4333 10.4167","2000-2010",120,5.80360642765633
2472,8.14677401145379,122.988350319752,86.8902623036716,35,2001,50.1167,8.91667,"50.1167 8.91667","2000-2010",96,7.6593440910954
2880,7.06516113240392,134.35413641764,59.0790452716345,35,2002,50.1167,8.91667,"50.1167 8.91667","2000-2010",88,8.51163915401233
2568,8.27645142791012,119.886129727458,96.338683646996,35,2003,50.1167,8.91667,"50.1167 8.91667","2000-2010",96,9.51327847588624
2088,7.79193530970764,119.983818569141,90.2028087795101,35,2004,50.1167,8.91667,"50.1167 8.91667","2000-2010",100,8.63901620034556
1872,8.49935464873429,109.32146591403,121.382426820013,35,2005,50.1167,8.91667,"50.1167 8.91667","2000-2010",95,8.80475390155907
1476,8.50225787447585,97.1424879876234,97.7269608627624,35,2006,50.1167,8.91667,"50.1167 8.91667","2000-2010",109,6.61737690127042
3276,7.5641933793142,134.336672779534,67.653378301106,35,2007,50.1167,8.91667,"50.1167 8.91667","2000-2010",95,10.3563932111395
2880,5.76193535508167,134.535254620014,40.2840069926139,35,2008,50.1167,8.91667,"50.1167 8.91667","2000-2010",102,7.22983590397434
2328,6.93032242574038,117.337720706712,62.431366292977,35,2009,50.1167,8.91667,"50.1167 8.91667","2000-2010",95,9.55213093403422
1716,7.10935467980321,94.3374894797274,82.1848813162602,35,2010,50.1167,8.91667,"50.1167 8.91667","2000-2010",96,8.19786866922237
2424,6.77387081633412,122.414083785384,57.2276178332284,36,2001,50.9667,8.5,"50.9667 8.5","2000-2010",120,5.35999988019466
3156,6.19387082929813,136.845431893276,43.2538159061677,36,2002,50.9667,8.5,"50.9667 8.5","2000-2010",112,6.4540982163954
2628,7.04193532647144,118.86116867267,86.4847465699003,36,2003,50.9667,8.5,"50.9667 8.5","2000-2010",111,7.01590148252664
2124,6.80258049311176,120.441618518631,66.9019056247441,36,2004,50.9667,8.5,"50.9667 8.5","2000-2010",114,6.39196707024315
2004,8.98064496055726,111.199489514397,102.909119518519,36,2005,50.9667,8.5,"50.9667 8.5","2000-2010",115,6.80475394626255
1584,7.43129015647836,96.348192599734,70.6355464782399,36,2006,50.9667,8.5,"50.9667 8.5","2000-2010",122,4.21606547953408
3324,7.60064499140266,138.415083510196,85.3746875036975,36,2007,50.9667,8.5,"50.9667 8.5","2000-2010",105,8.36967194407079
2868,6.59322565908153,130.992059751647,50.3704068587427,36,2008,50.9667,8.5,"50.9667 8.5","2000-2010",120,5.08999988622963
2460,7.14258048551217,112.570643528939,88.8393683307241,36,2009,50.9667,8.5,"50.9667 8.5","2000-2010",102,7.67426212354884
1872,7.40935467309769,94.4721011598569,52.8027141269079,36,2010,50.9667,8.5,"50.9667 8.5","2000-2010",111,6.11098346996625
2244,6.68129017324217,118.490562415121,59.9346466605764,37,2001,49.95,11.1667,"49.95 11.1667","2000-2010",120,5.79655724748603
3024,6.03774180052982,133.903375470743,43.7933273917236,37,2002,49.95,11.1667,"49.95 11.1667","2000-2010",112,6.52081952637947
2460,7.02806435903955,112.881934574766,90.5479872226884,37,2003,49.95,11.1667,"49.95 11.1667","2000-2010",111,6.91967197648082
1752,6.37290308336096,108.204438305227,58.8490943555251,37,2004,49.95,11.1667,"49.95 11.1667","2000-2010",112,6.39393428331394
1476,8.91806431679476,95.8680373824571,101.408109951912,37,2005,49.95,11.1667,"49.95 11.1667","2000-2010",112,6.34967198922131
1488,8.29161271789382,95.273618580532,101.327450042642,37,2006,49.95,11.1667,"49.95 11.1667","2000-2010",122,4.75688513957697
3120,7.78709660013837,132.826662659506,95.1402310466095,37,2007,49.95,11.1667,"49.95 11.1667","2000-2010",105,8.46934407299049
2616,6.67419339920725,126.897537323896,45.0516023543973,37,2008,49.95,11.1667,"49.95 11.1667","2000-2010",117,5.37278676515476
2112,6.52064501554255,108.103655877868,79.5402345719577,37,2009,49.95,11.1667,"49.95 11.1667","2000-2010",101,7.55065556893461
1860,7.60580628160988,96.6956344676394,64.6740030219281,37,2010,49.95,11.1667,"49.95 11.1667","2000-2010",115,5.79967200151477
2160,4.0667741026489,113.385553471925,17.9561087326718,38,2001,47.5667,10.7,"47.5667 10.7","2000-2010",106,3.79704909545721
3084,3.86193539754998,130.883278724429,16.8806173318631,38,2002,47.5667,10.7,"47.5667 10.7","2000-2010",105,4.53114743970457
1956,4.87161279433677,103.86177920787,38.2321179627174,38,2003,47.5667,10.7,"47.5667 10.7","2000-2010",114,4.52704907914043
1572,3.55032250128927,95.9244373164044,19.7035312271682,38,2004,47.5667,10.7,"47.5667 10.7","2000-2010",107,3.43655730023614
1560,5.77322567740996,90.1081639886626,27.4036951593504,38,2005,47.5667,10.7,"47.5667 10.7","2000-2010",113,3.80491794774034
1524,5.66967729262767,89.6648526960941,44.7583873975434,38,2006,47.5667,10.7,"47.5667 10.7","2000-2010",120,2.30901634183208
2556,4.97967730805038,114.436313817015,46.9147397067929,38,2007,47.5667,10.7,"47.5667 10.7","2000-2010",105,6.31639330144056
2196,4.34612893511451,114.07308332823,15.9906636034211,38,2008,47.5667,10.7,"47.5667 10.7","2000-2010",117,2.99999993294477
1584,4.46322570669074,97.7410806018315,45.0118965372627,38,2009,47.5667,10.7,"47.5667 10.7","2000-2010",104,4.57639334033259
1812,5.66580632497226,96.5520197746674,38.6939721244707,38,2010,47.5667,10.7,"47.5667 10.7","2000-2010",117,3.7503277850261
2292,5.17580633592461,115.438755108465,44.788321086512,39,2001,53.3333,8.48333,"53.3333 8.48333","2000-2010",104,5.58475397353167
2808,6.86677404006402,127.545810446582,56.2968730042647,39,2002,53.3333,8.48333,"53.3333 8.48333","2000-2010",100,7.52967196284625
2880,6.9809675858987,127.103705159924,67.1815219841737,39,2003,53.3333,8.48333,"53.3333 8.48333","2000-2010",109,7.55196704431513
2532,7.44193531753075,124.870145827147,65.3274846208146,39,2004,53.3333,8.48333,"53.3333 8.48333","2000-2010",101,7.69409818867924
2136,7.96935466058072,110.606287375203,82.8690490850885,39,2005,53.3333,8.48333,"53.3333 8.48333","2000-2010",100,7.30163918105794
1392,8.18709659119768,97.5746430364552,78.2268215635332,39,2006,53.3333,8.48333,"53.3333 8.48333","2000-2010",114,5.10426218099281
