"","C_UTM","X","Y","AREA","BetPen","FagSyl"
"1705","34TDR3",20.683970197,45.7789591912,2532.14359835,0,0
"1706","34TDR4",20.6894412743,45.3271635765,2531.72059482,0,0
"1707","34TER1",21.3294976955,45.7787649441,2484.43061062,0,0
"1708","34TER2",21.3283201147,45.3281293015,2503.64513119,0,0
"1709","34TER3",21.9738911516,45.7730726552,2535.30180784,1,1
"1710","34TFR1",22.6183793167,45.7668296909,2496.27068827,1,1
"1711","34TER4",21.965255399,45.3225274526,2527.01477164,1,1
"1712","34TFR2",22.6073411778,45.3134834169,2516.30266214,1,1
"1713","34TFR3",23.2577948214,45.7561750294,2493.79044848,1,1
"1714","34TFR4",23.2413011505,45.3023041172,2540.01630762,1,1
"1715","34TGR1",23.7956833684,45.7369258441,1679.38385193,1,1
"1716","34TGR2",23.7863025886,45.2887467502,1789.73350006,1,1
"1717","35TKL3",24.2273666173,45.7400123941,1640.11845315,1,1
"1718","35TKL4",24.2399080365,45.2908014314,1785.30509995,1,1
"1719","35TLL1",24.7631829358,45.7573518496,2474.02968264,1,1
"1720","35TLL2",24.7838998796,45.3070160484,2550.37281013,1,1
"1721","35TLL3",25.4014174324,45.768794348,2462.72451383,1,1
"1722","35TLL4",25.41880501,45.3202589324,2498.08029477,1,1
"1723","35TML1",26.0459009356,45.7776380936,2504.59853255,1,1
"1724","35TML2",26.0545531505,45.3269982305,2478.65505648,1,1
"1725","35TML3",26.6893453878,45.7782132888,2562.44638953,1,1
"1726","35TML4",26.6910921632,45.3259045412,2492.71167799,1,1
"1727","35TNL1",27.3320744182,45.7761760652,2529.01239671,1,1
"1728","35TNL2",27.330653091,45.3284668781,2456.76501001,0,1
"1729","35TNL3",27.9780304958,45.773395166,2517.25729618,0,1
"1730","35TNL4",27.9712086545,45.3273115573,2455.11042027,0,1
"1731","35TPL2",28.6077255373,45.3199838347,2437.02974885,0,0
"1732","35TPL4",29.2448907473,45.3086819619,2482.51165596,0,0
"1733","34TCQ1",18.7913172387,44.8578963275,2476.17619834,1,1
"1734","34TCQ2",18.8100444646,44.4094558866,2535.38388565,1,1
"1735","34TCQ3",19.4246108671,44.8659870295,2413.20278338,1,1
"1736","34TCQ4",19.438535897,44.4207790442,2498.42810764,1,1
"1737","34TDQ1",20.058031954,44.8749235439,2458.66666576,1,1
"1738","34TDQ2",20.0652380888,44.4295698007,2529.86586224,1,1
"1739","34TDQ3",20.6945471165,44.880616537,2491.44646004,1,1
"1740","34TDQ4",20.6986014988,44.4316579449,2529.35860729,1,1
"1741","34TEQ1",21.3289902272,44.8774594121,2461.77614075,1,1
"1742","34TEQ2",21.3270543459,44.4301092943,2505.5715317,1,1
"1743","34TEQ3",21.9610738462,44.8726537883,2498.50984691,1,1
"1744","34TEQ4",21.9570257093,44.4256908348,2486.40132197,1,1
"1745","34TFQ1",22.5925933959,44.866198929,2458.51978175,1,1
"1746","34TFQ2",22.5865977199,44.4195287528,2488.22903427,0,1
"1747","34TFQ3",23.2279272151,44.8533822944,2450.44829346,1,1
"1748","34TFQ4",23.2116794203,44.4069599086,2523.99539662,1,0
"1749","34TGQ1",23.7792827696,44.8380996258,1851.60609561,1,1
"1750","34TGQ2",23.7689730053,44.3902540502,1936.45991614,1,0
"1751","35TKK3",24.2495520057,44.8405822678,1868.54313524,1,1
"1752","35TKK4",24.258927443,44.3932354007,1929.62203693,1,0
"1753","35TLK1",24.8006845207,44.8561127422,2454.54002343,1,1
"1754","35TLK2",24.8199624342,44.40990991,2506.05298239,0,0
"1755","35TLK3",25.4342336809,44.8690240371,2486.38339271,1,1
"1756","35TLK4",25.4457139394,44.4190133512,2501.52693482,0,0
"1757","35TMK1",26.0621308618,44.8755422424,2538.37929502,0,1
"1758","35TMK2",26.071637548,44.425987162,2450.17358608,0,1
"1759","35TMK3",26.6955508371,44.8779300369,2493.15784268,0,0
"1760","35TMK4",26.7007809247,44.4302670009,2484.9811091,0,0
"1761","35TNK1",27.3315457878,44.8820383492,2507.91145278,0,0
"1762","35TNK2",27.3273166405,44.4301375234,2534.86871539,0,0
"1763","35TNK3",27.9634186515,44.8792851552,2546.40976868,0,0
"1764","35TNK4",27.9572684443,44.4265321214,2467.192249,0,0
"1765","35TPK1",28.5971240502,44.8694373471,2417.32782932,0,0
"1766","35TPK2",28.5859007394,44.4156102035,1824.15752575,0,0
"1767","35TPK3",29.2283361108,44.8584050413,1347.85463768,0,0
"1768","34TCP1",18.831432961,43.9589515741,2482.25176501,1,1
"1769","34TCP2",18.8485217112,43.5146797663,2454.79535743,1,1
"1770","34TCP3",19.4521846304,43.9703558186,2485.57771781,1,1
"1771","34TCP4",19.4644811392,43.5215263716,2477.49032773,1,1
"1772","34TDP1",20.075370942,43.9768498815,2521.69758779,1,1
"1773","34TDP2",20.0832273542,43.5269541017,2495.19957871,1,1
"1774","34TDP3",20.6997381256,43.9807273212,2519.0044018,1,1
"1775","34TDP4",20.7044138844,43.5290220194,2521.35516247,1,1
"1776","34TEP1",21.3249543498,43.9816043571,2472.19733521,1,1
"1777","34TEP2",21.3245229685,43.5317294147,2521.70216205,1,1
"1778","34TEP3",21.9501797131,43.9803965606,2488.82973958,1,0
"1779","34TEP4",21.9404473498,43.5319023349,2512.13797995,1,1
"1780","34TFP1",22.5751109461,43.9712244292,2486.97849037,1,1
"1781","34TFP2",22.5628509341,43.5244151063,2505.68270266,1,1
"1782","34TFP3",23.198023355,43.9570953446,2474.89384074,0,0
"1783","34TFP4",23.1846770179,43.5097314621,2500.28986803,1,0
"1784","34TGP1",23.7625694416,43.9413669665,2021.97974391,0,0
"1785","34TGP2",23.753761597,43.4910455257,2115.80169121,1,0
"1786","35TKJ3",24.2684409735,43.9441288759,2069.70059593,0,0
"1787","35TKJ4",24.2791053609,43.4922145946,2130.89413562,1,0
"1788","35TLJ1",24.8367594122,43.9584373907,2541.69463089,0,0
"1789","35TLJ2",24.8530625478,43.5095542334,2481.94954996,1,1
"1790","35TLJ3",25.4596847873,43.9703010418,2471.2080767,0,0
"1791","35TLJ4",25.4727474109,43.5210623181,2495.06273036,1,0
"1792","35TMJ1",26.0836633209,43.9787423704,2497.22861388,0,1
"1793","35TMJ2",26.0874044567,43.5279767871,2510.14221722,1,1
"1794","35TMJ3",26.7004144197,43.9788737581,2506.61939032,0,0
"1795","35TMJ4",26.706131581,43.532721131,2431.44690773,1,1
"1796","35TNJ1",27.3261328111,43.9796959676,2518.9957825,1,0
"1797","35TNJ2",27.3264649631,43.5339377485,2436.1605699,1,1
"1798","35TNJ3",27.9498074413,43.9763556861,2516.13956173,1,0
"1799","35TNJ4",27.9450057167,43.5291509818,2330.47814868,1,1
"1800","35TPJ1",28.5734310548,43.968497091,1452.05844482,0,0
"1801","34TCN1",18.8647962459,43.0667822187,2508.02827865,1,1
"1802","34TCN2",18.8806006248,42.6153317981,2491.79228749,0,0
"1803","34TCN3",19.4780422365,43.074352722,2489.20844097,1,1
"1804","34TCN4",19.4916438856,42.6226347241,2493.38288143,1,1
"1805","34TDN1",20.0907809594,43.0784482934,2491.33456186,1,1
"1806","34TDN2",20.0983400402,42.6289025587,2513.63128661,1,1
"1807","34TDN3",20.7064939216,43.0818281117,2486.9979345,1,1
"1808","34TDN4",20.7102269123,42.6348831309,2484.91586511,1,1
"1809","34TEN1",21.3218652842,43.0816924539,2463.02746151,1,1
"1810","34TEN2",21.3205038023,42.6365777986,2484.52503883,1,1
"1811","34TEN3",21.9377748349,43.0793081545,2511.89593448,1,1
"1812","34TEN4",21.9318882878,42.6333413642,2478.64339586,1,1
"1813","34TFN1",22.5517016382,43.0738556351,2543.40203918,1,1
"1814","34TFN2",22.5447139049,42.6232720295,2452.49006164,1,1
"1815","34TFN3",23.1654210204,43.059592829,2504.16446338,1,1
"1816","34TFN4",23.1497427126,42.6129278575,2447.07118006,1,1
"1817","34TGN1",23.744198559,43.0425711884,2193.12476222,1,1
"1818","34TGN2",23.7366248197,42.6002631896,2268.68373887,1,1
"1819","35TKH3",24.2899682267,43.0472044553,2196.92382531,1,1
"1820","35TKH4",24.3010165698,42.6040510164,2279.56216072,1,1
"1821","35TLH1",24.8682465526,43.0634871499,2451.82965469,1,1
"1822","35TLH2",24.8838075185,42.6158154786,2455.9372507,1,1
"1823","35TLH3",25.4790758812,43.0697749402,2524.06840683,1,1
"1824","35TLH4",25.4939837125,42.6239417644,2486.79459887,1,1
"1825","35TMH1",26.0961885359,43.0797877801,2487.81841577,1,1
"1826","35TMH2",26.1065635394,42.6358951547,2459.28846336,1,1
"1827","35TMH3",26.7139460575,43.0876788787,2502.63472386,1,1
"1828","35TMH4",26.7122470545,42.6391399229,2452.83481348,1,1
"1829","35TNH1",27.3216911701,43.0885228239,2515.73308731,0,1
"1830","35TNH2",27.3210401685,42.6388059956,2276.39543847,0,1
"1831","34TCM3",19.5035764104,42.1758103035,2435.68794851,1,1
"1832","34TCM4",19.5173897069,41.7293228532,1311.79705423,0,0
"1833","34TDM1",20.1067446358,42.1815942829,2476.86979575,1,1
"1834","34TDM2",20.1165667819,41.7371800352,2468.10267037,1,1
"1835","34TDM3",20.7149261794,42.1884125294,2491.04666007,1,1
"1836","34TDM4",20.7187066338,41.7405847285,2504.56770981,1,1
"1837","34TEM1",21.3214199925,42.1863576346,2517.85601363,1,1
"1838","34TEM2",21.319225095,41.7363316083,2468.98426484,1,1
"1839","34TEM3",21.9263950698,42.1836494778,2544.22386096,1,1
"1840","34TEM4",21.9214818191,41.731209733,2499.411706,1,1
"1841","34TFM1",22.5319948243,42.1768707386,2504.81851746,1,1
"1842","34TFM2",22.5207781356,41.7280040897,2475.43544202,0,0
"1843","34TFM3",23.1382289091,42.1647070449,2506.4165089,1,1
"1844","34TFM4",23.123461403,41.7194883624,2453.24067067,1,1
"1845","34TGM1",23.729641357,42.1529742594,2436.16070416,1,1
"1846","34TGM2",23.7244285679,41.7073812881,2407.1796729,1,1
"1847","35TKG3",24.3108179893,42.1538353814,2415.52461712,1,1
"1848","35TKG4",24.3194264665,41.7045124071,2424.03463571,1,1
"1849","35TLG1",24.899253241,42.1680877217,2517.71883938,1,1
"1850","35TLG2",24.9159900943,41.7184733539,2477.85646906,1,1
"1851","35TLG3",25.5082712317,42.1795602235,2484.34076894,1,0
"1852","35TLG4",25.5180290937,41.7292049005,2538.04614161,1,1
"1853","35TMG1",26.1147099356,42.1862169078,2504.62103759,1,1
"1854","35TMG2",26.1185217463,41.73609533,2513.04219178,1,1
"1855","35TMG3",26.7162643604,42.1884189867,2528.84491962,1,0
"1856","35TMG4",26.721036748,41.7404041331,2412.72798235,0,0
"1857","35TNG1",27.3201115197,42.1892664708,2538.42170014,0,0
"1858","35TNG2",27.320661835,41.7392159719,2463.1249676,0,0
"1859","35TNG4",27.9219144204,41.7376868953,1775.85058895,0,0
"1860","34TCL3",19.5294553157,41.2835636656,1463.8916023,0,0
"1861","34TCL4",19.5356939684,40.8346991843,1744.344176,0,0
"1862","34TDL1",20.1243952125,41.2888434808,2489.89887529,1,1
"1863","34TDL2",20.1281738258,40.8389655917,2514.1793842,1,1
"1864","34TDL3",20.7215038374,41.291560993,2519.99960901,1,1
"1865","34TDL4",20.7226365293,40.8421817239,2497.05096679,0,1
"1866","34TEL1",21.317487493,41.2886734787,2465.34019548,1,1
"1867","34TEL2",21.3156586705,40.8425355733,2436.3629204,1,1
"1868","34TEL3",21.9167679617,41.2823678857,2528.0729253,1,1
"1869","34TEL4",21.9101085215,40.8379404483,2514.06388816,1,1
"1870","34TFL1",22.5164579158,41.2786224093,2493.8287571,1,1
"1871","34TFL2",22.5056742758,40.8333442703,2396.45334897,0,0
"1872","34TFL3",23.1122318008,41.2738627723,2536.69857961,1,1
"1873","34TFL4",23.09736862,40.8242664129,2467.16691517,0,1
"1874","34TGL1",23.717192978,41.2607210535,2574.05637943,1,1
"1875","34TGL2",23.708111424,40.8101299774,2136.43549002,0,1
"1876","35TKF3",24.3264415742,41.2578325796,2587.14146601,1,1
"1877","35TLF1",24.931038608,41.2718100629,2465.83580046,1,1
"1878","35TLF3",25.5271733804,41.2808052838,2473.24469752,1,1
"1879","35TMF1",26.1279064334,41.2907385294,2446.65440599,0,0
"1880","35TMF2",26.134362602,40.8444191312,2049.59304191,0,0
"1881","35TMF3",26.7206527879,41.2947898325,2491.3243407,0,0
"1882","35TMF4",26.7235373399,40.8445704251,2447.52632833,0,0
"1883","35TNF1",27.3165263902,41.2958090282,2487.39598416,0,0
"1884","35TNF2",27.3200473179,40.8461447834,1691.2474225,0,0
"1885","35TNF3",27.9175593563,41.2939024868,2439.10787233,0,0
"1886","35TPF1",28.5098440352,41.2863294813,1861.39256084,0,0
"1887","34TCK3",19.5444662717,40.3914374499,1648.17972448,0,1
"1888","34TDK1",20.1304867442,40.3936517154,2438.94609005,0,1
"1889","34SDK2",20.1368863751,39.9439426855,2189.62057546,0,1
"1890","34TDK3",20.7247951099,40.3937182246,2541.77136555,0,1
"1891","34SDK4",20.7246470856,39.9467880716,2525.97071396,0,1
"1892","34TEK1",21.3140489238,40.3941783229,2484.88043673,0,1
"1893","34SEK2",21.3135466745,39.9472778831,2439.25350601,0,1
"1894","34TEK3",21.9058977679,40.3903263558,2547.30808043,0,1
"1895","34SEK4",21.89913306,39.9425642465,2475.01641041,0,1
"1896","34TFK1",22.4938268378,40.3839587123,1873.99050003,0,1
"1897","34SFK2",22.4864820687,39.9348504691,2055.05195426,0,1
"1898","34TFK3",23.0801516616,40.3768001723,1395.99330778,0,1
"1899","34TGK1",23.7013538463,40.3637773502,1494.24013909,0,1
"1900","34SDJ3",20.7309970661,39.4981521225,2488.81592847,0,0
"1901","34SEJ1",21.3106674096,39.4985904264,2512.26532349,0,1
"1902","34SEJ2",21.3073453233,39.0497828137,2293.13734528,0,0
"1903","34SEJ3",21.8926731277,39.4973661123,2523.99248574,0,1
"1904","34SEJ4",21.8877463738,39.0500837916,2482.72983079,0,0
"1905","34SFJ1",22.4762088014,39.491220874,2452.32821094,0,1
"1906","34SFJ2",22.4692791455,39.0469364411,2355.28538072,0,0
"1907","34SEH1",21.3065443702,38.6054934148,2287.1288209,0,0
"1908","34SEH3",21.8815417827,38.6064466967,2449.59035431,0,1
"1909","34SEH4",21.8775853327,38.1585431054,1937.21332842,0,0
"1910","34SFH1",22.4625185649,38.6023318164,2455.68664661,0,0
"1911","34SFH2",22.449937687,38.1527851026,1325.07536902,0,0
"1912","34SFH3",23.036675498,38.5879233232,1883.88877333,0,0
"1913","34SFH4",23.0215821948,38.1403415819,1532.09228752,0,0
"1914","34SGH2",23.6693351252,38.1316183685,2644.16554203,0,0
"1915","34SEG3",21.8751790368,37.7117905941,2471.31643335,0,0
"1916","34SEG4",21.8703352729,37.267355616,2263.2720728,0,0
"1917","34SFG1",22.4431709824,37.7042264589,2470.55423686,0,0
"1918","34SFG2",22.4349075666,37.2604064262,2460.68079687,0,0
"1919","34SFG3",23.0102021224,37.6957544022,1658.74703857,0,0
"1920","34SFF1",22.4236558235,36.8152750408,1584.06920695,0,0
