"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","provenance.long","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","complex","complex.wname","force.z","photo.z","chill.z"
"flynn18","exp1","Populus","grandidentata",NA,"yes","15","5","12","timeonly",26.5,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,26.5,"exp","exp","bothest",1685,83.4163436760843,33,"Populus_complex",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Quercus","rubra",NA,"yes","15","5","8","timeonly",48,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,48,"exp","exp","bothest",1669,81.5830994379268,43,"Quercus_rubra",-1.08066009522473,-0.954754898904649,0.229474031135497
"flynn18","exp1","Betula","alleghaniensis",NA,"yes","15","5","12","timeonly",31.4,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,31.4,"exp","exp","bothest",1669,81.5830994379268,10,"Betula_alleghaniensis",-0.790243502120801,-0.145616681487317,0.229474031135497
"flynn18","exp1","Populus","grandidentata",NA,"yes","15","5","8","timeonly",24.75,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,24.75,"exp","exp","bothest",1685,83.4163436760843,33,"Populus_complex",-1.08066009522473,-0.954754898904649,0.237682619050791
"flynn18","exp1","Betula","papyrifera",NA,"yes","15","5","8","timeonly",15.8,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,15.8,"exp","exp","bothest",1669,81.5830994379268,12,"Betula_papyrifera",-1.08066009522473,-0.954754898904649,0.229474031135497
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","12","timeonly",41.75,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,41.75,"exp","exp","bothest",1669,81.5830994379268,2,"Acer_complex",-0.790243502120801,-0.145616681487317,0.229474031135497
"flynn18","exp1","Populus","grandidentata",NA,"yes","20","10","8","timeonly",31,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,31,"exp","exp","bothest",1685,83.4163436760843,33,"Populus_complex",-0.209410315912952,-0.954754898904649,0.237682619050791
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","12","timeonly",13,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,13,"exp","exp","bothest",1669,81.5830994379268,2,"Acer_complex",-0.790243502120801,-0.145616681487317,0.229474031135497
"flynn18","exp1","Acer","rubrum",NA,"yes","20","10","12","timeonly",19,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,19,"exp","exp","bothest",1685,83.4163436760843,4,"Acer_rubrum",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Acer","rubrum",NA,"yes","20","10","12","timeonly",33.75,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,33.75,"exp","exp","bothest",1685,83.4163436760843,4,"Acer_rubrum",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Fagus","grandifolia",NA,"yes","15","5","8","timeonly",44.4,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,44.4,"exp","exp","bothest",1685,83.4163436760843,20,"Fagus_complex",-1.08066009522473,-0.954754898904649,0.237682619050791
"flynn18","exp1","Quercus","rubra",NA,"yes","15","5","12","timeonly",36.8,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,36.8,"exp","exp","bothest",1685,83.4163436760843,43,"Quercus_rubra",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Betula","alleghaniensis",NA,"yes","15","5","12","timeonly",17,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,17,"exp","exp","bothest",1669,81.5830994379268,10,"Betula_alleghaniensis",-0.790243502120801,-0.145616681487317,0.229474031135497
"flynn18","exp1","Fagus","grandifolia",NA,"yes","15","5","12","timeonly",35.5,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,35.5,"exp","exp","bothest",1685,83.4163436760843,20,"Fagus_complex",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Quercus","rubra",NA,"yes","20","10","12","timeonly",28.8,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,28.8,"exp","exp","bothest",1685,83.4163436760843,43,"Quercus_rubra",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Acer","rubrum",NA,"yes","20","10","8","timeonly",18.5,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,18.5,"exp","exp","bothest",1669,81.5830994379268,4,"Acer_rubrum",-0.209410315912952,-0.954754898904649,0.229474031135497
"flynn18","exp1","Betula","papyrifera",NA,"yes","15","5","8","timeonly",30.2,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,30.2,"exp","exp","bothest",1669,81.5830994379268,12,"Betula_papyrifera",-1.08066009522473,-0.954754898904649,0.229474031135497
"flynn18","exp1","Acer","rubrum",NA,"yes","15","5","8","timeonly",19.16666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,19.16666667,"exp","exp","bothest",1685,83.4163436760843,4,"Acer_rubrum",-1.08066009522473,-0.954754898904649,0.237682619050791
"flynn18","exp1","Acer","rubrum",NA,"yes","15","5","8","timeonly",44,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,44,"exp","exp","bothest",1685,83.4163436760843,4,"Acer_rubrum",-1.08066009522473,-0.954754898904649,0.237682619050791
"flynn18","exp1","Fagus","grandifolia",NA,"yes","20","10","8","timeonly",49,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,49,"exp","exp","bothest",1669,81.5830994379268,20,"Fagus_complex",-0.209410315912952,-0.954754898904649,0.229474031135497
"flynn18","exp1","Betula","papyrifera",NA,"yes","20","10","12","timeonly",22,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,22,"exp","exp","bothest",1685,83.4163436760843,12,"Betula_papyrifera",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Viburnum","lantanoides",NA,"yes","15","5","8","timeonly",34.66666667,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,34.66666667,"exp","exp","bothest",1669,81.5830994379268,56,"Viburnum_complex",-1.08066009522473,-0.954754898904649,0.229474031135497
"flynn18","exp1","Quercus","rubra",NA,"yes","20","10","12","timeonly",27,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,27,"exp","exp","bothest",1669,81.5830994379268,43,"Quercus_rubra",0.0810062771909724,-0.145616681487317,0.229474031135497
"flynn18","exp1","Viburnum","lantanoides",NA,"yes","15","5","12","timeonly",23,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,23,"exp","exp","bothest",1669,81.5830994379268,56,"Viburnum_complex",-0.790243502120801,-0.145616681487317,0.229474031135497
"flynn18","exp1","Betula","papyrifera",NA,"yes","15","5","8","timeonly",40.66666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,40.66666667,"exp","exp","bothest",1685,83.4163436760843,12,"Betula_papyrifera",-1.08066009522473,-0.954754898904649,0.237682619050791
"flynn18","exp1","Quercus","rubra",NA,"yes","20","10","12","timeonly",34.5,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,34.5,"exp","exp","bothest",1669,81.5830994379268,43,"Quercus_rubra",0.0810062771909724,-0.145616681487317,0.229474031135497
"flynn18","exp1","Acer","saccharum",NA,"yes","20","10","12","timeonly",22,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,22,"exp","exp","bothest",1685,83.4163436760843,5,"Acer_saccharum",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Acer","saccharum",NA,"yes","20","10","12","timeonly",31.5,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,31.5,"exp","exp","bothest",1685,83.4163436760843,5,"Acer_saccharum",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Acer","saccharum",NA,"yes","15","5","12","timeonly",36.8,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,36.8,"exp","exp","bothest",1685,83.4163436760843,5,"Acer_saccharum",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Acer","saccharum",NA,"yes","15","5","12","timeonly",43.33333333,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,43.33333333,"exp","exp","bothest",1685,83.4163436760843,5,"Acer_saccharum",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Populus","grandidentata",NA,"yes","20","10","8","timeonly",24,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,24,"exp","exp","bothest",1685,83.4163436760843,33,"Populus_complex",-0.209410315912952,-0.954754898904649,0.237682619050791
"flynn18","exp1","Betula","alleghaniensis",NA,"yes","15","5","8","timeonly",17.33333333,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,17.33333333,"exp","exp","bothest",1669,81.5830994379268,10,"Betula_alleghaniensis",-1.08066009522473,-0.954754898904649,0.229474031135497
"flynn18","exp1","Fagus","grandifolia",NA,"yes","15","5","12","timeonly",33.33333333,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,33.33333333,"exp","exp","bothest",1669,81.5830994379268,20,"Fagus_complex",-0.790243502120801,-0.145616681487317,0.229474031135497
"flynn18","exp1","Acer","rubrum",NA,"yes","15","5","8","timeonly",19,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,19,"exp","exp","bothest",1669,81.5830994379268,4,"Acer_rubrum",-1.08066009522473,-0.954754898904649,0.229474031135497
"flynn18","exp1","Quercus","rubra",NA,"yes","15","5","12","timeonly",28.6,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,28.6,"exp","exp","bothest",1685,83.4163436760843,43,"Quercus_rubra",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","8","timeonly",44,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,44,"exp","exp","bothest",1669,81.5830994379268,2,"Acer_complex",-1.08066009522473,-0.954754898904649,0.229474031135497
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","12","timeonly",15,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,15,"exp","exp","bothest",1669,81.5830994379268,2,"Acer_complex",0.0810062771909724,-0.145616681487317,0.229474031135497
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","12","timeonly",31.5,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,31.5,"exp","exp","bothest",1669,81.5830994379268,2,"Acer_complex",0.0810062771909724,-0.145616681487317,0.229474031135497
"flynn18","exp1","Acer","rubrum",NA,"yes","20","10","8","timeonly",23.2,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,23.2,"exp","exp","bothest",1685,83.4163436760843,4,"Acer_rubrum",-0.209410315912952,-0.954754898904649,0.237682619050791
"flynn18","exp1","Quercus","rubra",NA,"yes","20","10","8","timeonly",29.83333333,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,29.83333333,"exp","exp","bothest",1685,83.4163436760843,43,"Quercus_rubra",-0.209410315912952,-0.954754898904649,0.237682619050791
"flynn18","exp1","Quercus","rubra",NA,"yes","20","10","8","timeonly",37.66666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,37.66666667,"exp","exp","bothest",1685,83.4163436760843,43,"Quercus_rubra",-0.209410315912952,-0.954754898904649,0.237682619050791
"flynn18","exp1","Viburnum","lantanoides",NA,"yes","20","10","8","timeonly",37.2,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,37.2,"exp","exp","bothest",1669,81.5830994379268,56,"Viburnum_complex",-0.209410315912952,-0.954754898904649,0.229474031135497
"flynn18","exp1","Viburnum","lantanoides",NA,"yes","20","10","8","timeonly",37.2,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,37.2,"exp","exp","bothest",1669,81.5830994379268,56,"Viburnum_complex",-0.209410315912952,-0.954754898904649,0.229474031135497
"flynn18","exp1","Betula","alleghaniensis",NA,"yes","15","5","12","timeonly",14.2,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,14.2,"exp","exp","bothest",1685,83.4163436760843,10,"Betula_alleghaniensis",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Betula","alleghaniensis",NA,"yes","15","5","12","timeonly",34,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,34,"exp","exp","bothest",1685,83.4163436760843,10,"Betula_alleghaniensis",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Fagus","grandifolia",NA,"yes","20","10","8","timeonly",53,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,53,"exp","exp","bothest",1685,83.4163436760843,20,"Fagus_complex",-0.209410315912952,-0.954754898904649,0.237682619050791
"flynn18","exp1","Betula","papyrifera",NA,"yes","20","10","8","timeonly",25.75,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,25.75,"exp","exp","bothest",1669,81.5830994379268,12,"Betula_papyrifera",-0.209410315912952,-0.954754898904649,0.229474031135497
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","12","timeonly",17.16666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,17.16666667,"exp","exp","bothest",1685,83.4163436760843,2,"Acer_complex",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Betula","papyrifera",NA,"yes","20","10","12","timeonly",28,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,28,"exp","exp","bothest",1669,81.5830994379268,12,"Betula_papyrifera",0.0810062771909724,-0.145616681487317,0.229474031135497
"flynn18","exp1","Fagus","grandifolia",NA,"yes","15","5","12","timeonly",44.4,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,44.4,"exp","exp","bothest",1685,83.4163436760843,20,"Fagus_complex",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Acer","rubrum",NA,"yes","20","10","8","timeonly",43,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,43,"exp","exp","bothest",1685,83.4163436760843,4,"Acer_rubrum",-0.209410315912952,-0.954754898904649,0.237682619050791
"flynn18","exp1","Betula","alleghaniensis",NA,"yes","20","10","12","timeonly",15,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,15,"exp","exp","bothest",1685,83.4163436760843,10,"Betula_alleghaniensis",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Betula","alleghaniensis",NA,"yes","20","10","12","timeonly",25.16666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,25.16666667,"exp","exp","bothest",1685,83.4163436760843,10,"Betula_alleghaniensis",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","12","timeonly",42,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,42,"exp","exp","bothest",1685,83.4163436760843,2,"Acer_complex",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Betula","papyrifera",NA,"yes","20","10","12","timeonly",14,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,14,"exp","exp","bothest",1685,83.4163436760843,12,"Betula_papyrifera",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",22.83333333,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,22.83333333,"exp","exp","bothest",1685,83.4163436760843,56,"Viburnum_complex",-1.08066009522473,-0.954754898904649,0.237682619050791
"flynn18","exp1","Viburnum","lantanoides",NA,"yes","15","5","8","timeonly",34.66666667,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,34.66666667,"exp","exp","bothest",1669,81.5830994379268,56,"Viburnum_complex",-1.08066009522473,-0.954754898904649,0.229474031135497
"flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",24,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,24,"exp","exp","bothest",1685,83.4163436760843,56,"Viburnum_complex",-0.209410315912952,-0.954754898904649,0.237682619050791
"flynn18","exp1","Betula","alleghaniensis",NA,"yes","20","10","8","timeonly",20.33333333,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,20.33333333,"exp","exp","bothest",1669,81.5830994379268,10,"Betula_alleghaniensis",-0.209410315912952,-0.954754898904649,0.229474031135497
"flynn18","exp1","Betula","alleghaniensis",NA,"yes","20","10","8","timeonly",31.5,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,31.5,"exp","exp","bothest",1669,81.5830994379268,10,"Betula_alleghaniensis",-0.209410315912952,-0.954754898904649,0.229474031135497
"flynn18","exp1","Populus","grandidentata",NA,"yes","15","5","8","timeonly",42,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,42,"exp","exp","bothest",1669,81.5830994379268,33,"Populus_complex",-1.08066009522473,-0.954754898904649,0.229474031135497
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","8","timeonly",13.66666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,13.66666667,"exp","exp","bothest",1685,83.4163436760843,2,"Acer_complex",-1.08066009522473,-0.954754898904649,0.237682619050791
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","8","timeonly",49.33333333,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,49.33333333,"exp","exp","bothest",1685,83.4163436760843,2,"Acer_complex",-1.08066009522473,-0.954754898904649,0.237682619050791
"flynn18","exp1","Viburnum","lantanoides",NA,"yes","15","5","12","timeonly",15,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,15,"exp","exp","bothest",1685,83.4163436760843,56,"Viburnum_complex",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Populus","grandidentata",NA,"yes","15","5","8","timeonly",48,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,48,"exp","exp","bothest",1685,83.4163436760843,33,"Populus_complex",-1.08066009522473,-0.954754898904649,0.237682619050791
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","8","timeonly",40.66666667,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,40.66666667,"exp","exp","bothest",1669,81.5830994379268,2,"Acer_complex",-0.209410315912952,-0.954754898904649,0.229474031135497
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","8","timeonly",20.33333333,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,20.33333333,"exp","exp","bothest",1669,81.5830994379268,2,"Acer_complex",-0.209410315912952,-0.954754898904649,0.229474031135497
"flynn18","exp1","Acer","rubrum",NA,"yes","15","5","12","timeonly",19,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,19,"exp","exp","bothest",1685,83.4163436760843,4,"Acer_rubrum",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Acer","rubrum",NA,"yes","15","5","12","timeonly",39.4,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,39.4,"exp","exp","bothest",1685,83.4163436760843,4,"Acer_rubrum",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Quercus","rubra",NA,"yes","20","10","12","timeonly",20.4,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,20.4,"exp","exp","bothest",1685,83.4163436760843,43,"Quercus_rubra",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",18.5,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,18.5,"exp","exp","bothest",1669,81.5830994379268,56,"Viburnum_complex",-0.209410315912952,-0.954754898904649,0.229474031135497
"flynn18","exp1","Betula","alleghaniensis",NA,"yes","15","5","8","timeonly",40,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,40,"exp","exp","bothest",1685,83.4163436760843,10,"Betula_alleghaniensis",-1.08066009522473,-0.954754898904649,0.237682619050791
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","15","5","12","timeonly",13.5,1685,"4","30","26-Jan-2015",45.932675,-74.02507,10,12,5.38541666666667,13.5,"exp","exp","bothest",1685,83.4163436760843,2,"Acer_complex",-0.790243502120801,-0.145616681487317,0.237682619050791
"flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",16,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,16,"exp","exp","bothest",1669,81.5830994379268,56,"Viburnum_complex",0.0810062771909724,-0.145616681487317,0.229474031135497
"flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",16,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,16,"exp","exp","bothest",1669,81.5830994379268,56,"Viburnum_complex",0.0810062771909724,-0.145616681487317,0.229474031135497
"flynn18","exp1","Betula","papyrifera",NA,"yes","15","5","12","timeonly",14,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,14,"exp","exp","bothest",1669,81.5830994379268,12,"Betula_papyrifera",-0.790243502120801,-0.145616681487317,0.229474031135497
"flynn18","exp1","Acer","rubrum",NA,"yes","20","10","12","timeonly",15.5,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,15.5,"exp","exp","bothest",1669,81.5830994379268,4,"Acer_rubrum",0.0810062771909724,-0.145616681487317,0.229474031135497
"flynn18","exp1","Acer","rubrum",NA,"yes","20","10","12","timeonly",30,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,30,"exp","exp","bothest",1669,81.5830994379268,4,"Acer_rubrum",0.0810062771909724,-0.145616681487317,0.229474031135497
"flynn18","exp1","Betula","papyrifera",NA,"yes","20","10","8","timeonly",20.4,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,20.4,"exp","exp","bothest",1669,81.5830994379268,12,"Betula_papyrifera",-0.209410315912952,-0.954754898904649,0.229474031135497
"flynn18","exp1","Acer","saccharum",NA,"yes","15","5","8","timeonly",36.5,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,36.5,"exp","exp","bothest",1685,83.4163436760843,5,"Acer_saccharum",-1.08066009522473,-0.954754898904649,0.237682619050791
"flynn18","exp1","Acer","saccharum",NA,"yes","20","10","8","timeonly",33,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,33,"exp","exp","bothest",1685,83.4163436760843,5,"Acer_saccharum",-0.209410315912952,-0.954754898904649,0.237682619050791
"flynn18","exp1","Acer","pensylvanicum",NA,"yes","20","10","12","timeonly",27,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,27,"exp","exp","bothest",1685,83.4163436760843,2,"Acer_complex",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Fagus","grandifolia",NA,"yes","20","10","12","timeonly",24.16666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,24.16666667,"exp","exp","bothest",1685,83.4163436760843,20,"Fagus_complex",0.0810062771909724,-0.145616681487317,0.237682619050791
"flynn18","exp1","Populus","grandidentata",NA,"yes","20","10","12","timeonly",31.5,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,31.5,"exp","exp","bothest",1669,81.5830994379268,33,"Populus_complex",0.0810062771909724,-0.145616681487317,0.229474031135497
"flynn18","exp1","Populus","grandidentata",NA,"yes","20","10","8","timeonly",32,1669,"4","30","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,5.36041666666667,32,"exp","exp","bothest",1669,81.5830994379268,33,"Populus_complex",-0.209410315912952,-0.954754898904649,0.229474031135497
"flynn18","exp1","Acer","saccharum",NA,"yes","15","5","8","timeonly",48,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,48,"exp","exp","bothest",1669,81.5830994379268,5,"Acer_saccharum",-1.08066009522473,-0.954754898904649,0.229474031135497
"flynn18","exp1","Quercus","rubra",NA,"yes","15","5","12","timeonly",30,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,30,"exp","exp","bothest",1669,81.5830994379268,43,"Quercus_rubra",-0.790243502120801,-0.145616681487317,0.229474031135497
"flynn18","exp1","Quercus","rubra",NA,"yes","15","5","12","timeonly",42.33333333,1669,"4","30","21-Jan-2015",42.531705,-72.18992,10,12,5.36041666666667,42.33333333,"exp","exp","bothest",1669,81.5830994379268,43,"Quercus_rubra",-0.790243502120801,-0.145616681487317,0.229474031135497
"flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","8","timeonly",24,1685,"4","30","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,5.38541666666667,24,"exp","exp","bothest",1685,83.4163436760843,56,"Viburnum_complex",-0.209410315912952,-0.954754898904649,0.237682619050791
"flynn18","exp1","Viburnum","cassinoides",NA,"yes","15","5","8","timeonly",22.83333333,1685,"4","30","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,5.38541666666667,22.83333333,"exp","exp","bothest",1685,83.4163436760843,56,"Viburnum_complex",-1.08066009522473,-0.954754898904649,0.237682619050791
"flynn18","exp1","Acer","rubrum",NA,"yes","15","5","8","timeonly",44,1669,"4","30","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,5.36041666666667,44,"exp","exp","bothest",1669,81.5830994379268,4,"Acer_rubrum",-1.08066009522473,-0.954754898904649,0.229474031135497
"flynn18","exp1","Fagus","grandifolia",NA,"yes","20","10","12","timeonly",30,1669,"4","30","21-Jan-2015",42.531705,-72.18992,15,12,5.36041666666667,30,"exp","exp","bothest",1669,81.5830994379268,20,"Fagus_complex",0.0810062771909724,-0.145616681487317,0.229474031135497
"flynn18","exp1","Viburnum","cassinoides",NA,"yes","20","10","12","timeonly",16.16666667,1685,"4","30","26-Jan-2015",45.932675,-74.02507,15,12,5.38541666666667,16.16666667,"exp","exp","bothest",1685,83.4163436760843,56,"Viburnum_complex",0.0810062771909724,-0.145616681487317,0.237682619050791
