"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","latbi","complex","force.z","photo.z","chill.z"
"sonsteby14","exp2","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",6.384,362,"-5","84","19-Oct-2011",59.666,20,24,2.72083333333333,6.384,"exp","exp","bothest",362,31.8958626278525,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp2","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",8.083,362,"-5","84","19-Oct-2011",56.5,20,24,2.72083333333333,8.083,"exp","exp","bothest",362,31.8958626278525,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp3","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",7.028,568,"-5","98","17-Oct-2012",59.666,20,24,2.95833333333333,7.028,"exp","amb","bothest",568,32.9660491651102,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.774701309747706
"sonsteby14","exp3","Ribes","nigrum","Ben Alder","yes","20","20","24","timeonly",4.92,568,"-5","98","17-Oct-2012",56.5,20,24,2.95833333333333,4.92,"exp","amb","bothest",568,32.9660491651102,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.774701309747706
"sonsteby14","exp3","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",5.326,568,"-5","98","17-Oct-2012",56.5,20,24,2.95833333333333,5.326,"exp","amb","bothest",568,32.9660491651102,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.774701309747706
"sonsteby14","exp4","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",8,3025,"0","105","22-Oct-2013",59.666,20,24,2.69166666666667,8,"exp","exp","bothest",3025,44.6064695642192,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",8.4,3025,"0","105","22-Oct-2013",67.5,20,24,2.69166666666667,8.4,"exp","exp","bothest",3025,44.6064695642192,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",7.3,3025,"0","105","22-Oct-2013",59.666,20,24,2.69166666666667,7.3,"exp","exp","bothest",3025,44.6064695642192,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",5.3,3025,"0","105","22-Oct-2013",56.5,20,24,2.69166666666667,5.3,"exp","exp","bothest",3025,44.6064695642192,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",5.7,3025,"0","105","22-Oct-2013",67.5,20,24,2.69166666666667,5.7,"exp","exp","bothest",3025,44.6064695642192,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",5.1,3025,"0","105","22-Oct-2013",56.5,20,24,2.69166666666667,5.1,"exp","exp","bothest",3025,44.6064695642192,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",6.1,3025,"0","105","22-Oct-2013",59.666,20,24,2.69166666666667,6.1,"exp","exp","bothest",3025,44.6064695642192,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",6.4,3025,"0","105","22-Oct-2013",56.5,20,24,2.69166666666667,6.4,"exp","exp","bothest",3025,44.6064695642192,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",5,3025,"0","105","22-Oct-2013",67.5,20,24,2.69166666666667,5,"exp","exp","bothest",3025,44.6064695642192,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp2","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",6.112,3050,"0","112","19-Oct-2011",56.5,20,24,2.72083333333333,6.112,"exp","exp","bothest",3050,45.9376719403419,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp2","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",5.23,3050,"0","112","19-Oct-2011",67.5,20,24,2.72083333333333,5.23,"exp","exp","bothest",3050,45.9376719403419,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp2","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",5.193,3050,"0","112","19-Oct-2011",59.666,20,24,2.72083333333333,5.193,"exp","exp","bothest",3050,45.9376719403419,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp2","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",13.672,3050,"0","112","19-Oct-2011",59.666,20,24,2.72083333333333,13.672,"exp","exp","bothest",3050,45.9376719403419,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp3","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",7.028,4096,"0","147","17-Oct-2012",59.666,20,24,2.95833333333333,7.028,"exp","amb","bothest",4096,51.5824239763755,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.774701309747706
"sonsteby14","exp3","Ribes","nigrum","Ben Alder","yes","20","20","24","timeonly",4.046,4096,"0","147","17-Oct-2012",56.5,20,24,2.95833333333333,4.046,"exp","amb","bothest",4096,51.5824239763755,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.774701309747706
"sonsteby14","exp3","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",3.348,4096,"0","147","17-Oct-2012",56.5,20,24,2.95833333333333,3.348,"exp","amb","bothest",4096,51.5824239763755,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.774701309747706
"sonsteby14","exp5","Ribes","nigrum","Murmanschanka","yes","8","8","24","timeonly",7.2,4536,"0","189","5-Oct-2013",67.5,8,24,0,7.2,"exp","exp","exp",4536,24.1124047474653,"Ribes_nigrum",154,-1.31203098043821,1.75521190350151,-1.66999247798132
"sonsteby14","exp5","Ribes","nigrum","Murmanschanka","yes","8","8","24","timeonly",14.8,4536,"0","189","5-Oct-2013",67.5,8,24,0,14.8,"exp","exp","exp",4536,24.1124047474653,"Ribes_nigrum",154,-1.31203098043821,1.75521190350151,-1.66999247798132
"sonsteby14","exp5","Ribes","nigrum","Murmanschanka","yes","8","8","24","timeonly",0,4536,"0","189","5-Oct-2013",67.5,8,24,0,0,"exp","exp","exp",4536,24.1124047474653,"Ribes_nigrum",154,-1.31203098043821,1.75521190350151,-1.66999247798132
"sonsteby14","exp2","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",14.096,1034,"0","28","19-Oct-2011",56.5,20,24,2.72083333333333,14.096,"exp","exp","bothest",1034,34.9574824639154,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp2","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",22.988,1034,"0","28","19-Oct-2011",59.666,20,24,2.72083333333333,22.988,"exp","exp","bothest",1034,34.9574824639154,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp4","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",8.2,1345,"0","35","22-Oct-2013",59.666,20,24,2.69166666666667,8.2,"exp","exp","bothest",1345,35.4557291802258,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",6.1,1345,"0","35","22-Oct-2013",56.5,20,24,2.69166666666667,6.1,"exp","exp","bothest",1345,35.4557291802258,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",6.6,1345,"0","35","22-Oct-2013",59.666,20,24,2.69166666666667,6.6,"exp","exp","bothest",1345,35.4557291802258,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",10.8,1345,"0","35","22-Oct-2013",67.5,20,24,2.69166666666667,10.8,"exp","exp","bothest",1345,35.4557291802258,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",6.8,1345,"0","35","22-Oct-2013",56.5,20,24,2.69166666666667,6.8,"exp","exp","bothest",1345,35.4557291802258,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",9.5,1345,"0","35","22-Oct-2013",67.5,20,24,2.69166666666667,9.5,"exp","exp","bothest",1345,35.4557291802258,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",7.3,1345,"0","35","22-Oct-2013",56.5,20,24,2.69166666666667,7.3,"exp","exp","bothest",1345,35.4557291802258,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",6.7,1345,"0","35","22-Oct-2013",67.5,20,24,2.69166666666667,6.7,"exp","exp","bothest",1345,35.4557291802258,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",9.1,1345,"0","35","22-Oct-2013",59.666,20,24,2.69166666666667,9.1,"exp","exp","bothest",1345,35.4557291802258,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp3","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",10.111,1744,"0","49","17-Oct-2012",59.666,20,24,2.95833333333333,10.111,"exp","amb","bothest",1744,38.7711361494197,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.774701309747706
"sonsteby14","exp3","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",7.674,1744,"0","49","17-Oct-2012",56.5,20,24,2.95833333333333,7.674,"exp","amb","bothest",1744,38.7711361494197,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.774701309747706
"sonsteby14","exp3","Ribes","nigrum","Ben Alder","yes","20","20","24","timeonly",8.046,1744,"0","49","17-Oct-2012",56.5,20,24,2.95833333333333,8.046,"exp","amb","bothest",1744,38.7711361494197,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.774701309747706
"sonsteby14","exp2","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",9.046,1706,"0","56","19-Oct-2011",67.5,20,24,2.72083333333333,9.046,"exp","exp","bothest",1706,38.6169332791007,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp2","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",8.773,1706,"0","56","19-Oct-2011",56.5,20,24,2.72083333333333,8.773,"exp","exp","bothest",1706,38.6169332791007,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp2","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",14.069,1706,"0","56","19-Oct-2011",59.666,20,24,2.72083333333333,14.069,"exp","exp","bothest",1706,38.6169332791007,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp2","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",7.541,1706,"0","56","19-Oct-2011",59.666,20,24,2.72083333333333,7.541,"exp","exp","bothest",1706,38.6169332791007,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp4","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",8.5,2185,"0","70","22-Oct-2013",59.666,20,24,2.69166666666667,8.5,"exp","exp","bothest",2185,40.0310070271201,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",5.8,2185,"0","70","22-Oct-2013",67.5,20,24,2.69166666666667,5.8,"exp","exp","bothest",2185,40.0310070271201,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",6.2,2185,"0","70","22-Oct-2013",59.666,20,24,2.69166666666667,6.2,"exp","exp","bothest",2185,40.0310070271201,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",7.1,2185,"0","70","22-Oct-2013",56.5,20,24,2.69166666666667,7.1,"exp","exp","bothest",2185,40.0310070271201,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",6.3,2185,"0","70","22-Oct-2013",56.5,20,24,2.69166666666667,6.3,"exp","exp","bothest",2185,40.0310070271201,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",7.9,2185,"0","70","22-Oct-2013",59.666,20,24,2.69166666666667,7.9,"exp","exp","bothest",2185,40.0310070271201,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",10.2,2185,"0","70","22-Oct-2013",67.5,20,24,2.69166666666667,10.2,"exp","exp","bothest",2185,40.0310070271201,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",5,2185,"0","70","22-Oct-2013",56.5,20,24,2.69166666666667,5,"exp","exp","bothest",2185,40.0310070271201,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp4","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",7.7,2185,"0","70","22-Oct-2013",67.5,20,24,2.69166666666667,7.7,"exp","exp","bothest",2185,40.0310070271201,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.855403612236369
"sonsteby14","exp2","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",5.821,2378,"0","84","19-Oct-2011",59.666,20,24,2.72083333333333,5.821,"exp","exp","bothest",2378,42.2773018649355,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp2","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",14.267,2378,"0","84","19-Oct-2011",59.666,20,24,2.72083333333333,14.267,"exp","exp","bothest",2378,42.2773018649355,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp2","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",7.664,2378,"0","84","19-Oct-2011",67.5,20,24,2.72083333333333,7.664,"exp","exp","bothest",2378,42.2773018649355,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp2","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",7.097,2378,"0","84","19-Oct-2011",56.5,20,24,2.72083333333333,7.097,"exp","exp","bothest",2378,42.2773018649355,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.846576797901672
"sonsteby14","exp3","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",4.913,2920,"0","98","17-Oct-2012",56.5,20,24,2.95833333333333,4.913,"exp","amb","bothest",2920,45.1767763402743,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.774701309747706
"sonsteby14","exp3","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",8.229,2920,"0","98","17-Oct-2012",59.666,20,24,2.95833333333333,8.229,"exp","amb","bothest",2920,45.1767763402743,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.774701309747706
"sonsteby14","exp3","Ribes","nigrum","Ben Alder","yes","20","20","24","timeonly",5.517,2920,"0","98","17-Oct-2012",56.5,20,24,2.95833333333333,5.517,"exp","amb","bothest",2920,45.1767763402743,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.774701309747706
"sonsteby14","exp2","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",9.693,362,"10","112","19-Oct-2011",56.5,20,24,8.32083333333333,9.693,"exp","exp","bothest",362,119.061798876018,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,0.848171554360268
"sonsteby14","exp2","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",12.04,362,"10","112","19-Oct-2011",59.666,20,24,8.32083333333333,12.04,"exp","exp","bothest",362,119.061798876018,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,0.848171554360268
"sonsteby14","exp3","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",9.091,568,"10","147","17-Oct-2012",59.666,20,24,10.3083333333333,9.091,"exp","amb","bothest",568,147.498582295232,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.44965590259609
"sonsteby14","exp3","Ribes","nigrum","Ben Alder","yes","20","20","24","timeonly",4.23,568,"10","147","17-Oct-2012",56.5,20,24,10.3083333333333,4.23,"exp","amb","bothest",568,147.498582295232,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.44965590259609
"sonsteby14","exp3","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",3.326,568,"10","147","17-Oct-2012",56.5,20,24,10.3083333333333,3.326,"exp","amb","bothest",568,147.498582295232,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.44965590259609
"sonsteby14","exp2","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",0.066,362,"10","28","19-Oct-2011",56.5,20,24,4.12083333333333,0.066,"exp","exp","bothest",362,53.1770911452784,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.422889709836187
"sonsteby14","exp3","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",15.801,568,"10","49","17-Oct-2012",59.666,20,24,5.40833333333333,15.801,"exp","amb","bothest",568,70.4641547946746,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.0332489056331067
"sonsteby14","exp3","Ribes","nigrum","Ben Alder","yes","20","20","24","timeonly",8.368,568,"10","49","17-Oct-2012",56.5,20,24,5.40833333333333,8.368,"exp","amb","bothest",568,70.4641547946746,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.0332489056331067
"sonsteby14","exp3","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",7.717,568,"10","49","17-Oct-2012",56.5,20,24,5.40833333333333,7.717,"exp","amb","bothest",568,70.4641547946746,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.0332489056331067
"sonsteby14","exp2","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",14.421,362,"10","56","19-Oct-2011",59.666,20,24,5.52083333333333,14.421,"exp","exp","bothest",362,75.4765306849133,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,0.0007973782292983
"sonsteby14","exp2","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",11.336,362,"10","56","19-Oct-2011",56.5,20,24,5.52083333333333,11.336,"exp","exp","bothest",362,75.4765306849133,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,0.0007973782292983
"sonsteby14","exp2","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",7.244,362,"10","84","19-Oct-2011",59.666,20,24,6.92083333333333,7.244,"exp","exp","bothest",362,97.7759702245482,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,0.424484466294784
"sonsteby14","exp2","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",10.679,362,"10","84","19-Oct-2011",56.5,20,24,6.92083333333333,10.679,"exp","exp","bothest",362,97.7759702245482,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,0.424484466294784
"sonsteby14","exp3","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",11.471,568,"10","98","17-Oct-2012",59.666,20,24,7.85833333333333,11.471,"exp","amb","bothest",568,108.981368544953,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,0.708203498481492
"sonsteby14","exp3","Ribes","nigrum","Ben Alder","yes","20","20","24","timeonly",5.977,568,"10","98","17-Oct-2012",56.5,20,24,7.85833333333333,5.977,"exp","amb","bothest",568,108.981368544953,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,0.708203498481492
"sonsteby14","exp3","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",5.043,568,"10","98","17-Oct-2012",56.5,20,24,7.85833333333333,5.043,"exp","amb","bothest",568,108.981368544953,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,0.708203498481492
"sonsteby14","exp1","Ribes","nigrum","Kristin","yes","20","20","24","timeonly",5.089,3435,"2","112","3-Nov-2010",59.666,20,24,9.58125,5.089,"exp","exp","bothest",3435,117.251482788425,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.22961603096684
"sonsteby14","exp1","Ribes","nigrum","Ben Hope","yes","20","20","24","timeonly",5.418,3435,"2","112","3-Nov-2010",56.5,20,24,9.58125,5.418,"exp","exp","bothest",3435,117.251482788425,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.22961603096684
"sonsteby14","exp1","Ribes","nigrum","_jebyn","yes","20","20","24","timeonly",5.291,3435,"2","112","3-Nov-2010",65.3426,20,24,9.58125,5.291,"exp","exp","bothest",3435,117.251482788425,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.22961603096684
"sonsteby14","exp1","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",5.392,3435,"2","112","3-Nov-2010",56.5,20,24,9.58125,5.392,"exp","exp","bothest",3435,117.251482788425,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.22961603096684
"sonsteby14","exp1","Ribes","nigrum","Murmanschanka","yes","20","20","24","timeonly",4.835,3435,"2","112","3-Nov-2010",67.5,20,24,9.58125,4.835,"exp","exp","bothest",3435,117.251482788425,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.22961603096684
"sonsteby14","exp1","Ribes","nigrum","Tiben","yes","20","20","24","timeonly",5.797,3435,"2","112","3-Nov-2010",51.966,20,24,9.58125,5.797,"exp","exp","bothest",3435,117.251482788425,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.22961603096684
"sonsteby14","exp1","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",6.456,3435,"2","112","3-Nov-2010",59.666,20,24,9.58125,6.456,"exp","exp","bothest",3435,117.251482788425,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.22961603096684
"sonsteby14","exp1","Ribes","nigrum","Ben Hope","yes","20","20","24","timeonly",5.139,3771,"2","126","3-Nov-2010",56.5,20,24,10.28125,5.139,"exp","exp","bothest",3771,126.37840576547,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.44145957499959
"sonsteby14","exp1","Ribes","nigrum","Kristin","yes","20","20","24","timeonly",4.987,3771,"2","126","3-Nov-2010",59.666,20,24,10.28125,4.987,"exp","exp","bothest",3771,126.37840576547,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.44145957499959
"sonsteby14","exp1","Ribes","nigrum","Murmanschanka","yes","20","20","24","timeonly",4.835,3771,"2","126","3-Nov-2010",67.5,20,24,10.28125,4.835,"exp","exp","bothest",3771,126.37840576547,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.44145957499959
"sonsteby14","exp1","Ribes","nigrum","_jebyn","yes","20","20","24","timeonly",5.139,3771,"2","126","3-Nov-2010",65.3426,20,24,10.28125,5.139,"exp","exp","bothest",3771,126.37840576547,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.44145957499959
"sonsteby14","exp1","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",5.19,3771,"2","126","3-Nov-2010",56.5,20,24,10.28125,5.19,"exp","exp","bothest",3771,126.37840576547,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.44145957499959
"sonsteby14","exp1","Ribes","nigrum","Tiben","yes","20","20","24","timeonly",5.443,3771,"2","126","3-Nov-2010",51.966,20,24,10.28125,5.443,"exp","exp","bothest",3771,126.37840576547,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.44145957499959
"sonsteby14","exp1","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",5.975,3771,"2","126","3-Nov-2010",59.666,20,24,10.28125,5.975,"exp","exp","bothest",3771,126.37840576547,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.44145957499959
"sonsteby14","exp1","Ribes","nigrum","Ben Hope","yes","20","20","24","timeonly",5.114,4107,"2","140","3-Nov-2010",56.5,20,24,10.98125,5.114,"exp","exp","bothest",4107,135.505441008392,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.65330311903233
"sonsteby14","exp1","Ribes","nigrum","_jebyn","yes","20","20","24","timeonly",5.165,4107,"2","140","3-Nov-2010",65.3426,20,24,10.98125,5.165,"exp","exp","bothest",4107,135.505441008392,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.65330311903233
"sonsteby14","exp1","Ribes","nigrum","Murmanschanka","yes","20","20","24","timeonly",4.835,4107,"2","140","3-Nov-2010",67.5,20,24,10.98125,4.835,"exp","exp","bothest",4107,135.505441008392,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.65330311903233
"sonsteby14","exp1","Ribes","nigrum","Tiben","yes","20","20","24","timeonly",5.418,4107,"2","140","3-Nov-2010",51.966,20,24,10.98125,5.418,"exp","exp","bothest",4107,135.505441008392,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.65330311903233
"sonsteby14","exp1","Ribes","nigrum","Kristin","yes","20","20","24","timeonly",5.063,4107,"2","140","3-Nov-2010",59.666,20,24,10.98125,5.063,"exp","exp","bothest",4107,135.505441008392,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.65330311903233
"sonsteby14","exp1","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",5.165,4107,"2","140","3-Nov-2010",56.5,20,24,10.98125,5.165,"exp","exp","bothest",4107,135.505441008392,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.65330311903233
"sonsteby14","exp1","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",5.873,4107,"2","140","3-Nov-2010",59.666,20,24,10.98125,5.873,"exp","exp","bothest",4107,135.505441008392,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,1.65330311903233
"sonsteby14","exp1","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",24.354,1419,"2","28","3-Nov-2010",59.666,20,24,5.38125,24.354,"exp","exp","bothest",1419,62.4487945595154,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.0414452332296117
"sonsteby14","exp1","Ribes","nigrum","Kristin","yes","20","20","24","timeonly",21.797,1419,"2","28","3-Nov-2010",59.666,20,24,5.38125,21.797,"exp","exp","bothest",1419,62.4487945595154,"Ribes_nigrum",154,0.800467470199393,1.75521190350151,-0.0414452332296117
