"","year","mnsprt","misprt","mxsprt","mnwint","miwint","mxwint","lat","long"
"2181",1955,3.8943477390415,-8.20499981660396,15.064999663271,-1.15361839526725,-20.0149995526299,11.5199997425079,47.9,15.7333
"2182",1956,4.61146728823002,-8.77499980386347,16.4899996314198,0.230960259738298,-11.189999749884,15.1449996614829,47.9,15.7333
"2183",1957,5.85461943435644,-4.67499989550561,13.6249996954575,1.54728473362741,-7.50999983213842,10.7949997587129,47.9,15.7333
"2184",1958,5.03538032223309,-8.4399998113513,19.5099995639175,1.71225161735733,-7.45499983336776,14.524999675341,47.9,15.7333
"2185",1959,7.42309766016779,-1.54499996546656,14.7499996703118,0.951217084001798,-14.069999685511,11.8899997342378,47.9,15.7333
"2186",1960,5.98184769238224,-5.80499987024814,17.819999601692,1.90685426201425,-11.8199997358024,13.8999996893108,47.9,15.7333
"2187",1961,7.82451069467377,-1.84499995876104,14.359999679029,0.877880775079821,-14.2249996820465,15.3499996569008,47.9,15.7333
"2188",1962,4.72369554659109,-7.86999982409179,16.0249996418133,-1.99129134621964,-16.3749996339902,15.0949996626005,47.9,15.7333
"2189",1963,6.0559781255079,-12.9649997102097,16.0949996402487,0.0272368414964727,-12.889999711886,12.7999997138977,47.9,15.7333
"2190",1964,5.50826074644599,-10.7649997593835,14.7099996712059,0.339933767236325,-10.629999762401,11.5399997420609,47.9,15.7333
"2191",1965,5.06902162582897,-7.40499983448535,16.4049996333197,1.26980129612104,-11.7049997383729,13.9299996886402,47.9,15.7333
"2192",1966,6.91967375837671,-3.58999991975725,15.189999660477,1.72698671636572,-11.8049997361377,17.054999618791,47.9,15.7333
"2193",1967,6.71336941516189,-1.1499999742955,15.8649996453896,1.86529601093896,-14.4449996771291,15.5899996515363,47.9,15.7333
"2194",1968,6.9488041925082,-6.86499984655529,17.5649996073917,0.255198669792554,-13.6399996951222,15.1649996610358,47.9,15.7333
"2195",1969,6.34701072769847,-4.35499990265816,19.0499995741993,0.3109933705322,-15.3449996570125,11.9299997333437,47.9,15.7333
"2196",1970,4.04896730080287,-6.64499985147268,13.1399997062981,1.31208606338782,-13.7099996935576,15.1799996607006,47.9,15.7333
"2197",1971,5.7800542186318,-14.379999678582,18.6199995838106,1.51384865037337,-11.354999746196,13.2099997047335,47.9,15.7333
"2198",1972,6.86478245525581,-4.16999990679324,14.7199996709824,0.840728458029446,-8.06999981962144,10.8649997571483,47.9,15.7333
"2199",1973,5.3646194453088,-8.16499981749803,17.2549996143207,1.82016552223004,-12.369999723509,12.7749997144565,47.9,15.7333
"2200",1974,6.38288029211411,-2.17499995138496,14.2549996813759,1.55354301163322,-6.83499984722584,10.5999997630715,47.9,15.7333
"2201",1975,6.30173898957994,-3.30499992612749,15.6399996504188,1.13309207993658,-15.1999996602535,17.0349996192381,47.9,15.7333
"2202",1976,4.96048901955921,-7.84999982453883,15.2149996599182,2.08519862888887,-12.4199997223914,15.809999646619,47.9,15.7333
"2203",1977,7.07010853762293,-6.73499984946102,18.5399995855987,1.20996686037235,-11.6899997387081,14.5099996756762,47.9,15.7333
"2204",1978,5.41233683554658,-1.86999995820224,14.3949996782467,0.505827803263403,-14.6699996720999,13.2749997032806,47.9,15.7333
"2205",1979,5.60663030946465,-10.174999772571,17.8399996012449,1.43733549418884,-13.2149997046217,14.6349996728823,47.9,15.7333
"2206",1980,3.92374991229735,-5.95999986678362,12.6499997172505,-0.494635750533433,-17.4999996088445,13.8399996906519,47.9,15.7333
"2207",1981,7.07945636350095,-5.65999987348914,17.6249996060506,0.262814563662062,-12.6699997168034,14.0949996849522,47.9,15.7333
"2208",1982,5.58744552728477,-2.75499993842095,17.1449996167794,2.14149001835913,-12.6799997165799,14.2299996819347,47.9,15.7333
"2209",1983,7.61798896015946,-2.27499994914979,20.5399995408952,0.94555918939142,-13.364999701269,15.1199996620417,47.9,15.7333
"2210",1984,4.71994554667491,-4.69999989494681,16.3349996348843,0.466821181618714,-19.4549995651469,14.0449996860698,47.9,15.7333
"2211",1985,6.26749985991046,-3.77499991562217,18.6849995823577,-0.104072845355909,-15.479999653995,15.8599996455014,47.9,15.7333
"2212",1986,7.2378259251785,-8.35999981313944,18.4099995885044,0.763377466380893,-20.0249995524064,13.9949996871874,47.9,15.7333
"2213",1987,3.51722818225339,-14.5699996743351,14.6249996731058,2.70953941312128,-13.074999707751,16.5499996300787,47.9,15.7333
"2214",1988,5.63793465659104,-5.92499986756593,14.6999996714294,2.21543041405743,-14.089999685064,15.7349996482953,47.9,15.7333
"2215",1989,7.56201070054111,0.394999991171062,14.2499996814877,2.46662246142298,-10.0649997750297,15.5549996523187,47.9,15.7333
"2216",1990,7.31288027132699,-3.28999992646277,15.9699996430427,0.94360925043187,-17.1049996176735,16.4999996311963,47.9,15.7333
"2217",1991,5.52103248529096,-2.53999994322658,15.4049996556714,1.17233550011205,-17.0449996190146,18.8299995791167,47.9,15.7333
"2218",1992,6.6629346336805,-1.79499995987862,16.0649996409193,1.2873178520209,-13.2699997033924,13.2549997037277,47.9,15.7333
"2219",1993,6.8890215851488,-7.92999982275069,19.6549995606765,2.03019863011821,-9.27499979268759,17.2649996140972,47.9,15.7333
"2220",1994,7.59831504755573,0.179999995976686,19.0399995744228,2.5817549091807,-10.3299997691065,15.9449996436015,47.9,15.7333
"2221",1995,5.90342378109167,-3.64999991841614,18.814999579452,0.572960513509124,-10.7799997590482,14.919999666512,47.9,15.7333
"2222",1996,5.41114118339939,-7.71999982744455,18.5449995854869,1.89996684494965,-14.5599996745586,16.389999633655,47.9,15.7333
"2223",1997,5.80440204417454,-3.11499993037432,19.2399995699525,2.40579464821305,-12.4699997212738,15.6999996490777,47.9,15.7333
"2224",1998,6.5789128964281,-7.85499982442707,18.4849995868281,0.883178788206435,-12.1249997289851,15.2749996585771,47.9,15.7333
"2225",1999,7.46690200701478,-2.72999993897974,17.0349996192381,1.2470065510746,-13.324999702163,16.4249996328726,47.9,15.7333
"2226",2000,8.33021720510948,-4.08999990858138,19.8599995560944,3.18801317377546,-11.5599997416139,18.3499995898455,47.9,15.7333
"2227",2001,7.52565200570161,-5.1099998857826,19.7949995575473,1.11135759105326,-15.4549996545538,17.0999996177852,47.9,15.7333
"2228",2002,7.63701069886472,-4.08499990869313,18.6399995833635,0.734701970333098,-14.0049996869639,15.9799996428192,47.9,15.7333
"2229",2003,7.57222809161707,-6.55999985337257,20.3649995448068,0.99746708296803,-15.4699996542186,15.5399996526539,47.9,15.7333
"2230",2004,6.01635856117608,-7.35999983549118,14.2999996803701,1.55506619040712,-12.2299997266382,15.9599996432662,47.9,15.7333
"2231",2005,6.54956507099711,-10.8649997571483,21.2049995260313,0.0764238393513977,-14.0199996866286,13.0399997085333,47.9,15.7333
"2232",2006,6.32869551071654,-8.73499980475754,14.8899996671826,4.32884096284551,-7.64499982912093,15.7249996485189,47.9,15.7333
"2233",2007,9.24907588022356,-1.16999997384846,20.2149995481595,1.63003285830277,-8.42499981168658,14.3899996783584,47.9,15.7333
"2234",2008,7.39478244340938,-2.40499994624406,20.9249995322898,1.33841056611068,-10.2099997717887,13.7149996934459,47.9,15.7333
"2235",2009,8.77146719524678,-2.93999993428588,19.7699995581061,0.906059582396996,-12.4699997212738,17.5749996071681,47.9,15.7333
"2236",2010,7.05798897267643,-7.44499983359128,16.1749996384606,0.458774824182669,-10.2299997713417,11.4449997441843,47.9,15.7333
"2237",2011,8.3047824230693,-3.56499992031604,17.4249996105209,0.830624981434083,-14.6799996718764,15.4149996554479,47.9,15.7333
"2238",2012,8.42608676818402,-1.29999997094274,18.2599995918572,1.22536421102157,-9.47999978810549,14.6099996734411,47.9,15.7333
"2239",2013,6.24391290391593,-6.12499986309558,15.3399996571243,2.69827808538415,-7.51499983202666,13.6449996950105,47.9,15.7333
"2240",2014,8.75706502165565,2.18999995104969,17.5949996067211,5.88582404426576,-6.93999984487891,14.7699996698648,47.9,15.7333
"2241",1951,9.51755413509217,-2.37499994691461,20.9899995308369,3.9052630706053,-8.33499981369823,15.5799996517599,47.9,16.65
"2242",1952,9.56374978623353,-5.29499988164753,19.3699995670468,2.55735093621623,-7.35999983549118,15.4299996551126,47.9,16.65
"2243",1953,10.2391302059202,-4.71499989461154,22.3449995005503,1.32076155988265,-14.6799996718764,17.5649996073917,47.9,16.65
"2244",1954,9.03679327627279,2.10499995294958,18.5399995855987,3.17390721382586,-9.00499979872257,16.9399996213615,47.9,16.65
"2245",1955,7.70744547989908,-6.7199998497963,18.9849995756522,2.02526311262658,-17.19999961555,15.6799996495247,47.9,16.65
"2246",1956,8.44315198519389,-4.86999989114702,19.5699995625764,3.01675489945769,-10.0399997755885,18.4949995866045,47.9,16.65
"2247",1957,9.72380413048212,-1.11999997496605,18.0949995955452,4.29268202325637,-6.59499985259026,13.3199997022748,47.9,16.65
"2248",1958,9.04804327602134,-3.81999991461635,23.7399994693696,4.4507614899217,-6.48499985504895,18.2199995927513,47.9,16.65
"2249",1959,11.344347572521,1.78499996010214,19.1249995725229,3.68756570705017,-10.5599997639656,16.7349996259436,47.9,16.65
"2250",1960,9.99809760261206,-2.60499994177371,22.7699994910508,4.81417207782533,-8.38999981246889,16.6699996273965,47.9,16.65
"2251",1961,12.1758692930655,3.41999992355704,19.0399995744228,3.60983435640001,-10.7399997599423,19.0799995735288,47.9,16.65
"2252",1962,8.97451066896927,-3.86499991361052,20.2799995467067,0.657549654176793,-13.3099997024983,17.3899996113032,47.9,16.65
"2253",1963,9.66489108832067,-10.4499997664243,20.409999543801,2.16167758326169,-13.3349997019395,15.0249996641651,47.9,16.65
"2254",1964,9.23603240225424,-5.31499988120049,20.5749995401129,3.14937079053323,-6.39999985694885,15.1649996610358,47.9,16.65
"2255",1965,9.27326066229169,-2.93499993439764,20.929999532178,3.59791382686513,-10.8749997569248,16.804999624379,47.9,16.65
"2256",1966,11.1880975760135,0.989999977871776,19.3099995683879,4.60321181764,-10.339999768883,18.8449995787814,47.9,16.65
"2257",1967,11.0376084489424,4.31499990355223,20.4749995423481,4.12944069717349,-12.9199997112155,19.6449995609,47.9,16.65
"2258",1968,11.3466301811657,-1.53999996557832,22.3549995003268,2.61182113367423,-9.62499978486449,18.7999995797873,47.9,16.65
"2259",1969,10.3023367262466,-1.57999996468425,22.8999994881451,3.08529794428325,-12.9549997104332,15.7249996485189,47.9,16.65
"2260",1970,8.85304328037993,-2.0949999531731,17.1499996166676,4.08824494173319,-10.1049997741356,18.0449995966628,47.9,16.65
"2261",1971,10.0837497746106,-10.8749997569248,21.5199995189905,4.16871701208507,-8.88999980129302,18.069999596104,47.9,16.65
"2262",1972,11.0984780127992,-1.35499996971339,20.7699995357543,3.70629130788641,-6.27499985974282,14.0349996862933,47.9,16.65
"2263",1973,10.2278258583468,-1.26499997172505,21.0349995298311,4.52913897161354,-7.64499982912093,15.0699996631593,47.9,16.65
"2264",1974,11.030543231709,1.28999997116625,19.0749995736405,4.8700661163111,-2.99999993294477,12.349999723956,47.9,16.65
"2265",1975,11.0628258396831,1.64999996311963,21.1349995275959,3.6574999182485,-7.52999983169138,20.0649995515123,47.9,16.65
"2266",1976,9.59184761169245,-3.21499992813915,18.9699995759875,4.61284757901402,-8.91999980062246,18.3649995895103,47.9,16.65
"2267",1977,11.2658149655807,-1.07499997597188,22.524999496527,3.73062905568679,-8.39999981224537,19.209999570623,47.9,16.65
"2268",1978,9.70260847878197,2.79999993741512,16.804999624379,2.42741716428604,-10.7799997590482,16.9049996221438,47.9,16.65
"2269",1979,10.1114128174706,-3.14499992970377,21.2649995246902,3.72585517987854,-10.7049997607246,17.1449996167794,47.9,16.65
"2270",1980,8.0964672103342,-1.19499997328967,16.4299996327609,3.11983436735236,-9.3599997907877,15.334999657236,47.9,16.65
"2271",1981,11.10027149102,-1.26499997172505,20.659999538213,2.57705292253083,-10.4299997668713,16.2849996360019,47.9,16.65
"2272",1982,9.9243476042605,0.354999992065132,20.9149995325133,4.98884094809336,-7.39499983470887,16.7049996266142,47.9,16.65
"2273",1983,11.6908693039061,1.29999997094274,22.9249994875863,3.51894728976645,-7.27999983727932,18.774999580346,47.9,16.65
"2274",1984,9.23445631533295,-0.439999990165234,19.4899995643646,2.15781452130551,-17.5049996087328,16.0749996406958,47.9,16.65
"2275",1985,10.074238905258,-0.644999985583127,21.4799995198846,2.66049662927499,-11.7949997363612,17.6399996057153,47.9,16.65
"2276",1986,10.8481519314379,-9.76999978162348,20.7099995370954,2.61440391507345,-16.6449996279553,16.0499996412545,47.9,16.65
"2277",1987,8.12217373149875,-10.6199997626245,19.3099995683879,5.2300327778365,-5.83499986957759,18.4849995868281,47.9,16.65
"2278",1988,10.066575861951,0.0749999983236194,18.8249995792285,4.3061588441472,-6.31999985873699,16.8899996224791,47.9,16.65
"2279",1989,11.3803258325864,4.15999990701675,17.9299995992333,4.46860917164198,-9.15999979525805,15.2499996591359,47.9,16.65
"2280",1990,11.3686410502389,2.60499994177371,20.1349995499477,2.95877476830331,-12.1699997279793,16.5899996291846,47.9,16.65
"2281",1991,8.80538023796702,-1.47999996691942,18.1499995943159,3.77713807346912,-9.87999977916479,22.0699995066971,47.9,16.65
"2282",1992,10.38168455056,2.54999994300306,18.8349995790049,3.12049661899319,-10.4949997654185,17.6849996047094,47.9,16.65
"2283",1993,10.4346193319855,-4.40999990142882,21.5599995180964,4.16615884727644,-7.92999982275069,19.3899995665997,47.9,16.65
"2284",1994,11.5193475686095,3.76999991573393,21.3949995217845,4.8576488980456,-5.37499987985939,18.5949995843694,47.9,16.65
"2285",1995,10.2965758568101,0.634999985806644,21.944999509491,2.01006574454521,-9.68499978352338,17.7549996031448,47.9,16.65
"2286",1996,9.36277152985618,-2.33999994769692,21.9599995091558,3.73705289660281,-14.2699996810406,17.2449996145442,47.9,16.65
"2287",1997,10.1098367305493,0.359999991953373,21.7099995147437,5.08771511806878,-8.44499981123954,18.5499995853752,47.9,16.65
"2288",1998,10.9876627978849,-0.644999985583127,20.4149995436892,3.12059595673931,-7.33499983604997,16.3849996337667,47.9,16.65
"2289",1999,11.784891040935,1.9249999569729,22.1749995043501,4.07453938261116,-7.68999982811511,18.3099995907396,47.9,16.65
"2290",2000,12.7903801488953,1.56999996490777,22.4249994987622,5.86294688882047,-6.50999985449016,19.8699995558709,47.9,16.65
"2291",2001,11.8016845188205,1.66499996278435,24.2899994570762,4.7369204239229,-10.3299997691065,20.5449995407835,47.9,16.65
"2292",2002,12.0416301656312,2.72999993897974,21.6449995161965,3.26013237746149,-9.86999977938831,16.6949996268377,47.9,16.65
"2293",2003,11.7395649549916,-0.784999982453883,23.2149994811043,3.81164465164521,-9.26999979279935,18.1699995938689,47.9,16.65
"2294",2004,10.0267932541446,-3.4149999236688,19.2999995686114,4.07572838572156,-8.67999980598688,17.4499996099621,47.9,16.65
"2295",2005,10.2030432502051,-7.55499983113259,24.1749994596466,2.82341053291834,-12.4799997210503,17.0849996181205,47.9,16.65
"2296",2006,10.2109780326364,-3.99999991059303,19.1299995724112,7.13748328417342,-3.84999991394579,19.809999557212,47.9,16.65
"2297",2007,12.7734779753601,2.95999993383884,23.6049994723871,4.41819069071942,-5.29499988164753,16.8699996229261,47.9,16.65
"2298",2008,11.317988877458,1.81499995943159,23.5949994726107,4.3246687775083,-8.6099998075515,15.0799996629357,47.9,16.65
"2299",2009,12.374673636448,2.12999995239079,21.9499995093793,3.62685422356925,-10.9449997553602,21.1999995261431,47.9,16.65
"2300",2010,10.8577171486154,-2.9299999345094,19.0999995730817,3.13006615520313,-10.1599997729063,14.4799996763468,47.9,16.65
"2301",2011,11.7126627816798,-0.684999984689057,21.1899995263666,3.69266439114673,-10.7949997587129,18.4599995873868,47.9,16.65
"2302",2012,12.2682605953482,0.0399999991059303,22.5199994966388,4.24612573290626,-7.64999982900918,17.7449996033683,47.9,16.65
"2303",2013,10.2821193353941,-2.34999994747341,20.3849995443597,5.78168861249104,-7.01499984320253,17.5199996083975,47.9,16.65
"2304",2014,12.5831518926577,5.73499987181276,22.0949995061383,8.72956024443956,-4.55499989818782,17.964999598451,47.9,16.65
"2305",1951,9.98114108125193,-1.84999995864928,21.4249995211139,4.19934201140055,-8.21999981626868,16.2349996371195,47.95,16.85
"2306",1952,9.9243476042605,-5.01999988779426,19.9049995550886,2.84205291660762,-6.96499984432012,16.2849996360019,47.95,16.85
"2307",1953,10.4858693308399,-4.65999989584088,22.7049994925037,1.50341056242265,-14.8499996680766,18.1749995937571,47.95,16.85
"2308",1954,9.37331500788139,2.47499994467944,18.9999995753169,3.39900654654284,-9.71499978285283,17.0699996184558,47.95,16.85
"2309",1955,7.98048895205695,-6.94499984476715,19.249999569729,2.23967100257103,-16.7799996249378,16.244999636896,47.95,16.85
"2310",1956,8.75483676083589,-4.57499989774078,19.664999560453,3.20850986205905,-10.4999997653067,18.7899995800108,47.95,16.85
"2311",1957,10.038097601718,-1.67499996256083,18.6149995839223,4.49814559482285,-6.84999984689057,14.2249996820465,47.95,16.85
"2312",1958,9.25619544528181,-3.57999991998076,24.0099994633347,4.57576148712773,-6.44999985583127,18.4449995877221,47.95,16.85
"2313",1959,11.5205432207567,1.79999995976686,19.5049995640293,3.81825649360268,-10.9949997542426,17.4499996099621,47.95,16.85
"2314",1960,10.4065215065265,-2.28499994892627,23.2349994806573,5.08450319761077,-8.63499980699271,17.0299996193498,47.95,16.85
"2315",1961,12.3975540707192,3.94499991182238,19.1749995714054,3.86082772827331,-10.5399997644126,19.5449995631352,47.95,16.85
"2316",1962,9.30233674859831,-3.40499992389232,20.514999541454,0.799403955641861,-13.2599997036159,17.2299996148795,47.95,16.85
"2317",1963,9.90032586566699,-10.7049997607246,20.969999531284,2.17194074092702,-13.0299997087568,15.5449996525422,47.95,16.85
"2318",1964,9.44983674530142,-4.21499990578741,20.8199995346367,3.25324496039689,-5.91999986767769,15.1649996610358,47.95,16.85
"2319",1965,9.54483674317801,-2.65999994054437,21.5399995185435,3.58943700586254,-12.2999997250736,17.3699996117502,47.95,16.85
"2320",1966,11.4049453972535,0.679999984800816,19.5549995629117,4.76314558889963,-10.6999997608364,19.4499995652586,47.95,16.85
"2321",1967,11.3276627902853,4.31499990355223,20.8999995328486,4.06052622502964,-14.0399996861815,19.6149995615706,47.95,16.85
"2322",1968,11.5188584381856,-1.55999996513128,23.0099994856864,2.64509927862577,-11.0049997540191,19.1249995725229,47.95,16.85
"2323",1969,10.6196193278504,-0.789999982342124,22.939999487251,3.13999992981553,-13.1199997067451,16.2149996375665,47.95,16.85
"2324",1970,9.21456501142973,-2.23499995004386,17.3399996124208,4.17612573447088,-10.6399997621775,17.7949996022508,47.95,16.85
"2325",1971,10.3587497684639,-10.2899997700006,22.0499995071441,4.23555911585419,-8.8149998029694,17.8799996003509,47.95,16.85
"2326",1972,11.3513584419295,-1.30999997071922,21.2499995250255,3.77059594221068,-6.46499985549599,13.7699996922165,47.95,16.85
"2327",1973,10.4739128093681,-0.719999983906746,21.3199995234609,4.59814559258767,-7.62499982956797,15.20999966003,47.95,16.85
"2328",1974,11.129184533852,1.16499997396022,19.2599995695055,4.93834426048033,-2.62499994132668,11.9549997327849,47.95,16.85
"2329",1975,11.3634236590512,1.96999995596707,21.4399995207787,3.66904597062201,-6.99499984364957,20.4549995427951,47.95,16.85
"2330",1976,9.85076064938356,-2.89999993517995,19.2849995689467,4.75837737708568,-8.93499980028719,18.9499995764345,47.95,16.85
"2331",1977,11.4294562662709,-0.709999984130263,22.8599994890392,3.84599329151879,-8.61499980743974,19.7049995595589,47.95,16.85
"2332",1978,10.0272823845684,3.23999992758036,17.3249996127561,2.58685424681506,-11.4249997446314,17.4449996100739,47.95,16.85
"2333",1979,10.5718475897877,-2.46499994490296,21.9149995101616,3.81713807257505,-10.9099997561425,17.6699996050447,47.95,16.85
"2334",1980,8.50499980989843,-1.21499997284263,17.1299996171147,3.23357608666434,-9.13999979570508,15.6349996505305,47.95,16.85
"2335",1981,11.419619309969,-0.804999982006848,20.9899995308369,2.71420523734603,-10.9849997544661,16.7549996254966,47.95,16.85
"2336",1982,10.2599454228463,1.0049999775365,21.6199995167553,5.14884094451708,-7.27999983727932,17.4699996095151,47.95,16.85
"2337",1983,12.0148366879692,1.27499997150153,23.4349994761869,3.66503281281697,-6.64499985147268,19.3399995677173,47.95,16.85
"2338",1984,9.73896717362146,-0.319999992847443,20.1849995488301,2.22798008265109,-17.8549996009097,16.9899996202439,47.95,16.85
"2339",1985,10.4896193307561,-1.03999997675419,21.7599995136261,2.90185423977426,-11.2549997484311,18.359999589622,47.95,16.85
"2340",1986,11.1706519242295,-9.96999977715313,21.4099995214492,2.6686754370392,-16.6549996277317,16.0949996402487,47.95,16.85
"2341",1987,8.46179328912505,-9.76999978162348,19.5949995620176,5.41753277364555,-5.41499987896532,18.8849995778874,47.95,16.85
"2342",1988,10.4779888962335,0.414999990724027,19.5299995634705,4.3523840086769,-5.87499986868352,16.909999622032,47.95,16.85
"2343",1989,11.9080975599202,4.33999990299344,18.5099995862693,4.71298002710702,-9.22499979380518,15.8849996449426,47.95,16.85
"2344",1990,11.9673910368558,3.29499992635101,21.3549995226786,3.28798005895825,-11.1949997497723,17.054999618791,47.95,16.85
"2345",1991,9.55293456908397,-0.999999977648258,18.4849995868281,4.14779595992111,-9.10999979637563,23.1549994824454,47.95,16.85
"2346",1992,10.9954345368416,3.15499992948025,19.6049995617941,3.27403966191885,-10.7899997588247,18.4899995867163,47.95,16.85
"2347",1993,11.0015758410521,-3.83999991416931,22.1349995052442,4.3648012269424,-7.4949998324737,19.954999553971,47.95,16.85
"2348",1994,11.8855432125983,4.48999989964068,21.8749995110556,4.98380783562308,-5.53999987617135,18.9349995767698,47.95,16.85
"2349",1995,10.6347823709897,0.50499998871237,22.1799995042384,2.06592100645465,-10.5999997630715,17.9099995996803,47.95,16.85
"2350",1996,9.74614108650459,-1.864999958314,22.2249995032325,3.83913898703624,-14.4699996765703,17.1249996172264,47.95,16.85
"2351",1997,10.3430432470758,0.494999988935888,21.9249995099381,5.27430451787169,-7.98999982140958,19.3449995676056,47.95,16.85
"2352",1998,11.3305975728284,-0.0899999979883432,20.9249995322898,3.20549661709329,-7.32499983627349,16.9349996214733,47.95,16.85
"2353",1999,12.0663040781232,2.77999993786216,22.794999490492,4.1669735910714,-7.85999982431531,18.919999577105,47.95,16.85
"2354",2000,13.0789127511418,1.49499996658415,22.6599994935095,6.10566211518344,-6.3699998576194,20.2699995469302,47.95,16.85
"2355",2001,12.0267932094411,1.98999995552003,24.4299994539469,4.7290727419791,-10.1999997720122,20.8399995341897,47.95,16.85
"2356",2002,12.3489671152834,2.99499993305653,21.9599995091558,3.47152310121336,-9.51499978732318,16.7899996247143,47.95,16.85
"2357",2003,11.9897823407031,-0.11499999742955,23.5499994736165,3.98213806888701,-9.39499979000539,18.3349995901808,47.95,16.85
"2358",2004,10.3417388992789,-3.01999993249774,19.5999995619059,4.25562904395212,-8.68499980587512,17.8299996014684,47.95,16.85
"2359",2005,10.4955432436672,-7.35999983549118,24.5749994507059,3.01864231663405,-12.329999724403,17.9399995990098,47.95,16.85
"2360",2006,10.5759236766532,-3.54499992076308,19.7849995577708,7.36576142476637,-4.17499990668148,20.3949995441362,47.95,16.85
"2361",2007,13.0864127509741,3.50499992165715,23.9999994635582,4.61585515998549,-5.17499988432974,17.3949996111915,47.95,16.85
"2362",2008,11.6622823480233,2.12499995250255,23.9399994648993,4.60304625472979,-9.11999979615211,15.4099996555597,47.95,16.85
"2363",2009,12.7155975418712,2.31499994825572,22.109999505803,3.78718534581339,-10.9399997554719,21.8099995125085,47.95,16.85
"2364",2010,11.1765214893157,-2.72999993897974,19.2849995689467,3.26930456268694,-10.1799997724593,14.3449996793643,47.95,16.85
"2365",2011,11.9740214714902,-0.724999983794987,21.4099995214492,3.91167754414614,-10.3899997677654,18.7599995806813,47.95,16.85
"2366",2012,12.6246192830352,0.034999999217689,22.9949994860217,4.44493367548243,-8.04999982006848,18.4899995867163,47.95,16.85
"2367",2013,10.6782606308875,-1.84499995876104,20.9899995308369,6.09152304265179,-6.78999984823167,18.0449995966628,47.95,16.85
"2368",2014,12.9298366675174,6.07499986421317,22.5349994963035,8.93434045964258,-4.72499989438802,18.4599995873868,47.95,16.85
"2369",1951,8.13423894862037,-2.11999995261431,19.1249995725229,2.88115125139072,-8.55499980878085,13.4249996999279,48.0167,14.9667
"2370",1952,8.43222807239458,-6.96499984432012,17.6999996043742,1.52884102543039,-10.1149997739121,12.4999997206032,48.0167,14.9667
"2371",1953,9.25054327149511,-3.27499992679805,19.9649995537475,0.771986737711639,-14.4149996777996,15.5299996528774,48.0167,14.9667
"2372",1954,7.75440200058865,0.384999991394579,16.6949996268377,2.11556286662077,-8.63999980688095,14.6349996728823,48.0167,14.9667
"2373",1955,6.50945637624144,-6.60999985225499,17.3899996113032,0.865460506971243,-20.4549995427951,13.2899997029454,48.0167,14.9667
"2374",1956,7.37657592207719,-5.34499988052994,19.5299995634705,2.29460259771826,-11.7449997374788,16.5749996295199,48.0167,14.9667
"2375",1957,8.19809764284519,-2.16999995149672,15.8949996447191,2.82678801628656,-7.32999983616173,12.0249997312203,48.0167,14.9667
"2376",1958,7.43135852954836,-4.69499989505857,21.839999511838,2.74149000494809,-6.74999984912574,16.5199996307492,48.0167,14.9667
"2377",1959,9.83722804099038,1.65499996300787,17.7049996042624,2.18309205646725,-12.8799997121096,14.3149996800348,48.0167,14.9667
"2378",1960,8.95038023472602,-2.28499994892627,20.2949995463714,3.12009926800869,-8.85499980207533,15.0749996630475,48.0167,14.9667
"2379",1961,10.3209780301777,0.989999977871776,16.6949996268377,2.16794697141016,-14.2499996814877,17.634999605827,48.0167,14.9667
"2380",1962,7.32451070584964,-5.83499986957759,17.7699996028095,-1.02261587118249,-15.5999996513128,14.6199996732175,48.0167,14.9667
"2381",1963,8.19646720809902,-11.8449997352436,18.8549995785579,1.16700655286274,-13.4499996993691,12.3799997232854,48.0167,14.9667
"2382",1964,7.94222808334693,-7.32999983616173,17.5499996077269,1.9211588974561,-8.59999980777502,12.8849997119978,48.0167,14.9667
"2383",1965,7.38760853052625,-5.30499988142401,19.0099995750934,2.59870855118586,-11.7999997362494,15.3449996570125,48.0167,14.9667
"2384",1966,9.46331500586973,-0.429999990388751,18.2999995909631,3.44238402901698,-10.3949997676536,18.0749995959923,48.0167,14.9667
"2385",1967,9.26342370598982,2.05499995406717,19.3399995677173,3.01003282745737,-12.4599997214973,16.6949996268377,48.0167,14.9667
"2386",1968,9.47249978827312,-3.88999991305172,19.664999560453,1.72857612030371,-11.0949997520074,16.2849996360019,48.0167,14.9667
"2387",1969,8.96010849537814,-0.794999982230365,21.2849995242432,1.62963572516421,-16.494999631308,13.0099997092038,48.0167,14.9667
"2388",1970,6.82114115188343,-3.83499991428107,15.4449996547773,2.55407279059414,-11.8149997359142,17.2749996138737,48.0167,14.9667
"2389",1971,8.24141285926832,-12.2599997259676,20.0349995521829,2.88032888298805,-9.06499979738146,14.6099996734411,48.0167,14.9667
"2390",1972,9.27391283619015,-2.16999995149672,17.8449996011332,1.85533108435793,-7.0599998421967,9.85999977961183,48.0167,14.9667
"2391",1973,7.83994547693747,-4.78499989304692,18.7899995800108,2.95572841075551,-12.9849997097626,13.0899997074157,48.0167,14.9667
"2392",1974,9.13836936095892,0.744999983347952,16.8499996233732,3.23009926555,-3.92499991226941,11.8699997346848,48.0167,14.9667
"2393",1975,8.85956501936459,0.359999991953373,18.7349995812401,2.54124994319864,-11.7949997363612,18.3249995904043,48.0167,14.9667
"2394",1976,7.88249982381239,-4.019999910146,18.0299995969981,3.0900661560972,-12.6949997162446,16.4849996315315,48.0167,14.9667
