"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","complex","complex.wname","force.z","photo.z","chill.z","chill.ports.z"
"laube14a","exp1","Acer","saccharum","","yes","7","","16","timeonly",41,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,41,"ramped","exp","fldest",1780,79.879632404017,4,"Acer_saccharum",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Acer","tataricum","","yes","7","","8","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,2,"Acer_complex",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Acer","tataricum","","yes","7","","12","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,2,"Acer_complex",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Acer","tataricum","","yes","7","","16","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,2,"Acer_complex",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Aesculus","hippocastanum","","yes","7","","8","timeonly",35,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,35,"ramped","exp","fldest",1780,79.879632404017,5,"Aesculus_hippocastanum",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Aesculus","hippocastanum","","yes","7","","12","timeonly",35,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,35,"ramped","exp","fldest",1780,79.879632404017,5,"Aesculus_hippocastanum",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Aesculus","hippocastanum","","yes","7","","16","timeonly",32,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,32,"ramped","exp","fldest",1780,79.879632404017,5,"Aesculus_hippocastanum",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Betula","pendula","","yes","7","","8","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,9,"Betula_pendula",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Betula","pendula","","yes","7","","12","timeonly",19,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,19,"ramped","exp","fldest",1780,79.879632404017,9,"Betula_pendula",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Betula","pendula","","yes","7","","16","timeonly",18,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,18,"ramped","exp","fldest",1780,79.879632404017,9,"Betula_pendula",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Carpinus","betulus","","yes","7","","8","timeonly",21,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,21,"ramped","exp","fldest",1780,79.879632404017,11,"Carpinus_betulus",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Carpinus","betulus","","yes","7","","12","timeonly",23,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,23,"ramped","exp","fldest",1780,79.879632404017,11,"Carpinus_betulus",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Carpinus","betulus","","yes","7","","16","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,11,"Carpinus_betulus",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Cornus","alba","","yes","7","","8","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,12,"Cornus_alba",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Cornus","alba","","yes","7","","12","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,12,"Cornus_alba",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Cornus","alba","","yes","7","","16","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,12,"Cornus_alba",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Cornus","mas","","yes","7","","8","timeonly",21,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,21,"ramped","exp","fldest",1780,79.879632404017,13,"Cornus_mas",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Cornus","mas","","yes","7","","12","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,13,"Cornus_mas",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Cornus","mas","","yes","7","","16","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,13,"Cornus_mas",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Corylus","avellana","","yes","7","","8","timeonly",17,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,17,"ramped","exp","fldest",1780,79.879632404017,14,"Corylus_avellana",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Corylus","avellana","","yes","7","","12","timeonly",17,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,17,"ramped","exp","fldest",1780,79.879632404017,14,"Corylus_avellana",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Corylus","avellana","","yes","7","","16","timeonly",17,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,17,"ramped","exp","fldest",1780,79.879632404017,14,"Corylus_avellana",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Fagus","sylvatica","","yes","7","","12","timeonly",41,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,41,"ramped","exp","fldest",1780,79.879632404017,15,"Fagus_sylvatica",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Fagus","sylvatica","","yes","7","","16","timeonly",36,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,36,"ramped","exp","fldest",1780,79.879632404017,15,"Fagus_sylvatica",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Fraxinus","chinensis","","yes","7","","8","timeonly",33,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,33,"ramped","exp","fldest",1780,79.879632404017,16,"Fraxinus_complex",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Fraxinus","chinensis","","yes","7","","12","timeonly",32,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,32,"ramped","exp","fldest",1780,79.879632404017,16,"Fraxinus_complex",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Fraxinus","chinensis","","yes","7","","16","timeonly",39,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,39,"ramped","exp","fldest",1780,79.879632404017,16,"Fraxinus_complex",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Fraxinus","excelsior","","yes","7","","8","timeonly",31,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,17,"Fraxinus_excelsior",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Fraxinus","excelsior","","yes","7","","12","timeonly",29,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,29,"ramped","exp","fldest",1780,79.879632404017,17,"Fraxinus_excelsior",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Fraxinus","excelsior","","yes","7","","16","timeonly",31,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,17,"Fraxinus_excelsior",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Fraxinus","pennsylvanica","","yes","7","","12","timeonly",29,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,29,"ramped","exp","fldest",1780,79.879632404017,16,"Fraxinus_complex",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Larix","decidua","","yes","7","","12","timeonly",19,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,19,"ramped","exp","fldest",1780,79.879632404017,18,"Larix_decidua",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Picea","abies","","yes","7","","8","timeonly",24,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,24,"ramped","exp","fldest",1780,79.879632404017,19,"Picea_abies",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Picea","abies","","yes","7","","16","timeonly",24,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,24,"ramped","exp","fldest",1780,79.879632404017,19,"Picea_abies",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Populus","tremula","","yes","7","","8","timeonly",31,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,21,"Populus_tremula",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Populus","tremula","","yes","7","","12","timeonly",29,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,29,"ramped","exp","fldest",1780,79.879632404017,21,"Populus_tremula",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Populus","tremula","","yes","7","","16","timeonly",31,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,21,"Populus_tremula",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Prunus","avium","","yes","7","","8","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,22,"Prunus_avium",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Prunus","avium","","yes","7","","12","timeonly",22,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,22,"ramped","exp","fldest",1780,79.879632404017,22,"Prunus_avium",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Prunus","avium","","yes","7","","16","timeonly",21,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,21,"ramped","exp","fldest",1780,79.879632404017,22,"Prunus_avium",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Prunus","serotina","","yes","7","","8","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,23,"Prunus_complex",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Prunus","serotina","","yes","7","","12","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,23,"Prunus_complex",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Prunus","serotina","","yes","7","","16","timeonly",19,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,19,"ramped","exp","fldest",1780,79.879632404017,23,"Prunus_complex",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Quercus","rubra","","yes","7","","12","timeonly",35,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,35,"ramped","exp","fldest",1780,79.879632404017,29,"Quercus_rubra",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Quercus","rubra","","yes","7","","16","timeonly",36,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,36,"ramped","exp","fldest",1780,79.879632404017,29,"Quercus_rubra",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Robinia","pseudoacacia","","yes","7","","8","timeonly",22,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,22,"ramped","exp","fldest",1780,79.879632404017,30,"Robinia_pseudoacacia",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Robinia","pseudoacacia","","yes","7","","12","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,30,"Robinia_pseudoacacia",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Robinia","pseudoacacia","","yes","7","","16","timeonly",22,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,22,"ramped","exp","fldest",1780,79.879632404017,30,"Robinia_pseudoacacia",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Fraxinus","pennsylvanica","","yes","7","","8","timeonly",28,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,28,"ramped","exp","fldest",1780,79.879632404017,16,"Fraxinus_complex",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Fraxinus","pennsylvanica","","yes","7","","16","timeonly",29,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,29,"ramped","exp","fldest",1780,79.879632404017,16,"Fraxinus_complex",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Abies","alba","","yes","7","","8","timeonly",26,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,26,"ramped","exp","fldest",1780,79.879632404017,1,"Abies_alba",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Abies","alba","","yes","7","","12","timeonly",24,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,24,"ramped","exp","fldest",1780,79.879632404017,1,"Abies_alba",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Abies","alba","","yes","7","","16","timeonly",24,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,24,"ramped","exp","fldest",1780,79.879632404017,1,"Abies_alba",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Acer","negundo","","yes","7","","8","timeonly",23,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,23,"ramped","exp","fldest",1780,79.879632404017,2,"Acer_complex",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Acer","negundo","","yes","7","","12","timeonly",21,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,21,"ramped","exp","fldest",1780,79.879632404017,2,"Acer_complex",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Acer","negundo","","yes","7","","16","timeonly",19,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,19,"ramped","exp","fldest",1780,79.879632404017,2,"Acer_complex",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Acer","pseudoplatanus","","yes","7","","8","timeonly",35,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,35,"ramped","exp","fldest",1780,79.879632404017,3,"Acer_pseudoplatanus",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Acer","pseudoplatanus","","yes","7","","12","timeonly",33,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,33,"ramped","exp","fldest",1780,79.879632404017,3,"Acer_pseudoplatanus",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Larix","decidua","","yes","7","","8","timeonly",18,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,18,"ramped","exp","fldest",1780,79.879632404017,18,"Larix_decidua",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Larix","decidua","","yes","7","","16","timeonly",19,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,19,"ramped","exp","fldest",1780,79.879632404017,18,"Larix_decidua",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Picea","abies","","yes","7","","12","timeonly",24,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,24,"ramped","exp","fldest",1780,79.879632404017,19,"Picea_abies",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Pseudotsuga","menziesii","","yes","7","","8","timeonly",27,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,27,"ramped","exp","fldest",1780,79.879632404017,25,"Pseudotsuga_menziesii",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Pseudotsuga","menziesii","","yes","7","","12","timeonly",29,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,29,"ramped","exp","fldest",1780,79.879632404017,25,"Pseudotsuga_menziesii",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Pseudotsuga","menziesii","","yes","7","","16","timeonly",29,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,29,"ramped","exp","fldest",1780,79.879632404017,25,"Pseudotsuga_menziesii",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Quercus","bicolor","","yes","7","","8","timeonly",33,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,33,"ramped","exp","fldest",1780,79.879632404017,26,"Quercus_complex",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Quercus","bicolor","","yes","7","","12","timeonly",34,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,34,"ramped","exp","fldest",1780,79.879632404017,26,"Quercus_complex",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Quercus","bicolor","","yes","7","","16","timeonly",31,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,26,"Quercus_complex",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Quercus","robur","","yes","7","","8","timeonly",31,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,28,"Quercus_robur",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Quercus","robur","","yes","7","","12","timeonly",30,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,30,"ramped","exp","fldest",1780,79.879632404017,28,"Quercus_robur",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Quercus","robur","","yes","7","","16","timeonly",31,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,28,"Quercus_robur",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Quercus","rubra","","yes","7","","8","timeonly",38,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,38,"ramped","exp","fldest",1780,79.879632404017,29,"Quercus_rubra",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Symphoricarpos","albus","","yes","7","","8","timeonly",19,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,19,"ramped","exp","fldest",1780,79.879632404017,33,"Symphoricarpos_albus",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Symphoricarpos","albus","","yes","7","","12","timeonly",17,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,17,"ramped","exp","fldest",1780,79.879632404017,33,"Symphoricarpos_albus",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Symphoricarpos","albus","","yes","7","","16","timeonly",18,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,18,"ramped","exp","fldest",1780,79.879632404017,33,"Symphoricarpos_albus",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14a","exp1","Syringa","vulgaris","","yes","7","","8","timeonly",16,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,16,"ramped","exp","fldest",1780,79.879632404017,34,"Syringa_vulgaris",-1.29976461539764,-0.98383410263372,0.191737820181287,0.301855261393457
"laube14a","exp1","Syringa","vulgaris","","yes","7","","12","timeonly",15,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,15,"ramped","exp","fldest",1780,79.879632404017,34,"Syringa_vulgaris",-1.29976461539764,-0.292416752887171,0.191737820181287,0.301855261393457
"laube14a","exp1","Syringa","vulgaris","","yes","7","","16","timeonly",16,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,16,"ramped","exp","fldest",1780,79.879632404017,34,"Syringa_vulgaris",-1.29976461539764,0.399000596859378,0.191737820181287,0.301855261393457
"laube14b","exp1","Syringa","vulgaris","","yes","25.3","","16","timeonly",19.99,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,19.99,"exp","exp","fldest",2044,95.9574954377482,34,"Syringa_vulgaris",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Syringa","vulgaris","","yes","25.3","","16","timeonly",9,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,9,"exp","exp","fldest",2044,95.9574954377482,34,"Syringa_vulgaris",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Robinia","pseudoacacia","","yes","25.3","","16","timeonly",30.05,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,30.05,"exp","exp","fldest",2044,95.9574954377482,30,"Robinia_pseudoacacia",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Robinia","pseudoacacia","","yes","25.3","","16","timeonly",25.07,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,25.07,"exp","exp","fldest",2044,95.9574954377482,30,"Robinia_pseudoacacia",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Quercus","robur","","yes","25.3","","16","timeonly",25.02,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,25.02,"exp","exp","fldest",2044,95.9574954377482,28,"Quercus_robur",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Quercus","robur","","yes","25.3","","16","timeonly",24.97,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,24.97,"exp","exp","fldest",2044,95.9574954377482,28,"Quercus_robur",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Symphoricarpos","albus","","yes","25.3","","16","timeonly",14.57,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,14.57,"exp","exp","fldest",2044,95.9574954377482,33,"Symphoricarpos_albus",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Symphoricarpos","albus","","yes","25.3","","16","timeonly",8.96,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,8.96,"exp","exp","fldest",2044,95.9574954377482,33,"Symphoricarpos_albus",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Picea","abies","","yes","25.3","","16","timeonly",25.02,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,25.02,"exp","exp","fldest",2044,95.9574954377482,19,"Picea_abies",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Picea","abies","","yes","25.3","","16","timeonly",24.09,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,24.09,"exp","exp","fldest",2044,95.9574954377482,19,"Picea_abies",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Populus","tremula","","yes","25.3","","16","timeonly",17.99,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,17.99,"exp","exp","fldest",2044,95.9574954377482,21,"Populus_tremula",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Populus","tremula","","yes","25.3","","16","timeonly",14.57,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,14.57,"exp","exp","fldest",2044,95.9574954377482,21,"Populus_tremula",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Betula","pendula","","yes","25.3","","16","timeonly",11.06,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,11.06,"exp","exp","fldest",2044,95.9574954377482,9,"Betula_pendula",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Larix","decidua","","yes","25.3","","16","timeonly",8.96,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,8.96,"exp","exp","fldest",2044,95.9574954377482,18,"Larix_decidua",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Syringa","vulgaris","","yes","25.3","","16","timeonly",24.09,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,24.09,"exp","exp","fldest",2044,95.9574954377482,34,"Syringa_vulgaris",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Cornus","mas","","yes","25.3","","16","timeonly",11.06,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,11.06,"exp","exp","fldest",2044,95.9574954377482,13,"Cornus_mas",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"laube14b","exp1","Larix","decidua","","yes","25.3","","16","timeonly",16.04,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,16.04,"exp","exp","fldest",2044,95.9574954377482,18,"Larix_decidua",1.81772158314986,0.399000596859378,0.464173663501415,0.762907483945855
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",14.33,2520,"0","105","",56.1,15,8,0,14.33,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pubescens",0.0630708812351458,-0.98383410263372,-1.5727887761375,-1.6122342834239
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",13.29,2520,"0","105","",56.1,15,24,0,13.29,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pubescens",0.0630708812351458,1.78183529635248,-1.5727887761375,-1.6122342834239
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",12.25,2520,"0","105","",64,15,24,0,12.25,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pubescens",0.0630708812351458,1.78183529635248,-1.5727887761375,-1.6122342834239
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",11.79,2520,"0","105","",56.1,15,24,0,11.79,"exp","exp","exp",2520,13.1312945140011,9,"Betula_pendula",0.0630708812351458,1.78183529635248,-1.5727887761375,-1.6122342834239
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",11.22,2520,"0","105","",69,15,8,0,11.22,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pubescens",0.0630708812351458,-0.98383410263372,-1.5727887761375,-1.6122342834239
