"","datasetID","study","genus.species","woody","ID_fieldsample.date","fieldsample.date","Exp_Chilling_Hours","photoperiod_day","photoperiod_night","Total_Chilling_Hours","respvar.simple","response.time","forcetemp","samplingdates.count","chillinghours.count","photoperiods.count","forcetemps.count","expchill.count"
"364","sonsteby14","exp5","Ribes.nigrum","yes","sonsteby14.2013-10-05","2013-10-05",4536,"24","0",4536,"daystoflower","16.6","8",5,15,2,2,15
"365","sonsteby14","exp1","Ribes.nigrum","yes","sonsteby14.2010-11-03","2010-11-03",2688,"24","0",3398,"percentbudburst","50","20",5,15,2,2,15
"366","sonsteby14","exp1","Ribes.nigrum","yes","sonsteby14.2010-11-03","2010-11-03",2688,"24","0",3398,"daystobudburst","4.835","20",5,15,2,2,15
"367","spann04","exp1","Vaccinium.corymbosum","yes","spann04.2001-01-03","2001-01-03",336,"16","8",737,"percentbudburst","42","21",1,1,1,1,1
"368","spiers74","exp2","Vaccinium.ashei","yes","spiers74.1973-01-18","1973-01-18",NA,"14","10",520,"daystobudburst","10","20",8,4,1,1,4
"369","spiers74","exp2","Vaccinium.ashei","yes","spiers74.1972-10-20","1972-10-20",NA,"14","10",7,"daystoflower","no response","20",8,4,1,1,4
"370","spiers74","exp1","Vaccinium.ashei","yes","spiers74.1972-10-20","1972-10-20",NA,"14","10",7,"daystobudburst","no response","20",8,4,1,1,4
"371","spiers74","exp1","Vaccinium.ashei","yes","spiers74.1972-10-20","1972-10-20",NA,"14","10",7,"daystoflower","no response","20",8,4,1,1,4
"372","swartz81","exp1","Malus.domestica","yes","swartz81.1980-11-01","1980-11-01",2904,"14","10",3115,"percentbudburst","181.4","22",1,2,1,1,2
"373","thielges75","exp1","Populus.deltoides","yes","thielges75.",NA,NA,"half in 16, half ambient(9.5-10.5)","",NA,"daystobudburst","63.85","24",NA,NA,2,1,NA
"374","viheraaarnio06","exp1","Betula.pendula","yes","viheraaarnio06.2001-09-14","2001-09-14",NA,"21","3",NA,NA,"","18",3,NA,9,1,NA
"375","viheraaarnio06","exp2","Betula.pendula","yes","viheraaarnio06.2001-11-30","2001-11-30",NA,"19","5",NA,NA,"","18",3,NA,9,1,NA
"376","viheraaarnio06","exp3","Betula.pendula","yes","viheraaarnio06.2002-05-06","2002-05-06",NA,"19","5",NA,NA,"","18",3,NA,9,1,NA
"377","webb78","exp2","Acer.saccharum","yes","webb78.1974-05-01","1974-05-01",NA,"16","8",1661,"daystobudburst","3","28",3,6,1,1,6
"378","webb78","exp2","Acer.saccharinum","yes","webb78.1974-05-01","1974-05-01",NA,"16","8",1661,"daystobudburst","4","28",3,6,1,1,6
"379","webb78","exp2","Fraxinus.americana","yes","webb78.1974-05-01","1974-05-01",NA,"16","8",1661,"daystobudburst","7","28",3,6,1,1,6
"380","webb78","exp1","Acer.saccharum","yes","webb78.1973-11-01","1973-11-01",NA,"16","8",440,"daystobudburst",">100","28",3,6,1,1,6
"381","webb78","exp1","Fraxinus.americana","yes","webb78.1973-11-01","1973-11-01",NA,"16","8",440,"daystobudburst",">100","28",3,6,1,1,6
"382","webb78","exp1","Acer.saccharinum","yes","webb78.1973-11-01","1973-11-01",NA,"16","8",440,"daystobudburst","62","28",3,6,1,1,6
"383","worrall67","exp 5","Picea.abies","yes","worrall67.",NA,NA,"8","16",NA,"daystobudburst","38.83","14",NA,18,2,4,18
"384","worrall67","exp1","Picea.abies","yes","worrall67.",NA,NA,"16","8",NA,"daystobudburst","27.07","30",NA,18,2,4,18
"385","worrall67","exp2","Picea.abies","yes","worrall67.",NA,NA,"16","8",NA,"daystobudburst","21.28","20",NA,18,2,4,18
"386","worrall67","exp 3","Picea.abies","yes","worrall67.",NA,NA,"8","16",NA,"daystobudburst","no response","14",NA,18,2,4,18
"387","worrall67","exp 4","Picea.abies","yes","worrall67.",NA,2688,"8","16",2688,"daystobudburst","31.5","14",NA,18,2,4,18
"388","yazdaniha64","exp1","Prunus.persica","yes","yazdaniha64.1962-10-23","1962-10-23",NA,"ambient","ambient",185,"growth","60","ambient",2,1,1,1,1
"389","yazdaniha64","exp1","Prunus.persica","yes","yazdaniha64.1962-10-23","1962-10-23",NA,"ambient","ambient",185,"othernums","100","ambient",2,1,1,1,1
