"warming_C","sprT.forecast","winT.forecast","chill.forecast","bb.sprtemp.0","bb.sprtemp.1","bb.sprtemp.2","bb.sprtemp.3","bb.sprtemp.4","bb.sprtemp.5","bb.sprtemp.6","bb.sprtemp.7","lat","lon"
5,11.6441205668426,8.91365774138289,10.4395,18.0183341704739,17.3635440549775,16.7087539394811,16.0539638239848,15.3991737084884,14.744383592992,14.0895934774956,13.4348033619993,48.4167,15.5667
6,12.6441205668426,9.93083564548559,10.09375,18.4505611362402,17.7957710207438,17.1409809052474,16.486190789751,15.8314006742547,15.1766105587583,14.5218204432619,13.8670303277655,48.4167,15.5667
7,13.6441205668426,10.9182168726731,9.56470238095238,19.111931048393,18.4571409328966,17.8023508174002,17.1475607019038,16.4927705864075,15.8379804709111,15.1831903554147,14.5284002399183,48.4167,15.5667
0,6.64412056684255,3.86489236422856,9.37625,19.344633989068,18.6898438735716,18.0350537580752,17.3802636425789,16.7254735270825,16.0706834115861,15.4158932960897,14.7611031805934,48.4167,15.6167
1,7.64412056684255,4.86489236422857,10.094375,18.4468957684146,17.7921056529182,17.1373155374218,16.4825254219255,15.8277353064291,15.1729451909327,14.5181550754363,13.86336495994,48.4167,15.6167
2,8.64412056684255,5.84826064511675,10.5485416666667,17.879135594053,17.2243454785566,16.5695553630603,15.9147652475639,15.2599751320675,14.6051850165711,13.9503949010748,13.2956047855784,48.4167,15.6167
3,9.64412056684255,6.86756196732241,10.7288194444444,17.6537677939547,16.9989776784584,16.344187562962,15.6893974474656,15.0346073319692,14.3798172164729,13.7250271009765,13.0702369854801,48.4167,15.6167
4,10.6441205668426,7.90393550518643,10.6569791666667,17.743576341413,17.0887862259166,16.4339961104202,15.7792059949239,15.1244158794275,14.4696257639311,13.8148356484348,13.1600455329384,48.4167,15.6167
5,11.6441205668426,8.91365774138289,10.4395,18.0154501239892,17.3606600084928,16.7058698929964,16.0510797775,15.3962896620037,14.7414995465073,14.0867094310109,13.4319193155146,48.4167,15.6167
6,12.6441205668426,9.93083564548559,10.09375,18.4476770897555,17.7928869742591,17.1380968587627,16.4833067432663,15.82851662777,15.1737265122736,14.5189363967772,13.8641462812808,48.4167,15.6167
7,13.6441205668426,10.9182168726731,9.56470238095238,19.1090470019082,18.4542568864119,17.7994667709155,17.1446766554191,16.4898865399228,15.8350964244264,15.18030630893,14.5255161934336,48.4167,15.6167
0,7.09438136154744,4.33800064491075,9.57229166666667,18.8061775921204,18.151387476624,17.4965973611276,16.8418072456313,16.1870171301349,15.5322270146385,14.8774368991421,14.2226467836458,48.4167,16.55
1,8.09438136154744,5.33800064491075,10.1564583333333,18.075902578859,17.4211124633626,16.7663223478662,16.1115322323698,15.4567421168735,14.8019520013771,14.1471618858807,13.4923717703844,48.4167,16.55
2,9.09438136154744,6.32737813927963,10.5063541666667,17.6384928481983,16.9837027327019,16.3289126172055,15.6741225017092,15.0193323862128,14.3645422707164,13.70975215522,13.0549620397237,48.4167,16.55
3,10.0943813615474,7.35283315114903,10.5761111111111,17.5512887052096,16.8964985897132,16.2417084742168,15.5869183587204,14.9321282432241,14.2773381277277,13.6225480122313,12.967757896735,48.4167,16.55
4,11.0943813615474,8.39421572719795,10.4016145833333,17.7694292829048,17.1146391674085,16.4598490519121,15.8050589364157,15.1502688209193,14.495478705423,13.8406885899266,13.1858984744302,48.4167,16.55
5,12.0943813615474,9.40700140517198,10.0927916666667,18.1554931794484,17.500703063952,16.8459129484556,16.1911228329593,15.5363327174629,14.8815426019665,14.2267524864701,13.5719623709738,48.4167,16.55
6,13.0943813615474,10.4238278134311,9.65291666666667,18.7053871391489,18.0505970236525,17.3958069081561,16.7410167926597,16.0862266771634,15.431436561667,14.7766464461706,14.1218563306742,48.4167,16.55
7,14.0943813615474,11.4132122857261,9.04910714285714,19.4602179659803,18.8054278504839,18.1506377349876,17.4958476194912,16.8410575039948,16.1862673884984,15.5314772730021,14.8766871575057,48.4167,16.55
0,5.71880762180211,2.90423240696062,8.61104166666667,20.9199241205639,20.2651340050676,19.6103438895712,18.9555537740748,18.3007636585785,17.6459735430821,16.9911834275857,16.3363933120893,48.4167,9.78333
1,6.71880762180211,3.90423240696062,9.55729166666667,19.737003610495,19.0822134949986,18.4274233795022,17.7726332640059,17.1178431485095,16.4630530330131,15.8082629175167,15.1534728020204,48.4167,9.78333
2,7.71880762180211,4.88630394492004,10.1239583333333,19.0286055947778,18.3738154792814,17.719025363785,17.0642352482887,16.4094451327923,15.7546550172959,15.0998649017995,14.4450747863032,48.4167,9.78333
3,8.71880762180211,5.90933051783967,10.499375,18.5592919093651,17.9045017938688,17.2497116783724,16.594921562876,15.9401314473796,15.2853413318833,14.6305512163869,13.9757611008905,48.4167,9.78333
4,9.71880762180211,6.9197972241342,10.6415625,18.3815413043184,17.7267511888221,17.0719610733257,16.4171709578293,15.7623808423329,15.1075907268366,14.4528006113402,13.7980104958438,48.4167,9.78333
5,10.7188076218021,7.92464988945226,10.69075,18.3200513147924,17.665261199296,17.0104710837996,16.3556809683033,15.7008908528069,15.0461007373105,14.3913106218142,13.7365205063178,48.4167,9.78333
6,11.7188076218021,8.94684476464636,10.5620486111111,18.4809427415729,17.8261526260765,17.1713625105801,16.5165723950837,15.8617822795874,15.206992164091,14.5522020485946,13.8974119330983,48.4167,9.78333
7,12.7188076218021,9.93360941900915,10.2524404761905,18.8679882505629,18.2131981350665,17.5584080195702,16.9036179040738,16.2488277885774,15.594037673081,14.9392475575847,14.2844574420883,48.4167,9.78333
0,6.17051402005143,3.31765920700319,8.89604166666667,20.2692905048174,19.614500389321,18.9597102738246,18.3049201583283,17.6501300428319,16.9953399273355,16.3405498118391,15.6857596963428,48.4333,10.8833
1,7.17051402005143,4.31765920700319,9.736875,19.2181528609076,18.5633627454112,17.9085726299148,17.2537825144185,16.5989923989221,15.9442022834257,15.2894121679293,14.634622052433,48.4333,10.8833
2,8.17051402005144,5.29626651381938,10.2102083333333,18.6264321654261,17.9716420499298,17.3168519344334,16.662061818937,16.0072717034407,15.3524815879443,14.6976914724479,14.0429013569515,48.4333,10.8833
3,9.17051402005144,6.31924754222029,10.5048611111111,18.2580825599497,17.6032924444533,16.9485023289569,16.2937122134605,15.6389220979642,14.9841319824678,14.3293418669714,13.6745517514751,48.4333,10.8833
4,10.1705140200514,7.3359090468712,10.55671875,18.1932545920285,17.5384644765321,16.8836743610357,16.2288842455394,15.574094130043,14.9193040145466,14.2645138990502,13.6097237835539,48.4333,10.8833
5,11.1705140200514,8.34081868562452,10.4979583333333,18.2667118200921,17.6119217045957,16.9571315890994,16.302341473603,15.6475513581066,14.9927612426102,14.3379711271139,13.6831810116175,48.4333,10.8833
6,12.1705140200514,9.36241472852475,10.2613194444444,18.5625374424399,17.9077473269435,17.2529572114471,16.5981670959508,15.9433769804544,15.288586864958,14.6337967494617,13.9790066339653,48.4333,10.8833
7,13.1705140200514,10.3489339421405,9.85133928571429,19.075059438195,18.4202693226986,17.7654792072022,17.1106890917058,16.4558989762095,15.8011088607131,15.1463187452167,14.4915286297203,48.4333,10.8833
0,5.89959748363297,3.04015014464368,8.53291666666667,20.9033942599351,20.2486041444387,19.5938140289423,18.9390239134459,18.2842337979496,17.6294436824532,16.9746535669568,16.3198634514605,48.4333,11.35
1,6.89959748363297,4.04015014464368,9.37041666666667,19.8564236631765,19.2016335476802,18.5468434321838,17.8920533166874,17.237263201191,16.5824730856947,15.9276829701983,15.2728928547019,48.4333,11.35
2,7.89959748363297,5.01170557368322,9.85822916666667,19.2466023566317,18.5918122411354,17.937022125639,17.2822320101426,16.6274418946463,15.9726517791499,15.3178616636535,14.6630715481571,48.4333,11.35
3,8.89959748363297,6.03318701845214,10.1909722222222,18.8306355561037,18.1758454406073,17.5210553251109,16.8662652096146,16.2114750941182,15.5566849786218,14.9018948631254,14.2471047476291,48.4333,11.35
4,9.89959748363297,7.05156453311873,10.3135416666667,18.6774097598119,18.0226196443155,17.3678295288192,16.7130394133228,16.0582492978264,15.40345918233,14.7486690668337,14.0938789513373,48.4333,11.35
5,10.899597483633,8.05284151383472,10.3219166666667,18.6669400538443,18.0121499383479,17.3573598228516,16.7025697073552,16.0477795918588,15.3929894763625,14.7381993608661,14.0834092453697,48.4333,11.35
6,11.899597483633,9.07000649842905,10.1615277777778,18.8674444726066,18.2126543571103,17.5578642416139,16.9030741261175,16.2482840106211,15.5934938951248,14.9387037796284,14.283913664132,48.4333,11.35
7,12.899597483633,10.0525007055966,9.82901785714286,19.2831198278726,18.6283297123763,17.9735395968799,17.3187494813835,16.6639593658871,16.0091692503908,15.3543791348944,14.699589019398,48.4333,11.35
0,5.86443354999272,2.86040034797046,8.47291666666667,20.9930519003058,20.3382617848094,19.683471669313,19.0286815538167,18.3738914383203,17.7191013228239,17.0643112073276,16.4095210918312,48.4333,12.9333
1,6.86443354999272,3.86040034797046,9.35270833333333,19.8932118928154,19.2384217773191,18.5836316618227,17.9288415463263,17.2740514308299,16.6192613153336,15.9644711998372,15.3096810843408,48.4333,12.9333
2,7.86443354999272,4.82378890512682,9.87947916666667,19.2346882226901,18.5798981071937,17.9251079916973,17.270317876201,16.6155277607046,15.9607376452082,15.3059475297118,14.6511574142155,48.4333,12.9333
3,8.86443354999272,5.83264853709285,10.2486111111111,18.7732311574272,18.1184410419309,17.4636509264345,16.8088608109381,16.1540706954417,15.4992805799454,14.844490464449,14.1897003489526,48.4333,12.9333
4,9.86443354999272,6.84811549905557,10.3827604166667,18.6055292129589,17.9507390974625,17.2959489819661,16.6411588664698,15.9863687509734,15.331578635477,14.6767885199806,14.0219984044843,48.4333,12.9333
5,10.8644335499927,7.85184095937624,10.397125,18.5875718441413,17.932781728645,17.2779916131486,16.6232014976522,15.9684113821559,15.3136212666595,14.6588311511631,14.0040410356667,48.4333,12.9333
6,11.8644335499927,8.87058757461553,10.2679513888889,18.7490536026016,18.0942634871052,17.4394733716088,16.7846832561125,16.1298931406161,15.4751030251197,14.8203129096233,14.165522794127,48.4333,12.9333
7,12.8644335499927,9.8547276746351,9.9533630952381,19.1423248784664,18.4875347629701,17.8327446474737,17.1779545319773,16.523164416481,15.8683743009846,15.2135841854882,14.5587940699918,48.4333,12.9333
0,5.76396410365418,2.85254851228805,8.43958333333333,21.0962346769742,20.4414445614779,19.7866544459815,19.1318643304851,18.4770742149887,17.8222840994924,17.167493983996,16.5127038684996,48.4333,13.65
1,6.76396410365418,3.85254851228805,9.40583333333333,19.8883118839976,19.2335217685012,18.5787316530049,17.9239415375085,17.2691514220121,16.6143613065158,15.9595711910194,15.304781075523,48.4333,13.65
2,7.76396410365418,4.81932765035454,10,19.1455357292824,18.490745613786,17.8359554982896,17.1811653827932,16.5263752672969,15.8715851518005,15.2167950363041,14.5620049208078,48.4333,13.65
3,8.76396410365418,5.83307944179872,10.4194444444444,18.6211822960799,17.9663921805835,17.3116020650872,16.6568119495908,16.0020218340944,15.3472317185981,14.6924416031017,14.0376514876053,48.4333,13.65
4,9.76396410365418,6.85416052588254,10.5856770833333,18.4133725227805,17.7585824072841,17.1037922917878,16.4490021762914,15.794212060795,15.1394219452987,14.4846318298023,13.8298417143059,48.4333,13.65
5,10.7639641036542,7.8647138933608,10.6090416666667,18.3841641266545,17.7293740111582,17.0745838956618,16.4197937801654,15.765003664669,15.1102135491727,14.4554234336763,13.8006333181799,48.4333,13.65
6,11.7639641036542,8.88587248934608,10.4796875,18.5458716001688,17.8910814846724,17.2362913691761,16.5815012536797,15.9267111381833,15.2719210226869,14.6171309071906,13.9623407916942,48.4333,13.65
7,12.7639641036542,9.87273848247822,10.1693154761905,18.9338720574643,18.279081941968,17.6242918264716,16.9695017109752,16.3147115954788,15.6599214799825,15.0051313644861,14.3503412489897,48.4333,13.65
0,5.20367350514934,2.46144650800834,8.11354166666667,21.8692611580073,21.2144710425109,20.5596809270146,19.9048908115182,19.2501006960218,18.5953105805254,17.9405204650291,17.2857303495327,48.4333,14.1167
1,6.20367350514934,3.46144650800833,9.10791666666667,20.6261789046918,19.9713887891954,19.316598673699,18.6618085582027,18.0070184427063,17.3522283272099,16.6974382117135,16.0426480962172,48.4333,14.1167
2,7.20367350514934,4.43021390894118,9.79895833333333,19.7622979421425,19.1075078266461,18.4527177111498,17.7979275956534,17.143137480157,16.4883473646607,15.8335572491643,15.1787671336679,48.4333,14.1167
3,8.20367350514934,5.44545650998974,10.2734722222222,19.1691014174617,18.5143113019653,17.8595211864689,17.2047310709726,16.5499409554762,15.8951508399798,15.2403607244834,14.5855706089871,48.4333,14.1167
4,9.20367350514934,6.47176884783209,10.524375,18.8554443058457,18.2006541903493,17.545864074853,16.8910739593566,16.2362838438602,15.5814937283638,14.9267036128675,14.2719134973711,48.4333,14.1167
5,10.2036735051493,7.48871143919093,10.633,18.7196506568034,18.0648605413071,17.4100704258107,16.7552803103143,16.100490194818,15.4457000793216,14.7909099638252,14.1361198483288,48.4333,14.1167
6,11.2036735051493,8.51161361553998,10.5880208333333,18.775879749301,18.1210896338046,17.4662995183083,16.8115094028119,16.1567192873155,15.5019291718191,14.8471390563228,14.1923489408264,48.4333,14.1167
7,12.2036735051493,9.50054559442544,10.3550892857143,19.0670707718856,18.4122806563892,17.7574905408929,17.1027004253965,16.4479103099001,15.7931201944037,15.1383300789074,14.483539963411,48.4333,14.1167
0,4.90513401852862,2.2403150796974,7.87020833333333,22.3871018840686,21.7323117685722,21.0775216530758,20.4227315375794,19.7679414220831,19.1131513065867,18.4583611910903,17.803571075594,48.4333,14.3
1,5.90513401852862,3.2403150796974,8.84083333333333,21.1737098417059,20.5189197262095,19.8641296107131,19.2093394952168,18.5545493797204,17.899759264224,17.2449691487276,16.5901790332313,48.4333,14.3
2,6.90513401852862,4.21080971063859,9.5453125,20.293030470328,19.6382403548317,18.9834502393353,18.3286601238389,17.6738700083425,17.0190798928462,16.3642897773498,15.7094996618534,48.4333,14.3
3,7.90513401852862,5.22693311968116,10.0443055555556,19.66923219313,19.0144420776336,18.3596519621372,17.7048618466409,17.0500717311445,16.3952816156481,15.7404915001518,15.0857013846554,48.4333,14.3
4,8.90513401852862,6.25414517754799,10.35515625,19.2806333429028,18.6258432274064,17.97105311191,17.3162629964137,16.6614728809173,16.0066827654209,15.3518926499245,14.6971025344282,48.4333,14.3
5,9.90513401852862,7.27227052543544,10.523375,19.0703407040091,18.4155505885127,17.7607604730163,17.10597035752,16.4511802420236,15.7963901265272,15.1416000110308,14.4868098955345,48.4333,14.3
6,10.9051340185286,8.29559853931594,10.5346180555556,19.0562856012217,18.4014954857254,17.746705370229,17.0919152547326,16.4371251392362,15.7823350237399,15.1275449082435,14.4727547927471,48.4333,14.3
7,11.9051340185286,9.28476751280527,10.3571428571429,19.2781498572122,18.6233597417158,17.9685696262194,17.313779510723,16.6589893952267,16.0041992797303,15.3494091642339,14.6946190487376,48.4333,14.3
0,4.90513401852862,2.2403150796974,7.87020833333333,22.3760588318315,21.7212687163351,21.0664786008387,20.4116884853424,19.756898369846,19.1021082543496,18.4473181388533,17.7925280233569,48.4333,14.4833
1,5.90513401852862,3.2403150796974,8.84083333333333,21.1626667894688,20.5078766739724,19.8530865584761,19.1982964429797,18.5435063274833,17.8887162119869,17.2339260964906,16.5791359809942,48.4333,14.4833
2,6.90513401852862,4.21080971063859,9.5453125,20.281987418091,19.6271973025946,18.9724071870982,18.3176170716018,17.6628269561055,17.0080368406091,16.3532467251127,15.6984566096164,48.4333,14.4833
3,7.90513401852862,5.22693311968116,10.0443055555556,19.6581891408929,19.0033990253966,18.3486089099002,17.6938187944038,17.0390286789074,16.3842385634111,15.7294484479147,15.0746583324183,48.4333,14.4833
4,8.90513401852862,6.25414517754799,10.35515625,19.2695902906657,18.6148001751693,17.960010059673,17.3052199441766,16.6504298286802,15.9956397131838,15.3408495976875,14.6860594821911,48.4333,14.4833
5,9.90513401852862,7.27227052543544,10.523375,19.059297651772,18.4045075362756,17.7497174207793,17.0949273052829,16.4401371897865,15.7853470742901,15.1305569587938,14.4757668432974,48.4333,14.4833
6,10.9051340185286,8.29559853931594,10.5346180555556,19.0452425489847,18.3904524334883,17.7356623179919,17.0808722024955,16.4260820869992,15.7712919715028,15.1165018560064,14.4617117405101,48.4333,14.4833
7,11.9051340185286,9.28476751280527,10.3571428571429,19.2671068049751,18.6123166894787,17.9575265739823,17.302736458486,16.6479463429896,15.9931562274932,15.3383661119969,14.6835759965005,48.4333,14.4833
0,3.9864753207314,1.57846805312313,7.36,23.6291242520637,22.9743341365674,22.319544021071,21.6647539055746,21.0099637900783,20.3551736745819,19.7003835590855,19.0455934435891,48.4333,14.7833
1,4.9864753207314,2.57846805312313,8.358125,22.381354070703,21.7265639552067,21.0717738397103,20.4169837242139,19.7621936087175,19.1074034932212,18.4526133777248,17.7978232622284,48.4333,14.7833
2,5.9864753207314,3.55215763704455,9.05583333333333,21.5091390138512,20.8543488983548,20.1995587828585,19.5447686673621,18.8899785518657,18.2351884363693,17.580398320873,16.9256082053766,48.4333,14.7833
3,6.9864753207314,4.57101302184322,9.55263888888889,20.8880753613462,20.2332852458498,19.5784951303535,18.9237050148571,18.2689148993607,17.6141247838643,16.959334668368,16.3045445528716,48.4333,14.7833
4,7.9864753207314,5.59779979404323,9.965625,20.3717955819994,19.717005466503,19.0622153510066,18.4074252355102,17.7526351200139,17.0978450045175,16.4430548890211,15.7882647735247,48.4333,14.7833
5,8.9864753207314,6.61210015928963,10.28075,19.9778533619354,19.3230632464391,18.6682731309427,18.0134830154463,17.3586928999499,16.7039027844536,16.0491126689572,15.3943225534608,48.4333,14.7833
6,9.9864753207314,7.63370393324057,10.4444444444444,19.7732166214148,19.1184265059184,18.463636390422,17.8088462749257,17.1540561594293,16.4992660439329,15.8444759284365,15.1896858129402,48.4333,14.7833
7,10.9864753207314,8.62088837410655,10.4020535714286,19.8262100514071,19.1714199359107,18.5166298204143,17.8618397049179,17.2070495894216,16.5522594739252,15.8974693584288,15.2426792429325,48.4333,14.7833
0,3.9864753207314,1.57846805312313,7.36,23.6343482918849,22.9795581763885,22.3247680608922,21.6699779453958,21.0151878298994,20.360397714403,19.7056075989067,19.0508174834103,48.4333,14.9667
1,4.9864753207314,2.57846805312313,8.358125,22.3865781105242,21.7317879950278,21.0769978795314,20.4222077640351,19.7674176485387,19.1126275330423,18.4578374175459,17.8030473020496,48.4333,14.9667
2,5.9864753207314,3.55215763704455,9.05583333333333,21.5143630536724,20.859572938176,20.2047828226796,19.5499927071832,18.8952025916869,18.2404124761905,17.5856223606941,16.9308322451978,48.4333,14.9667
3,6.9864753207314,4.57101302184322,9.55263888888889,20.8932994011674,20.238509285671,19.5837191701746,18.9289290546782,18.2741389391819,17.6193488236855,16.9645587081891,16.3097685926927,48.4333,14.9667
4,7.9864753207314,5.59779979404323,9.965625,20.3770196218205,19.7222295063241,19.0674393908278,18.4126492753314,17.757859159835,17.1030690443386,16.4482789288423,15.7934888133459,48.4333,14.9667
5,8.9864753207314,6.61210015928963,10.28075,19.9830774017566,19.3282872862602,18.6734971707638,18.0187070552675,17.3639169397711,16.7091268242747,16.0543367087784,15.399546593282,48.4333,14.9667
6,9.9864753207314,7.63370393324057,10.4444444444444,19.7784406612359,19.1236505457396,18.4688604302432,17.8140703147468,17.1592801992504,16.5044900837541,15.8496999682577,15.1949098527613,48.4333,14.9667
7,10.9864753207314,8.62088837410655,10.4020535714286,19.8314340912282,19.1766439757318,18.5218538602355,17.8670637447391,17.2122736292427,16.5574835137464,15.90269339825,15.2479032827536,48.4333,14.9667
0,3.69968695158275,1.37874124387491,7.27770833333333,23.9224186721945,23.2676285566981,22.6128384412017,21.9580483257053,21.303258210209,20.6484680947126,19.9936779792162,19.3388878637199,48.4333,15.1167
1,4.69968695158275,2.37874124387491,8.28416666666667,22.6642308729555,22.0094407574592,21.3546506419628,20.6998605264664,20.0450704109701,19.3902802954737,18.7354901799773,18.0807000644809,48.4333,15.1167
2,5.69968695158275,3.35373657894085,8.9671875,21.810376867614,21.1555867521177,20.5007966366213,19.8460065211249,19.1912164056286,18.5364262901322,17.8816361746358,17.2268460591394,48.4333,15.1167
3,6.69968695158275,4.37384722694707,9.43326388888889,21.2277281810349,20.5729380655385,19.9181479500421,19.2633578345458,18.6085677190494,17.953777603553,17.2989874880566,16.6441973725603,48.4333,15.1167
4,7.69968695158275,5.4005676449173,9.8409375,20.7180896330854,20.063299517589,19.4085094020926,18.7537192865963,18.0989291710999,17.4441390556035,16.7893489401071,16.1345588246108,48.4333,15.1167
5,8.69968695158275,6.41321499011473,10.184,20.2892223490848,19.6344322335884,18.9796421180921,18.3248520025957,17.6700618870993,17.015271771603,16.3604816561066,15.7056915406102,48.4333,15.1167
6,9.69968695158275,7.43407657367566,10.3835416666667,20.0397724889915,19.3849823734951,18.7301922579987,18.0754021425023,17.420612027006,16.7658219115096,16.1110317960132,15.4562416805168,48.4333,15.1167
7,10.6996869515827,8.42043458823486,10.3723511904762,20.0537618615707,19.3989717460744,18.744181630578,18.0893915150816,17.4346013995853,16.7798112840889,16.1250211685925,15.4702310530961,48.4333,15.1167
0,6.64412056684255,3.86489236422856,9.37625,19.3475411111214,18.692750995625,18.0379608801287,17.3831707646323,16.7283806491359,16.0735905336395,15.4188004181432,14.7640103026468,48.4333,15.7333
1,7.64412056684255,4.86489236422857,10.094375,18.449802890468,17.7950127749716,17.1402226594753,16.4854325439789,15.8306424284825,15.1758523129862,14.5210621974898,13.8662720819934,48.4333,15.7333
2,8.64412056684255,5.84826064511675,10.5485416666667,17.8820427161064,17.2272526006101,16.5724624851137,15.9176723696173,15.2628822541209,14.6080921386246,13.9533020231282,13.2985119076318,48.4333,15.7333
3,9.64412056684255,6.86756196732241,10.7288194444444,17.6566749160082,17.0018848005118,16.3470946850154,15.692304569519,15.0375144540227,14.3827243385263,13.7279342230299,13.0731441075336,48.4333,15.7333
4,10.6441205668426,7.90393550518643,10.6569791666667,17.7464834634664,17.0916933479701,16.4369032324737,15.7821131169773,15.1273230014809,14.4725328859846,13.8177427704882,13.1629526549918,48.4333,15.7333
5,11.6441205668426,8.91365774138289,10.4395,18.0183572460426,17.3635671305462,16.7087770150499,16.0539868995535,15.3991967840571,14.7444066685607,14.0896165530644,13.434826437568,48.4333,15.7333
6,12.6441205668426,9.93083564548559,10.09375,18.4505842118089,17.7957940963125,17.1410039808161,16.4862138653198,15.8314237498234,15.176633634327,14.5218435188307,13.8670534033343,48.4333,15.7333
7,13.6441205668426,10.9182168726731,9.56470238095238,19.1119541239617,18.4571640084653,17.8023738929689,17.1475837774726,16.4927936619762,15.8380035464798,15.1832134309834,14.5284233154871,48.4333,15.7333
0,7.04186273380925,4.29425784316016,9.6825,18.6999204945878,18.0451303790915,17.3903402635951,16.7355501480987,16.0807600326023,15.425969917106,14.7711798016096,14.1163896861132,48.4333,16.4167
1,8.04186273380925,5.29425784316016,10.2804166666667,17.9524564118274,17.297666296331,16.6428761808346,15.9880860653383,15.3332959498419,14.6785058343455,14.0237157188492,13.3689256033528,48.4333,16.4167
2,9.04186273380925,6.27897034350186,10.6333333333333,17.5112702946859,16.8564801791895,16.2016900636931,15.5468999481968,14.8921098327004,14.237319717204,13.5825296017076,12.9277394862113,48.4333,16.4167
3,10.0418627338093,7.30167430001745,10.6951388888889,17.4340062954226,16.7792161799262,16.1244260644298,15.4696359489335,14.8148458334371,14.1600557179407,13.5052656024444,12.850475486948,48.4333,16.4167
4,11.0418627338093,8.34152391914771,10.5128125,17.6619350932493,17.0071449777529,16.3523548622565,15.6975647467601,15.0427746312638,14.3879845157674,13.733194400271,13.0784042847746,48.4333,16.4167
5,12.0418627338093,9.3527115210989,10.2015,18.0511112531339,17.3963211376375,16.7415310221411,16.0867409066448,15.4319507911484,14.777160675652,14.1223705601557,13.4675804446593,48.4333,16.4167
6,13.0418627338093,10.3688792760746,9.75857638888889,18.6048163247082,17.9500262092118,17.2952360937154,16.640445978219,15.9856558627227,15.3308657472263,14.6760756317299,14.0212855162335,48.4333,16.4167
7,14.0418627338093,11.3574315152356,9.145625,19.3710755263905,18.7162854108941,18.0614952953978,17.4067051799014,16.751915064405,16.0971249489086,15.4423348334123,14.7875447179159,48.4333,16.4167
0,5.89959748363297,3.04015014464368,8.53291666666667,20.9034262662002,20.2486361507038,19.5938460352075,18.9390559197111,18.2842658042147,17.6294756887183,16.974685573222,16.3198954577256,48.45,11.35
1,6.89959748363297,4.04015014464368,9.37041666666667,19.8564556694417,19.2016655539453,18.5468754384489,17.8920853229526,17.2372952074562,16.5825050919598,15.9277149764634,15.2729248609671,48.45,11.35
2,7.89959748363297,5.01170557368322,9.85822916666667,19.2466343628969,18.5918442474005,17.9370541319041,17.2822640164078,16.6274739009114,15.972683785415,15.3178936699187,14.6631035544223,48.45,11.35
3,8.89959748363297,6.03318701845214,10.1909722222222,18.8306675623688,18.1758774468724,17.5210873313761,16.8662972158797,16.2115071003833,15.556716984887,14.9019268693906,14.2471367538942,48.45,11.35
4,9.89959748363297,7.05156453311873,10.3135416666667,18.677441766077,18.0226516505807,17.3678615350843,16.7130714195879,16.0582813040916,15.4034911885952,14.7487010730988,14.0939109576024,48.45,11.35
5,10.899597483633,8.05284151383472,10.3219166666667,18.6669720601095,18.0121819446131,17.3573918291167,16.7026017136203,16.047811598124,15.3930214826276,14.7382313671312,14.0834412516348,48.45,11.35
6,11.899597483633,9.07000649842905,10.1615277777778,18.8674764788718,18.2126863633754,17.557896247879,16.9031061323827,16.2483160168863,15.5935259013899,14.9387357858935,14.2839456703972,48.45,11.35
7,12.899597483633,10.0525007055966,9.82901785714286,19.2831518341378,18.6283617186414,17.973571603145,17.3187814876487,16.6639913721523,16.0092012566559,15.3544111411595,14.6996210256632,48.45,11.35
0,5.7279804979011,2.79260441981977,8.30791666666667,21.2984451695965,20.6436550541001,19.9888649386037,19.3340748231073,18.679284707611,18.0244945921146,17.3697044766182,16.7149143611219,48.45,12.35
1,6.7279804979011,3.79260441981977,9.180625,20.2074601373026,19.5526700218062,18.8978799063098,18.2430897908135,17.5882996753171,16.9335095598207,16.2787194443243,15.623929328828,48.45,12.35
2,7.7279804979011,4.7557642211127,9.71885416666667,19.5346122425947,18.8798221270983,18.225032011602,17.5702418961056,16.9154517806092,16.2606616651128,15.6058715496165,14.9510814341201,48.45,12.35
3,8.7279804979011,5.7709137317287,10.1130555555556,19.041815510215,18.3870253947186,17.7322352792222,17.0774451637258,16.4226550482295,15.7678649327331,15.1130748172367,14.4582847017403,48.45,12.35
4,9.7279804979011,6.78713235476802,10.2656770833333,18.8510211794499,18.1962310639536,17.5414409484572,16.8866508329608,16.2318607174644,15.5770706019681,14.9222804864717,14.2674903709753,48.45,12.35
5,10.7279804979011,7.7906290947687,10.3055833333333,18.8011338118357,18.1463436963394,17.491553580843,16.8367634653466,16.1819733498502,15.5271832343539,14.8723931188575,14.2176030033611,48.45,12.35
6,11.7279804979011,8.80954640204953,10.1938888888889,18.9407646167965,18.2859745013001,17.6311843858037,16.9763942703073,16.321604154811,15.6668140393146,15.0120239238182,14.3572338083219,48.45,12.35
7,12.7279804979011,9.79382724226185,9.90639880952381,19.3001600316681,18.6453699161718,17.9905798006754,17.335789685179,16.6809995696826,16.0262094541863,15.3714193386899,14.7166292231935,48.45,12.35
0,5.99535008954042,2.96908363236909,8.48291666666667,20.889141474197,20.2343513587007,19.5795612432043,18.9247711277079,18.2699810122115,17.6151908967152,16.9604007812188,16.3056106657224,48.45,13.1833
1,6.99535008954042,3.96908363236909,9.386875,19.7590903748599,19.1043002593635,18.4495101438672,17.7947200283708,17.1399299128744,16.485139797378,15.8303496818817,15.1755595663853,48.45,13.1833
