"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports"
"zohner16","Exp1","Liquidambar","orientalis","","yes","18","14","8","timeonly",34.310625,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,34.310625,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Liquidambar","styraciflua","","yes","18","14","8","timeonly",44.4590625,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,44.4590625,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Liriodendron","tulipifera","","yes","18","14","8","timeonly",63.3859375,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,63.3859375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Viburnum","opulus","","yes","18","14","16","timeonly",41.4375,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,41.4375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Viburnum","opulus","","yes","18","14","16","timeonly",31,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,31,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Viburnum","opulus","","yes","18","14","16","timeonly",32.125,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,32.125,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Viburnum","plicatum","","yes","18","14","16","timeonly",66.1875,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,66.1875,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Viburnum","plicatum","","yes","18","14","16","timeonly",29.125,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,29.125,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Weigela","coraeensis","","yes","18","14","16","timeonly",23.4375,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,23.4375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Weigela","coraeensis","","yes","18","14","16","timeonly",17.9375,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,17.9375,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Weigela","coraeensis","","yes","18","14","16","timeonly",20.5,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,20.5,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Weigela","florida","","yes","18","14","16","timeonly",20.4375,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,20.4375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Weigela","florida","","yes","18","14","16","timeonly",19.75,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,19.75,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Weigela","maximowiczii","","yes","18","14","16","timeonly",39.5,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,39.5,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Weigela","maximowiczii","","yes","18","14","16","timeonly",23.875,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,23.875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Weigela","maximowiczii","","yes","18","14","16","timeonly",23.5625,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,23.5625,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Carpinus","monbeigiana","","yes","18","14","16","timeonly",32.9375,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,32.9375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Carpinus","monbeigiana","","yes","18","14","16","timeonly",28.125,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,28.125,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Carpinus","monbeigiana","","yes","18","14","16","timeonly",34.3125,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,34.3125,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Carya","cordiformis","","yes","18","14","16","timeonly",66.1875,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,66.1875,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Carya","cordiformis","","yes","18","14","16","timeonly",65,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,65,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Carya","cordiformis","","yes","18","14","16","timeonly",44.875,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,44.875,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Carya","laciniosa","","yes","18","14","16","timeonly",90.9375,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,90.9375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Carya","laciniosa","","yes","18","14","16","timeonly",75.1875,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,75.1875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Carya","laciniosa","","yes","18","14","16","timeonly",44.3125,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,44.3125,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Carya","ovata","","yes","18","14","16","timeonly",112.0625,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,112.0625,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Carya","ovata","","yes","18","14","16","timeonly",97,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,97,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Carya","ovata","","yes","18","14","16","timeonly",58.875,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,58.875,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Castanea","sativa","","yes","18","14","16","timeonly",37.875,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,37.875,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Castanea","sativa","","yes","18","14","16","timeonly",34.75,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,34.75,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Castanea","sativa","","yes","18","14","16","timeonly",35.4375,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,35.4375,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Cedrus","libani","","yes","18","14","16","timeonly",35.5,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,35.5,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Cedrus","libani","","yes","18","14","16","timeonly",34.875,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,34.875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Cedrus","libani","","yes","18","14","16","timeonly",31.125,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,31.125,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Celtis","caucasica","","yes","18","14","16","timeonly",51.25,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,51.25,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Euonymus","europaeus","","yes","18","14","8","timeonly",35.1679375,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,35.1679375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Euonymus","europaeus","","yes","18","14","8","timeonly",27.7046875,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,27.7046875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Euonymus","latifolius","","yes","18","14","8","timeonly",0,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,0,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Euonymus","latifolius","","yes","18","14","8","timeonly",32.9375,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,32.9375,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Euonymus","latifolius","","yes","18","14","8","timeonly",23.9375,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,23.9375,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Fagus","crenata","","yes","18","14","8","timeonly",50.6875,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,50.6875,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Fagus","crenata","","yes","18","14","8","timeonly",42.6875,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,42.6875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Fagus","crenata","","yes","18","14","8","timeonly",27.5625,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,27.5625,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Fagus","engleriana","","yes","18","14","8","timeonly",48,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,48,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Fagus","engleriana","","yes","18","14","8","timeonly",35.6875,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,35.6875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Fagus","engleriana","","yes","18","14","8","timeonly",25.8125,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,25.8125,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Liriodendron","tulipifera","","yes","18","14","16","timeonly",46.0625,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,46.0625,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Pyrus","elaeagnifolia","","yes","18","14","8","timeonly",39.3125,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,39.3125,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Lonicera","alpigena","","yes","18","14","16","timeonly",16.0625,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,16.0625,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Lonicera","caerulea","","yes","18","14","16","timeonly",6.9375,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,6.9375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Fraxinus","ornus","","yes","18","14","8","timeonly",75.6875,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,75.6875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Fraxinus","ornus","","yes","18","14","8","timeonly",42.3513125,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,42.3513125,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Ginkgo","biloba","","yes","18","14","8","timeonly",66.1324375,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,66.1324375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Ginkgo","biloba","","yes","18","14","8","timeonly",43.5193125,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,43.5193125,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Ginkgo","biloba","","yes","18","14","8","timeonly",38.225125,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,38.225125,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Hamamelis","japonica","","yes","18","14","8","timeonly",40.4375,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,40.4375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Hamamelis","japonica","","yes","18","14","8","timeonly",25.375,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,25.375,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Hamamelis","japonica","","yes","18","14","8","timeonly",23.9375,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,23.9375,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Hamamelis","vernalis","","yes","18","14","8","timeonly",59.3125,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,59.3125,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Hamamelis","vernalis","","yes","18","14","8","timeonly",31.3125,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,31.3125,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Hamamelis","vernalis","","yes","18","14","8","timeonly",22.0625,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,22.0625,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Heptacodium","miconioides","","yes","18","14","8","timeonly",15.117625,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,15.117625,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Heptacodium","miconioides","","yes","18","14","8","timeonly",20.5245625,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,20.5245625,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Hibiscus","syriacus","","yes","18","14","8","timeonly",21.8946875,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,21.8946875,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Corylus","sieboldiana","","yes","18","14","16","timeonly",37.5625,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,37.5625,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Corylus","sieboldiana","","yes","18","14","16","timeonly",19.9375,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,19.9375,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Corylus","sieboldiana","","yes","18","14","16","timeonly",20.5,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,20.5,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Decaisnea","fargesii","","yes","18","14","16","timeonly",35.5,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,35.5,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Decaisnea","fargesii","","yes","18","14","16","timeonly",24.5625,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,24.5625,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Deutzia","gracilis","","yes","18","14","16","timeonly",13.0625,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,13.0625,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Deutzia","scabra","","yes","18","14","16","timeonly",21.5625,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,21.5625,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Parrotiopsis","jaquemontiana","","yes","18","14","16","timeonly",29.25,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,29.25,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Deutzia","scabra","","yes","18","14","16","timeonly",22.375,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,22.375,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Parrotiopsis","jaquemontiana","","yes","18","14","16","timeonly",28.375,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,28.375,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Larix","kaempferi","","yes","18","14","8","timeonly",28.8125,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,28.8125,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Populus","koreana","","yes","18","14","16","timeonly",17.9375,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,17.9375,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Liquidambar","orientalis","","yes","18","14","8","timeonly",25.9011875,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,25.9011875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Liquidambar","styraciflua","","yes","18","14","8","timeonly",69.71925,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,69.71925,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Salix","repens","","yes","18","14","8","timeonly",25,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,25,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Liquidambar","styraciflua","","yes","18","14","8","timeonly",36.24125,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,36.24125,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Liriodendron","tulipifera","","yes","18","14","8","timeonly",22.29625,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,22.29625,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Euonymus","latifolius","","yes","18","14","16","timeonly",32.8125,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,32.8125,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Euonymus","latifolius","","yes","18","14","16","timeonly",23.5625,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,23.5625,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Fagus","crenata","","yes","18","14","16","timeonly",41.4375,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,41.4375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Fagus","crenata","","yes","18","14","16","timeonly",37.9375,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,37.9375,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Fagus","crenata","","yes","18","14","16","timeonly",23.5625,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,23.5625,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Fagus","engleriana","","yes","18","14","16","timeonly",41.4375,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,41.4375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Fagus","engleriana","","yes","18","14","16","timeonly",30.75,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,30.75,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Fagus","engleriana","","yes","18","14","16","timeonly",23.5625,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,23.5625,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Fagus","orientalis","","yes","18","14","16","timeonly",67.4375,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,67.4375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Metasequoia","glyptostroboides","","yes","18","14","8","timeonly",20.7681875,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,20.7681875,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Metasequoia","glyptostroboides","","yes","18","14","8","timeonly",24.9718125,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,24.9718125,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Nothofagus","antarctica","","yes","18","14","8","timeonly",52.2369375,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,52.2369375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Nothofagus","antarctica","","yes","18","14","8","timeonly",26.833875,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,26.833875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Oemleria","cerasiformis","","yes","18","14","8","timeonly",17.3540625,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,17.3540625,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Oemleria","cerasiformis","","yes","18","14","8","timeonly",18.7094375,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,18.7094375,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Orixa","japonica","","yes","18","14","8","timeonly",38.518125,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,38.518125,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Orixa","japonica","","yes","18","14","8","timeonly",35.3935625,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,35.3935625,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Orixa","japonica","","yes","18","14","8","timeonly",32.4515,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,32.4515,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Ostrya","carpinifolia","","yes","18","14","8","timeonly",25.253,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,25.253,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Ostrya","carpinifolia","","yes","18","14","8","timeonly",20.5245625,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,20.5245625,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Ostrya","carpinifolia","","yes","18","14","8","timeonly",28.1684375,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,28.1684375,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Ostrya","virginiana","","yes","18","14","8","timeonly",48.9375,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,48.9375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Ostrya","virginiana","","yes","18","14","8","timeonly",29.625,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,29.625,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Ostrya","virginiana","","yes","18","14","8","timeonly",19.3125,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,19.3125,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Paeonia","rockii","","yes","18","14","8","timeonly",24.375,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,24.375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Paeonia","rockii","","yes","18","14","8","timeonly",24.0626875,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,24.0626875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Parrotia","persica","","yes","18","14","8","timeonly",26.3361875,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,26.3361875,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Parrotia","persica","","yes","18","14","8","timeonly",19.6215625,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,19.6215625,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Parrotiopsis","jaquemontiana","","yes","18","14","8","timeonly",31.883,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,31.883,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Parrotiopsis","jaquemontiana","","yes","18","14","8","timeonly",23.16525,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,23.16525,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Parrotiopsis","jaquemontiana","","yes","18","14","8","timeonly",29.7945625,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,29.7945625,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Photinia","villosa","","yes","18","14","8","timeonly",23.0199375,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,23.0199375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Photinia","villosa","","yes","18","14","8","timeonly",24.0626875,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,24.0626875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Photinia","villosa","","yes","18","14","8","timeonly",28.977375,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,28.977375,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Picea","abies","","yes","18","14","8","timeonly",72.3948125,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,72.3948125,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Picea","abies","","yes","18","14","8","timeonly",56.017875,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,56.017875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Picea","abies","","yes","18","14","8","timeonly",55.75775,2380,"","","21-Mar-2014",48.16447,15.3333333333333,8,2223.5,55.75775,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Populus","koreana","","yes","18","14","8","timeonly",20.7681875,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,20.7681875,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Populus","koreana","","yes","18","14","8","timeonly",18.7094375,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,18.7094375,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Prinsepia","sinensis","","yes","18","14","8","timeonly",5,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,5,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Prinsepia","uniflora","","yes","18","14","8","timeonly",8.875,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,8.875,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Prinsepia","uniflora","","yes","18","14","8","timeonly",9.8125,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,9.8125,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Prunus","cerasifera","","yes","18","14","8","timeonly",14.0170625,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,14.0170625,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Prunus","cerasifera","","yes","18","14","8","timeonly",18.7094375,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,18.7094375,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Prunus","padus","","yes","18","14","8","timeonly",21.8946875,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,21.8946875,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Prunus","padus","","yes","18","14","8","timeonly",22.29625,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,22.29625,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Prunus","serrulata","","yes","18","14","8","timeonly",30.775375,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,30.775375,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Prunus","serrulata","","yes","18","14","8","timeonly",26.833875,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,1650,26.833875,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Prunus","tenella","","yes","18","14","8","timeonly",21.8946875,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,1067.5,21.8946875,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Liquidambar","styraciflua","","yes","18","14","16","timeonly",55.0625,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,55.0625,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Liquidambar","styraciflua","","yes","18","14","16","timeonly",37.75,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,37.75,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Liquidambar","styraciflua","","yes","18","14","16","timeonly",35.4375,2380,"","","21-Mar-2014",48.16447,16.6666666666667,16,2223.5,35.4375,"exp","exp","fldest",2380,123.490985386386
"zohner16","Exp1","Liriodendron","tulipifera","","yes","18","14","16","timeonly",20.75,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,1650,20.75,"exp","exp","fldest",1831,95.3468886724268
"zohner16","Exp1","Lonicera","alpigena","","yes","18","14","16","timeonly",16.6875,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,16.6875,"exp","exp","fldest",989,61.1148070881309
"zohner16","Exp1","Metasequoia","glyptostroboides","","yes","18","14","16","timeonly",19.1875,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,1067.5,19.1875,"exp","exp","fldest",989,61.1148070881309
