"","LastName","FirstName","DatasetID","Dataset","SpeciesName","Latitude","Longitude","Photosynthesis per leaf area at leaf temperature (A_area)","Reference / source","Stomata conductance to water vapour per leaf area"
"442","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.51","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.28"
"443","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.2","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.3"
"444","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","6.27","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.27"
"445","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.49","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"446","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","5.13","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.1"
"447","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.6","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"448","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.08","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.14"
"449","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.87","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"450","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","3.56","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.17"
"451","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.31","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.28"
"452","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.47","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.22"
"453","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.3","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"454","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.63","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"455","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.06","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.27"
"456","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","17.32","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.26"
"457","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.64","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.17"
"458","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.86","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"459","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.79","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"460","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.86","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.26"
"461","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.02","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.22"
"462","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.36","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.18"
"463","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.63","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.23"
"464","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.68","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"465","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.16","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.25"
"466","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.87","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.19"
"467","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","5.08","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.07"
"468","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","3.2","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.05"
"469","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.53","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.22"
"470","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.97","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"471","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","6.49","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.09"
"472","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","5","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.07"
"473","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","6.41","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"474","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.57","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.21"
"475","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.27","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.19"
"476","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","5.35","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.36"
"477","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.01","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"478","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.36","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.38"
"479","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.82","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.26"
"480","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.98","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.4"
"481","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.55","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.29"
"482","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.37","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.28"
"483","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.75","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.42"
"484","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","5.94","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.12"
"485","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.97","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.36"
"486","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.66","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.34"
"487","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.67","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.25"
"488","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","15.86","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.36"
"489","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","21.48","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.43"
"490","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.5","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"491","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.71","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.17"
"492","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.92","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"493","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.11","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"494","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.5","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.43"
"495","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","15.08","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.61"
"496","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.5","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"497","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","17.41","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.37"
"498","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.15","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"499","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.31","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.15"
"500","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.5","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.13"
"501","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.28","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.19"
"502","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","4","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.12"
"503","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.03","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.34"
"504","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.71","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.36"
"505","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.84","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.31"
"506","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.89","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.21"
"507","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","5.14","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.27"
"508","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.03","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.27"
"509","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.46","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.18"
"510","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","5.1","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.07"
"511","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.54","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"512","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.06","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.13"
"513","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.06","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.14"
"514","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.37","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.12"
"515","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.76","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.29"
"516","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","6.33","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"517","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","6.63","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.1"
"518","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","4.01","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.05"
"519","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","3.73","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.05"
"520","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","5.51","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.07"
"521","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","3.25","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.05"
"522","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","3.38","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.06"
"523","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.21"
"524","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","17.12","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"525","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","18.59","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"526","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.99","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"527","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.94","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"528","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","17.48","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.36"
"529","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.57","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.3"
"530","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.6","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"531","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.15","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.22"
"532","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.56","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.28"
"533","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.86","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.12"
"534","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.77","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"535","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.63","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.25"
"536","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.23","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.23"
"537","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","5.21","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.17"
"538","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.25","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.26"
"539","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.6","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"540","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.87","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.13"
"541","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.22","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.18"
"542","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.5","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"543","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.92","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.21"
"544","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.99","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.15"
"545","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.98","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.21"
"546","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.89","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.18"
"547","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.9","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.14"
"548","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.23","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.23"
"549","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","6.24","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.13"
"550","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","6.13","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"551","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.38","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.1"
"552","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","15.9","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"553","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.88","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.42"
"554","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.2","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.51"
"555","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.14","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.36"
"556","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.87","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.25"
"557","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.83","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.16"
"558","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.85","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.33"
"559","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.43","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.16"
"560","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","19.6","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.34"
"561","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","18.92","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.36"
"562","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","16.56","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.38"
"563","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","15.39","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"564","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.61","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"565","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","17.67","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.27"
"566","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","18.38","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"567","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","5.5","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.39"
"568","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","16.64","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.46"
"569","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","6.45","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.54"
"570","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","16.22","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.54"
"571","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.13","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.35"
"572","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.74","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"573","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.75","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.31"
"574","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.53","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.35"
"575","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.94","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.38"
"576","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","23.36","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.55"
"577","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","19.54","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.36"
"578","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","22.86","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.57"
"579","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.11","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"580","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.35","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.31"
"581","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.03","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.34"
"582","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.85","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.13"
"583","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.85","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.17"
"584","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.85","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.25"
"585","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.19","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.15"
"586","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.75","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.13"
"587","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.75","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.27"
"588","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","5.64","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.31"
"589","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","0.83","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.03"
