"species","pop","force","resp"
9,5,5.05291879723497,3.7924080483362
9,5,2.64438775097894,4.71139903549146
9,5,5.34084778200417,19.7777238857548
9,5,5.65733026460233,85.8322216790604
9,6,5.75450410650397,-37.7787454346082
9,6,4.05589453983985,-8.48984069986491
9,6,6.32085348408285,66.6366568908751
9,6,6.89063815369533,-46.7241258541998
9,6,5.58285628667275,-58.9903448376982
9,6,4.01519551432927,-0.499651136641939
9,6,6.38321777775172,-192.756164891759
9,6,3.25141190447119,-43.7959104959635
9,6,4.70904622325058,-23.1034016185732
9,6,2.1105938666072,-27.1104478659504
9,7,6.3145704770999,-59.5350839434013
9,7,3.84233826301158,1.04918418425388
9,7,5.20105391657588,21.1398548533737
9,7,6.53209367439347,-1.83026867299559
9,7,4.96555053464462,-27.2580670214879
9,7,5.69817048167899,-87.0894311717657
9,7,3.94080266127602,-7.86254515217093
9,7,4.52482682083381,-46.0604419673642
9,7,1.65928583776268,34.7497490781472
9,7,6.96265636824455,10.2769600711179
9,8,1.10584672677318,25.2888841159956
9,8,4.89033899266126,-73.9933031841036
9,8,4.62455377073664,14.8945660841456
9,8,9.22417118826249,-103.926723309779
9,8,5.61634663173355,94.8017784855299
9,8,1.60299739983716,-4.0096254655969
9,8,3.62930373082449,-16.2717672802055
9,8,5.11917837366791,78.3371108661034
9,8,3.26840580988274,-35.6586110029596
9,8,5.72243678663639,10.4818703202122
10,1,3.86240035598649,61.3862653874757
10,1,2.74820496349792,20.6345168320278
10,1,4.845814061416,95.6655381647366
10,1,3.48401520975436,-3.83186501787968
10,1,7.87343579272069,-135.39962030867
10,1,0.389342163396476,44.3328900441963
10,1,8.96799489093843,-71.9781673179166
10,1,8.83949534143243,-45.5882688627464
10,1,4.43889578305292,24.2588714809416
10,1,8.62388807371053,-130.981974519844
10,2,4.7628759539279,16.583004909578
10,2,6.93731491347238,31.8057013274547
10,2,3.59707835866972,-62.2770372381922
10,2,3.72369380352748,15.3930328800508
10,2,7.296293185409,-138.567097225586
10,2,5.07841058140894,-101.339076380539
10,2,5.99823295122116,-25.3046148590447
10,2,6.48959021415068,-6.96145754805
10,2,2.25199108877701,30.9676992963354
10,2,4.61631287341116,-7.58090123248707
10,3,4.61880237883666,8.1819843870837
10,3,6.75694910206127,-47.1059994019916
10,3,3.18120361320586,-6.84491496049122
10,3,5.17786690009394,20.4336608207905
10,3,3.14326331732037,0.0368869647576204
10,3,6.02354458519469,-27.2068113212684
10,3,3.52637170168992,-62.2691030775139
10,3,6.06415292368527,-34.2741119949588
10,3,7.76070034054014,-24.8436766158527
10,3,6.07205250047768,-54.4478203484503
10,4,5.32423591326431,-20.0522149522883
10,4,6.22391297727689,-93.487923331098
10,4,4.20876310171329,45.9731466802205
10,4,8.18118719353145,-37.6977173624847
10,4,3.80924634360114,57.1283029843211
10,4,5.80514844232046,30.9577383234725
10,4,3.75431325048047,22.4648810610685
10,4,5.56813896163343,-123.456973991053
10,4,3.78468814835484,47.8861227637744
10,4,4.27586689297864,9.22848156716702
10,5,4.48780301599762,-33.9245006874199
10,5,7.11044294667159,-66.1050416367381
10,5,7.75226977431721,-89.3994370941878
10,5,7.05379507117068,-73.1259544668186
10,5,3.46998550428711,63.3960242811865
10,5,2.64173303107271,-42.9627157935447
10,5,3.6414862670605,17.0555485545441
10,5,4.85734164043764,-16.5847209657914
10,5,5.31540955177312,-4.96203461402541
10,5,2.98070427834337,94.8587140004499
10,6,1.45130251657002,24.6749419341087
10,6,5.0595509075097,-52.0384913574765
10,6,3.54574143309874,51.9525493666476
10,6,4.07771401339866,-22.1674841791174
10,6,2.88333971018882,-3.29475271628572
10,6,4.82812100348543,-25.7784139022121
10,6,6.85315125870952,-220.736628699406
10,6,5.56870773604201,-60.345166163308
10,6,4.473252175203,-8.71806556130602
10,6,2.95395745226593,-48.5905557233558
10,7,4.35318179022549,3.88657751937003
10,7,6.50953675924511,-22.0008598837267
10,7,4.5712635282137,31.4965421590533
10,7,5.46410040485861,-4.68906029570976
10,7,6.60928251964525,-68.6986644906081
10,7,4.97696010850315,-55.0245882585913
10,7,4.43632262578518,-31.4282792267833
10,7,3.24013326882081,-22.7282029717856
10,7,2.62690707561107,17.6541099889936
10,7,3.66414864570682,46.6213250855401
10,8,9.94904861695116,-106.793764217725
10,8,6.93616114077257,-123.958087735654
10,8,3.69882731918093,12.0054985898784
10,8,-0.102289736554326,60.4336710694255
10,8,5.22441274462708,77.4198766518419
10,8,6.2837009513651,-42.8548769162891
10,8,2.87757290895225,-13.4709660747611
10,8,2.66039057783028,57.0678203708908
10,8,5.25506843911182,-72.3880497454062
10,8,5.42355502500573,9.92562559480889
