"minlong","minlat","species","continent","maxlong","maxlat"
-70.0372739569217,43.7222184935127,"Picea_glauca","north america",-61.2942386425791,56.6561113524631
-66.0187018589018,43.6562270689678,"Picea_glauca","north america",-61.0166797651048,56.6599337967145
-65.2920202607653,43.6382663435037,"Picea_glauca","north america",-62.0470546342431,56.6464850253095
-66.0595325762246,43.6492764921471,"Picea_glauca","north america",-61.3312309795945,56.6485292455594
-65.8055092499191,43.548095967636,"Picea_glauca","north america",-61.033664066845,56.6398636103229
-65.3814367299247,43.523176239641,"Picea_glauca","north america",-61.5964660510502,56.6325601033753
-65.4484691042286,43.5212615780077,"Picea_glauca","north america",-61.3095720842193,56.6379737494191
-65.360071295859,43.5145207715004,"Picea_glauca","north america",-61.2786766938519,56.624463022899
-65.6089952347755,43.468454533376,"Picea_glauca","north america",-60.9928404562302,56.6328298035513
-65.7552666535977,43.4700384103628,"Picea_glauca","north america",-61.554280056607,56.6219188475864
-65.7179766454462,43.4740500900813,"Picea_glauca","north america",-61.5216497518416,56.612771676061
-65.6259894905391,43.3990892915356,"Picea_glauca","north america",-61.7799309033626,56.5985319499299
-73.4509559540586,43.1046606596097,"Picea_glauca","north america",-61.3626468263412,56.6036824055867
-82.9673688551933,42.800412569687,"Picea_glauca","north america",-61.6343547529159,56.5821176118603
