"datasetID","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.cen","photo.cen","force.cen","force.z","chill.z","photo.z","chill.hrs","chill.ports","chill.hrs.z","chill.ports.z","complex","complex.wname","prov.lat"
"skuterud94","Betula","pendula","538","yes","9","9","8","timeonly",11,2714,60.5,9,8,8.32916666666667,11,"exp","exp","bothrep",741.569905561385,-6.68497138888889,-8.35184492348414,-1.67647375552591,0.911149270837271,-1.20046315520837,2714,93.4791246118097,1.48536275443964,0.575196252157032,5,"Betula_pendula",12
"skuterud94","Betula","pendula","423","yes","12","12","8","timeonly",10,2709,61.5,12,8,11.3354166666667,10,"exp","exp","bothest",1463.06990556139,-6.68497138888889,-5.35184492348414,-1.07428090919614,1.79763912699106,-1.20046315520837,2709,95.6871703639499,1.47956998027237,0.633081566363844,5,"Betula_pendula",12
"skuterud94","Betula","pendula","541","yes","12","12","8","timeonly",12,2777,59.666,12,8,11.9875,12,"exp","exp","bothest",1619.56990556139,-6.68497138888889,-5.35184492348414,-1.07428090919614,1.98992694748734,-1.20046315520837,2777,102.548690783734,1.55835170894716,0.812960658565935,5,"Betula_pendula",12
"skuterud94","Betula","pendula","538","yes","15","15","8","timeonly",7,2714,60.5,15,8,11.24375,7,"exp","exp","bothest",1441.06990556139,-6.68497138888889,-2.35184492348414,-0.472088062866376,1.77060825126634,-1.20046315520837,2714,93.4791246118097,1.48536275443964,0.575196252157032,5,"Betula_pendula",12
"skuterud94","Betula","pendula","538","yes","12","12","8","timeonly",8,2714,60.5,12,8,11.24375,8,"exp","exp","bothest",1441.06990556139,-6.68497138888889,-5.35184492348414,-1.07428090919614,1.77060825126634,-1.20046315520837,2714,93.4791246118097,1.48536275443964,0.575196252157032,5,"Betula_pendula",12
"skuterud94","Betula","pendula","421","yes","15","15","8","timeonly",11,2709,61.5,15,8,11.3354166666667,11,"exp","exp","bothest",1463.06990556139,-6.68497138888889,-2.35184492348414,-0.472088062866376,1.79763912699106,-1.20046315520837,2709,95.6871703639499,1.47956998027237,0.633081566363844,5,"Betula_pendula",12
"skuterud94","Betula","pendula","541","yes","15","15","8","timeonly",9,2777,59.666,15,8,11.9875,9,"exp","exp","bothest",1619.56990556139,-6.68497138888889,-2.35184492348414,-0.472088062866376,1.98992694748734,-1.20046315520837,2777,102.548690783734,1.55835170894716,0.812960658565935,5,"Betula_pendula",12
"skuterud94","Betula","pendula","421","yes","9","9","8","timeonly",17,2709,61.5,9,8,7.3125,17,"exp","exp","bothrep",497.569905561385,-6.68497138888889,-8.35184492348414,-1.67647375552591,0.611352285526773,-1.20046315520837,2709,95.6871703639499,1.47956998027237,0.633081566363844,5,"Betula_pendula",12
"skuterud94","Betula","pendula","421","yes","12","12","8","timeonly",14,2709,61.5,12,8,11.3354166666667,14,"exp","exp","bothest",1463.06990556139,-6.68497138888889,-5.35184492348414,-1.07428090919614,1.79763912699106,-1.20046315520837,2709,95.6871703639499,1.47956998027237,0.633081566363844,5,"Betula_pendula",12
"skuterud94","Betula","pendula","","yes","15","15","8","timeonly",4.591,2232,61.5,15,8,9.225,4.591,"exp","exp","bothest",956.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,1.17531464723791,-1.20046315520837,2232,92.4549689642546,0.926939324715431,0.548347364900984,5,"Betula_pendula",12
"skuterud94","Betula","pendula","","yes","9","9","8","timeonly",8.259,2232,61.5,9,8,9.225,8.259,"exp","exp","bothest",956.569905561385,-6.68497138888889,-8.35184492348414,-1.67647375552591,1.17531464723791,-1.20046315520837,2232,92.4549689642546,0.926939324715431,0.548347364900984,5,"Betula_pendula",12
"skuterud94","Betula","pendula","","yes","9","9","8","timeonly",12,2232,61.5,9,8,9.225,12,"exp","exp","bothest",956.569905561385,-6.68497138888889,-8.35184492348414,-1.67647375552591,1.17531464723791,-1.20046315520837,2232,92.4549689642546,0.926939324715431,0.548347364900984,5,"Betula_pendula",12
"skuterud94","Betula","pendula","","yes","9","9","8","timeonly",6.613,2232,60.5,9,8,9.225,6.613,"exp","exp","bothest",956.569905561385,-6.68497138888889,-8.35184492348414,-1.67647375552591,1.17531464723791,-1.20046315520837,2232,92.4549689642546,0.926939324715431,0.548347364900984,5,"Betula_pendula",12
"skuterud94","Betula","pendula","","yes","12","12","8","timeonly",7.346,2232,59.666,12,8,9.225,7.346,"exp","exp","bothest",956.569905561385,-6.68497138888889,-5.35184492348414,-1.07428090919614,1.17531464723791,-1.20046315520837,2232,92.4549689642546,0.926939324715431,0.548347364900984,5,"Betula_pendula",12
"skuterud94","Betula","pendula","","yes","15","15","8","timeonly",7.302,2232,61.5,15,8,9.225,7.302,"exp","exp","bothest",956.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,1.17531464723791,-1.20046315520837,2232,92.4549689642546,0.926939324715431,0.548347364900984,5,"Betula_pendula",12
"skuterud94","Betula","pendula","","yes","9","9","8","timeonly",9.247,2232,59.666,9,8,9.225,9.247,"exp","exp","bothest",956.569905561385,-6.68497138888889,-8.35184492348414,-1.67647375552591,1.17531464723791,-1.20046315520837,2232,92.4549689642546,0.926939324715431,0.548347364900984,5,"Betula_pendula",12
"skuterud94","Betula","pendula","","yes","15","15","8","timeonly",5.664,2232,59.666,15,8,9.225,5.664,"exp","exp","bothest",956.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,1.17531464723791,-1.20046315520837,2232,92.4549689642546,0.926939324715431,0.548347364900984,5,"Betula_pendula",12
"skuterud94","Betula","pendula","","yes","12","12","8","timeonly",4.777,2232,60.5,12,8,9.225,4.777,"exp","exp","bothest",956.569905561385,-6.68497138888889,-5.35184492348414,-1.07428090919614,1.17531464723791,-1.20046315520837,2232,92.4549689642546,0.926939324715431,0.548347364900984,5,"Betula_pendula",12
"skuterud94","Betula","pendula","","yes","12","12","8","timeonly",6.313,2232,61.5,12,8,9.225,6.313,"exp","exp","bothest",956.569905561385,-6.68497138888889,-5.35184492348414,-1.07428090919614,1.17531464723791,-1.20046315520837,2232,92.4549689642546,0.926939324715431,0.548347364900984,5,"Betula_pendula",12
"skuterud94","Betula","pendula","","yes","15","15","8","timeonly",3.678,2232,60.5,15,8,9.225,3.678,"exp","exp","bothest",956.569905561385,-6.68497138888889,-2.35184492348414,-0.472088062866376,1.17531464723791,-1.20046315520837,2232,92.4549689642546,0.926939324715431,0.548347364900984,5,"Betula_pendula",12
"skuterud94","Betula","pendula","","yes","12","12","8","timeonly",9.441,2232,61.5,12,8,9.225,9.441,"exp","exp","bothest",956.569905561385,-6.68497138888889,-5.35184492348414,-1.07428090919614,1.17531464723791,-1.20046315520837,2232,92.4549689642546,0.926939324715431,0.548347364900984,5,"Betula_pendula",12
"skuterud94","Betula","pendula","538","yes","9","9","8","timeonly",8,2714,60.5,9,8,7.37083333333333,8,"exp","exp","bothrep",511.569905561385,-6.68497138888889,-8.35184492348414,-1.67647375552591,0.628553751897047,-1.20046315520837,2714,105.870308913135,1.48536275443964,0.900038976082253,5,"Betula_pendula",12
"skuterud94","Betula","pendula","423","yes","15","15","8","timeonly",4,2709,61.5,15,8,11.3354166666667,4,"exp","exp","bothest",1463.06990556139,-6.68497138888889,-2.35184492348414,-0.472088062866376,1.79763912699106,-1.20046315520837,2709,108.078354665275,1.47956998027237,0.957924290289061,5,"Betula_pendula",12
"skuterud94","Betula","pendula","423","yes","12","12","8","timeonly",6,2709,61.5,12,8,10.2875,6,"exp","exp","bothrep",1211.56990556139,-6.68497138888889,-5.35184492348414,-1.07428090919614,1.48862707041077,-1.20046315520837,2709,108.078354665275,1.47956998027237,0.957924290289061,5,"Betula_pendula",12
"skuterud94","Betula","pendula","423","yes","9","9","8","timeonly",9,2709,61.5,9,8,7.19166666666667,9,"exp","exp","bothrep",468.569905561385,-6.68497138888889,-8.35184492348414,-1.67647375552591,0.575720676616918,-1.20046315520837,2709,108.078354665275,1.47956998027237,0.957924290289061,5,"Betula_pendula",12
"skuterud94","Betula","pendula","541","yes","9","9","8","timeonly",10,2777,59.666,9,8,10.58125,10,"exp","exp","bothrep",1282.06990556139,-6.68497138888889,-8.35184492348414,-1.67647375552591,1.5752487403468,-1.20046315520837,2777,114.939875085059,1.55835170894716,1.13780338249115,5,"Betula_pendula",12
"skuterud94","Betula","pendula","421","yes","12","12","8","timeonly",9,2709,61.5,12,8,9.70208333333333,9,"exp","exp","bothrep",1071.06990556139,-6.68497138888889,-5.35184492348414,-1.07428090919614,1.31599806862337,-1.20046315520837,2709,108.078354665275,1.47956998027237,0.957924290289061,5,"Betula_pendula",12
"skuterud94","Betula","pendula","538","yes","12","12","8","timeonly",5,2714,60.5,12,8,10.4833333333333,5,"exp","exp","bothrep",1258.56990556139,-6.68497138888889,-5.35184492348414,-1.07428090919614,1.54637485036812,-1.20046315520837,2714,105.870308913135,1.48536275443964,0.900038976082253,5,"Betula_pendula",12
"skuterud94","Betula","pendula","541","yes","12","12","8","timeonly",7,2777,59.666,12,8,10.13125,7,"exp","exp","bothrep",1174.06990556139,-6.68497138888889,-5.35184492348414,-1.07428090919614,1.44255171406182,-1.20046315520837,2777,114.939875085059,1.55835170894716,1.13780338249115,5,"Betula_pendula",12
"skuterud94","Betula","pendula","541","yes","15","15","8","timeonly",5,2777,59.666,15,8,11.9875,5,"exp","exp","bothest",1619.56990556139,-6.68497138888889,-2.35184492348414,-0.472088062866376,1.98992694748734,-1.20046315520837,2777,114.939875085059,1.55835170894716,1.13780338249115,5,"Betula_pendula",12
"skuterud94","Betula","pendula","421","yes","9","9","8","timeonly",12,2709,61.5,9,8,10.6270833333333,12,"exp","exp","bothrep",1293.06990556139,-6.68497138888889,-8.35184492348414,-1.67647375552591,1.58876417820915,-1.20046315520837,2709,108.078354665275,1.47956998027237,0.957924290289061,5,"Betula_pendula",12
"skuterud94","Betula","pendula","421","yes","15","15","8","timeonly",7,2709,61.5,15,8,11.3354166666667,7,"exp","exp","bothest",1463.06990556139,-6.68497138888889,-2.35184492348414,-0.472088062866376,1.79763912699106,-1.20046315520837,2709,108.078354665275,1.47956998027237,0.957924290289061,5,"Betula_pendula",12
"skuterud94","Betula","pendula","538","yes","15","15","8","timeonly",4,2714,60.5,15,8,11.24375,4,"exp","exp","bothest",1441.06990556139,-6.68497138888889,-2.35184492348414,-0.472088062866376,1.77060825126634,-1.20046315520837,2714,105.870308913135,1.48536275443964,0.900038976082253,5,"Betula_pendula",12
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",0.033,362,56.5,20,24,2.72083333333333,0.033,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912865124479,-1.23955821384113,-1.03936782843068,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",8.699,362,59.666,20,24,2.72083333333333,8.699,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912865124479,-1.23955821384113,-1.03936782843068,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",13.224,362,67.5,20,24,2.72083333333333,13.224,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912865124479,-1.23955821384113,-1.03936782843068,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",14.531,362,59.666,20,24,2.72083333333333,14.531,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912850925436,-1.23955821384113,-1.03936786565437,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",9.77,362,67.5,20,24,2.72083333333333,9.77,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912850925436,-1.23955821384113,-1.03936786565437,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",12.092,362,56.5,20,24,2.72083333333333,12.092,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912850925436,-1.23955821384113,-1.03936786565437,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",12.999,362,59.666,20,24,2.72083333333333,12.999,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912850925436,-1.23955821384113,-1.03936786565437,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",11.382,362,67.5,20,24,2.72083333333333,11.382,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912854953676,-1.23955821384113,-1.03936785509409,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",10.416,362,56.5,20,24,2.72083333333333,10.416,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912854953676,-1.23955821384113,-1.03936785509409,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",11.658,362,59.666,20,24,2.72083333333333,11.658,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912854953676,-1.23955821384113,-1.03936785509409,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",10.254,362,59.666,20,24,2.72083333333333,10.254,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912854953676,-1.23955821384113,-1.03936785509409,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",14.326,362,56.5,20,24,2.72083333333333,14.326,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912859860218,-1.23955821384113,-1.03936784223128,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",7.244,362,59.666,20,24,2.72083333333333,7.244,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912859860218,-1.23955821384113,-1.03936784223128,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",12.039,362,67.5,20,24,2.72083333333333,12.039,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912859860218,-1.23955821384113,-1.03936784223128,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",12.715,362,59.666,20,24,2.72083333333333,12.715,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8912859860218,-1.23955821384113,-1.03936784223128,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",3.837,362,59.666,20,24,2.72083333333333,3.837,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8976572627674,-1.23955821384113,-1.03920081518668,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",8.355,362,59.666,20,24,2.72083333333333,8.355,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8976572627674,-1.23955821384113,-1.03920081518668,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",6.579,362,67.5,20,24,2.72083333333333,6.579,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8976572627674,-1.23955821384113,-1.03920081518668,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",7.196,362,56.5,20,24,2.72083333333333,7.196,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8976572627674,-1.23955821384113,-1.03920081518668,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",14.851,362,59.666,20,24,2.72083333333333,14.851,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8923559749938,-1.23955821384113,-1.03933979179447,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",12.533,362,67.5,20,24,2.72083333333333,12.533,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8923559749938,-1.23955821384113,-1.03933979179447,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",12.716,362,56.5,20,24,2.72083333333333,12.716,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8923559749938,-1.23955821384113,-1.03933979179447,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",8.75,362,67.5,20,24,2.72083333333333,8.75,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8940752360102,-1.23955821384113,-1.03929472028087,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",9.003,362,56.5,20,24,2.72083333333333,9.003,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8940752360102,-1.23955821384113,-1.03929472028087,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",12.616,362,59.666,20,24,2.72083333333333,12.616,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8940752360102,-1.23955821384113,-1.03929472028087,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",9.89,362,59.666,20,24,2.72083333333333,9.89,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8940752360102,-1.23955821384113,-1.03929472028087,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",7.599,362,67.5,20,24,2.72083333333333,7.599,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8958626278525,-1.23955821384113,-1.03924786267464,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",8.487,362,59.666,20,24,2.72083333333333,8.487,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8958626278525,-1.23955821384113,-1.03924786267464,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",6.384,362,59.666,20,24,2.72083333333333,6.384,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8958626278525,-1.23955821384113,-1.03924786267464,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",8.083,362,56.5,20,24,2.72083333333333,8.083,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,362,31.8958626278525,-1.23955821384113,-1.03924786267464,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",8,3025,59.666,20,24,2.69166666666667,8,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,3025,44.6064695642192,1.84567330764343,-0.70603127259369,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",8.4,3025,67.5,20,24,2.69166666666667,8.4,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,3025,44.6064695642192,1.84567330764343,-0.70603127259369,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",7.3,3025,59.666,20,24,2.69166666666667,7.3,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,3025,44.6064695642192,1.84567330764343,-0.70603127259369,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",5.3,3025,56.5,20,24,2.69166666666667,5.3,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,3025,44.6064695642192,1.84567330764343,-0.70603127259369,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",5.7,3025,67.5,20,24,2.69166666666667,5.7,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,3025,44.6064695642192,1.84567330764343,-0.70603127259369,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",5.1,3025,56.5,20,24,2.69166666666667,5.1,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,3025,44.6064695642192,1.84567330764343,-0.70603127259369,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",6.1,3025,59.666,20,24,2.69166666666667,6.1,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,3025,44.6064695642192,1.84567330764343,-0.70603127259369,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",6.4,3025,56.5,20,24,2.69166666666667,6.4,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,3025,44.6064695642192,1.84567330764343,-0.70603127259369,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",5,3025,67.5,20,24,2.69166666666667,5,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,3025,44.6064695642192,1.84567330764343,-0.70603127259369,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",6.112,3050,56.5,20,24,2.72083333333333,6.112,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,3050,45.9376719403419,1.87463717847975,-0.671132961387942,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",5.23,3050,67.5,20,24,2.72083333333333,5.23,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,3050,45.9376719403419,1.87463717847975,-0.671132961387942,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",5.193,3050,59.666,20,24,2.72083333333333,5.193,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,3050,45.9376719403419,1.87463717847975,-0.671132961387942,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",13.672,3050,59.666,20,24,2.72083333333333,13.672,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,3050,45.9376719403419,1.87463717847975,-0.671132961387942,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Murmanschanka","yes","8","8","24","timeonly",7.2,4536,67.5,8,24,0,7.2,"exp","exp","exp",-1257.43009443861,9.31502861111111,-9.35184492348414,-1.8772047043025,-1.54497439160406,1.67275938621621,4536,24.1124047474653,3.59624966099047,-1.24329612779097,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Murmanschanka","yes","8","8","24","timeonly",14.8,4536,67.5,8,24,0,14.8,"exp","exp","exp",-1257.43009443861,9.31502861111111,-9.35184492348414,-1.8772047043025,-1.54497439160406,1.67275938621621,4536,24.1124047474653,3.59624966099047,-1.24329612779097,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Murmanschanka","yes","8","8","24","timeonly",0,4536,67.5,8,24,0,0,"exp","exp","exp",-1257.43009443861,9.31502861111111,-9.35184492348414,-1.8772047043025,-1.54497439160406,1.67275938621621,4536,24.1124047474653,3.59624966099047,-1.24329612779097,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",14.096,1034,56.5,20,24,2.72083333333333,14.096,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,1034,34.9574824639154,-0.461009365760911,-0.958985564658151,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Hedda","yes","20","20","24","timeonly",22.988,1034,59.666,20,24,2.72083333333333,22.988,"exp","exp","bothest",-604.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.74264885304769,1.67275938621621,1034,34.9574824639154,-0.461009365760911,-0.958985564658151,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",8.2,1345,59.666,20,24,2.69166666666667,8.2,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,1345,35.4557291802258,-0.100698812557119,-0.945923712249439,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Ben Tron","yes","20","20","24","timeonly",6.1,1345,56.5,20,24,2.69166666666667,6.1,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,1345,35.4557291802258,-0.100698812557119,-0.945923712249439,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Narve Viking","yes","20","20","24","timeonly",6.6,1345,59.666,20,24,2.69166666666667,6.6,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,1345,35.4557291802258,-0.100698812557119,-0.945923712249439,16,"Ribes_nigrum",7
"sonsteby14","Ribes","nigrum","Imandra","yes","20","20","24","timeonly",10.8,1345,67.5,20,24,2.69166666666667,10.8,"exp","exp","bothest",-611.430094438615,9.31502861111111,2.64815507651586,0.531566681016571,-0.751249586232827,1.67275938621621,1345,35.4557291802258,-0.100698812557119,-0.945923712249439,16,"Ribes_nigrum",7
